ID,Configuration,condition,run_id,relative_tool_life,true_stage,true_stage_id,q_true,q_hat,p_E,p_M,p_L,pred_stage,pred_stage_id,dataset_id,task_id,protocol_id,aggregation_level,uncertainty_type,n_test,test_universe,source_path,status
A1,Temperature-scaled raw stage head,C6,273,0.8613861386138614,late,2,0.8750056609293755,0.7256038188934326,0.0078967185690999,0.0054650008678436,0.9866381883621216,late,2,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_probability,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_probability_trajectories.csv,DERIVED
A1,Temperature-scaled raw stage head,C6,274,0.8646864686468647,late,2,0.8817532527559108,0.7241317629814148,0.0080470228567719,0.005583157762885,0.9863698482513428,late,2,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_probability,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_probability_trajectories.csv,DERIVED
A1,Temperature-scaled raw stage head,C6,275,0.8679867986798679,late,2,0.8885008445824465,0.7244839072227478,0.0079882219433784,0.0055980235338211,0.9864137768745422,late,2,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_probability,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_probability_trajectories.csv,DERIVED
A1,Temperature-scaled raw stage head,C6,276,0.8712871287128713,late,2,0.895248436408982,0.7224072217941284,0.008171540684998,0.0057829958386719,0.9860454201698304,late,2,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_probability,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_probability_trajectories.csv,DERIVED
A1,Temperature-scaled raw stage head,C6,277,0.8745874587458746,late,2,0.9019960282355176,0.7234477996826172,0.0081371460109949,0.0056967912241816,0.9861660003662108,late,2,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_probability,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_probability_trajectories.csv,DERIVED
A1,Temperature-scaled raw stage head,C6,278,0.8778877887788779,late,2,0.9087436200620532,0.7216209173202515,0.0083543257787823,0.0058600879274308,0.9857855439186096,late,2,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_probability,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_probability_trajectories.csv,DERIVED
A1,Temperature-scaled raw stage head,C6,279,0.8811881188118812,late,2,0.9154912118885886,0.7137296795845032,0.0092955557629466,0.0062947822734713,0.9844095706939696,late,2,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_probability,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_probability_trajectories.csv,DERIVED
A1,Temperature-scaled raw stage head,C6,280,0.8844884488448845,late,2,0.9222388037151243,0.7210907936096191,0.0084336251020431,0.0060315206646919,0.9855347871780396,late,2,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_probability,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_probability_trajectories.csv,DERIVED
A1,Temperature-scaled raw stage head,C6,281,0.8877887788778878,late,2,0.9289863954575196,0.7177897691726685,0.0088891806080937,0.0062383133918046,0.9848724603652954,late,2,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_probability,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_probability_trajectories.csv,DERIVED
A1,Temperature-scaled raw stage head,C6,282,0.8910891089108911,late,2,0.9357339871999144,0.7195366024971008,0.008678413927555,0.0062303389422595,0.9850912094116212,late,2,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_probability,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_probability_trajectories.csv,DERIVED
A1,Temperature-scaled raw stage head,C6,283,0.8943894389438944,late,2,0.9424815789423098,0.7140557765960693,0.0092517845332622,0.006847137119621,0.9839010834693908,late,2,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_probability,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_probability_trajectories.csv,DERIVED
A1,Temperature-scaled raw stage head,C6,284,0.8976897689768977,late,2,0.949229170684705,0.7171854376792908,0.0088139185681939,0.0064204367808997,0.984765648841858,late,2,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_probability,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_probability_trajectories.csv,DERIVED
A1,Temperature-scaled raw stage head,C6,285,0.900990099009901,late,2,0.9559767624271,0.7151452898979187,0.0091183893382549,0.0067091081291437,0.9841724634170532,late,2,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_probability,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_probability_trajectories.csv,DERIVED
A1,Temperature-scaled raw stage head,C6,286,0.9042904290429042,late,2,0.9618936363706976,0.7161264419555664,0.0090002017095685,0.006571908481419,0.9844279885292052,late,2,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_probability,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_probability_trajectories.csv,DERIVED
A1,Temperature-scaled raw stage head,C6,287,0.9075907590759076,late,2,0.9669797925154976,0.7124785780906677,0.0094370013102889,0.0070073483511805,0.9835556149482728,late,2,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_probability,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_probability_trajectories.csv,DERIVED
A1,Temperature-scaled raw stage head,C6,288,0.9108910891089108,late,2,0.9712352308615,0.7172314524650574,0.0089629413560032,0.0064101815223693,0.9846269488334656,late,2,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_probability,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_probability_trajectories.csv,DERIVED
A1,Temperature-scaled raw stage head,C6,289,0.9141914191419142,late,2,0.9746599514087048,0.71781986951828,0.0088260434567928,0.0063087288290262,0.9848651885986328,late,2,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_probability,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_probability_trajectories.csv,DERIVED
A1,Temperature-scaled raw stage head,C6,290,0.9174917491749176,late,2,0.9772539541571122,0.7199126482009888,0.0085896030068397,0.0060480716638267,0.9853622913360596,late,2,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_probability,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_probability_trajectories.csv,DERIVED
A1,Temperature-scaled raw stage head,C6,291,0.9207920792079208,late,2,0.9790172391067218,0.7207693457603455,0.0084425108507275,0.0059384759515523,0.985619068145752,late,2,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_probability,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_probability_trajectories.csv,DERIVED
A1,Temperature-scaled raw stage head,C6,292,0.924092409240924,late,2,0.979949806257534,0.7222225666046143,0.0083345333114266,0.0057600676082074,0.9859053492546082,late,2,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_probability,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_probability_trajectories.csv,DERIVED
A1,Temperature-scaled raw stage head,C6,293,0.9273927392739274,late,2,0.980882373408346,0.7234032154083252,0.0081534441560506,0.0056310691870749,0.9862154722213744,late,2,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_probability,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_probability_trajectories.csv,DERIVED
A1,Temperature-scaled raw stage head,C6,294,0.9306930693069309,late,2,0.9818149405591582,0.724524974822998,0.0080676553770899,0.0055182832293212,0.9864140152931212,late,2,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_probability,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_probability_trajectories.csv,DERIVED
A1,Temperature-scaled raw stage head,C6,295,0.933993399339934,late,2,0.9827475077099702,0.7262020707130432,0.0079246871173381,0.0053837322629988,0.9866915941238404,late,2,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_probability,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_probability_trajectories.csv,DERIVED
A1,Temperature-scaled raw stage head,C6,296,0.9372937293729372,late,2,0.9836800748607823,0.7264900803565979,0.007930938154459,0.0053104870021343,0.9867586493492126,late,2,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_probability,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_probability_trajectories.csv,DERIVED
A1,Temperature-scaled raw stage head,C6,297,0.9405940594059404,late,2,0.9846126420115944,0.7266719341278076,0.0079019479453563,0.0052621378563344,0.9868358373641968,late,2,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_probability,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_probability_trajectories.csv,DERIVED
A1,Temperature-scaled raw stage head,C6,298,0.943894389438944,late,2,0.9855452091624064,0.7263810038566589,0.0079321907833218,0.005236015189439,0.986831784248352,late,2,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_probability,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_probability_trajectories.csv,DERIVED
A1,Temperature-scaled raw stage head,C6,299,0.9471947194719472,late,2,0.9864777763132186,0.725306510925293,0.0080390330404043,0.0052361711859703,0.9867247343063354,late,2,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_probability,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_probability_trajectories.csv,DERIVED
A1,Temperature-scaled raw stage head,C6,300,0.9504950495049505,late,2,0.9874103434640308,0.7243700623512268,0.0081524280831217,0.0052880230359733,0.9865596294403076,late,2,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_probability,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_probability_trajectories.csv,DERIVED
A1,Temperature-scaled raw stage head,C6,301,0.9537953795379538,late,2,0.9883429106148428,0.7246748208999634,0.0081000877544283,0.0052892020903527,0.98661071062088,late,2,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_probability,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_probability_trajectories.csv,DERIVED
A1,Temperature-scaled raw stage head,C6,302,0.9570957095709572,late,2,0.9892754777656552,0.7233991622924805,0.008223270997405,0.0053345700725913,0.9864420890808104,late,2,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_probability,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_probability_trajectories.csv,DERIVED
A1,Temperature-scaled raw stage head,C6,303,0.9603960396039604,late,2,0.9902080449164672,0.7233057022094727,0.0082338862121105,0.0053549367003142,0.9864112734794616,late,2,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_probability,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_probability_trajectories.csv,DERIVED
A1,Temperature-scaled raw stage head,C6,304,0.9636963696369636,late,2,0.9911406120672792,0.7223679423332214,0.008317238651216,0.0054238755255937,0.986258864402771,late,2,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_probability,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_probability_trajectories.csv,DERIVED
A1,Temperature-scaled raw stage head,C6,305,0.966996699669967,late,2,0.9920731792180912,0.7228854894638062,0.0082688899710774,0.005403378047049,0.9863277673721312,late,2,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_probability,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_probability_trajectories.csv,DERIVED
A1,Temperature-scaled raw stage head,C6,306,0.9702970297029704,late,2,0.9930057463689036,0.7220547199249268,0.0083503890782594,0.0054636658169329,0.986185908317566,late,2,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_probability,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_probability_trajectories.csv,DERIVED
A1,Temperature-scaled raw stage head,C6,307,0.9735973597359736,late,2,0.9939383135197154,0.7220582365989685,0.0083531327545642,0.0054709832184016,0.9861759543418884,late,2,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_probability,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_probability_trajectories.csv,DERIVED
A1,Temperature-scaled raw stage head,C6,308,0.976897689768977,late,2,0.9948708806705276,0.721315860748291,0.0084176221862435,0.0055135665461421,0.9860687255859376,late,2,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_probability,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_probability_trajectories.csv,DERIVED
A1,Temperature-scaled raw stage head,C6,309,0.9801980198019802,late,2,0.9958034478213396,0.7217666506767273,0.0083889281377196,0.0054661720059812,0.9861449003219604,late,2,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_probability,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_probability_trajectories.csv,DERIVED
A1,Temperature-scaled raw stage head,C6,310,0.9834983498349836,late,2,0.996736014972152,0.7211832404136658,0.0084502073004841,0.0054896557703614,0.9860600233078004,late,2,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_probability,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_probability_trajectories.csv,DERIVED
A1,Temperature-scaled raw stage head,C6,311,0.9867986798679867,late,2,0.9976685821229638,0.7195386290550232,0.0086427992209792,0.0055550821125507,0.9858021140098572,late,2,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_probability,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_probability_trajectories.csv,DERIVED
A1,Temperature-scaled raw stage head,C6,312,0.99009900990099,late,2,0.998601149273776,0.7209161520004272,0.0085024395957589,0.0054735941812396,0.9860239028930664,late,2,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_probability,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_probability_trajectories.csv,DERIVED
A1,Temperature-scaled raw stage head,C6,313,0.9933993399339934,late,2,0.999067432849182,0.7188729643821716,0.0087204799056053,0.0055686449632048,0.9857109189033508,late,2,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_probability,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_probability_trajectories.csv,DERIVED
A1,Temperature-scaled raw stage head,C6,314,0.9966996699669968,late,2,0.9995337164245882,0.7189801931381226,0.0087166456505656,0.0055641317740082,0.9857191443443298,late,2,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_probability,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_probability_trajectories.csv,DERIVED
A1,Temperature-scaled raw stage head,C6,315,1.0,late,2,0.999999999999994,0.7169004082679749,0.0089586330577731,0.0057141659781336,0.985327124595642,late,2,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_probability,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_probability_trajectories.csv,DERIVED
A4,Raw plus weighted fine/prior mixture,C6,12,0.0,early,0,0.0543003305631503,0.3089219033718109,0.8161766551684877,0.1597625598423807,0.0240607849881315,early,0,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_probability,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_probability_trajectories.csv,DERIVED
A4,Raw plus weighted fine/prior mixture,C6,13,0.0033003300330033,early,0,0.0607357409228696,0.3115877509117126,0.8119797106746985,0.1636252321187389,0.0243950572055624,early,0,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_probability,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_probability_trajectories.csv,DERIVED
A4,Raw plus weighted fine/prior mixture,C6,14,0.0066006600660066,early,0,0.0675207371477249,0.3116450011730194,0.8116770585896342,0.1642323722989995,0.0240905691103661,early,0,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_probability,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_probability_trajectories.csv,DERIVED
A4,Raw plus weighted fine/prior mixture,C6,15,0.0099009900990099,early,0,0.0746968680474152,0.3112016916275024,0.8105070102024005,0.1654504206244679,0.0240425691721315,early,0,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_probability,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_probability_trajectories.csv,DERIVED
A4,Raw plus weighted fine/prior mixture,C6,16,0.0132013201320132,early,0,0.0810622745661246,0.3112077116966247,0.8093760975324206,0.1667677986745087,0.0238561037920706,early,0,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_probability,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_probability_trajectories.csv,DERIVED
A4,Raw plus weighted fine/prior mixture,C6,17,0.0165016501650165,early,0,0.0874276810764199,0.3113152384757995,0.8066632986673545,0.1693947207835059,0.0239419805481394,early,0,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_probability,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_probability_trajectories.csv,DERIVED
A4,Raw plus weighted fine/prior mixture,C6,18,0.0198019801980198,early,0,0.0935881687037735,0.3107154369354248,0.805924590604773,0.1703399053548529,0.023735504039374,early,0,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_probability,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_probability_trajectories.csv,DERIVED
A4,Raw plus weighted fine/prior mixture,C6,19,0.0231023102310231,early,0,0.0995437374397715,0.3122390508651733,0.801413376996336,0.1746266302684307,0.0239599927342331,early,0,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_probability,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_probability_trajectories.csv,DERIVED
A4,Raw plus weighted fine/prior mixture,C6,20,0.0264026402640264,early,0,0.1052943872844138,0.3116161525249481,0.8010844740845742,0.1749592011728055,0.0239563247416201,early,0,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_probability,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_probability_trajectories.csv,DERIVED
A4,Raw plus weighted fine/prior mixture,C6,21,0.0297029702970297,early,0,0.1108401182377004,0.3095173835754394,0.8078989673395109,0.1680890036293325,0.0240120290301566,early,0,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_probability,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_probability_trajectories.csv,DERIVED
A4,Raw plus weighted fine/prior mixture,C6,22,0.033003300330033,early,0,0.1161809303080454,0.3078916370868683,0.8117377675101956,0.1644848702965725,0.0237773621922319,early,0,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_probability,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_probability_trajectories.csv,DERIVED
A4,Raw plus weighted fine/prior mixture,C6,23,0.0363036303630363,early,0,0.1213168234786207,0.3078649938106537,0.8132009981935578,0.162821486731683,0.0239775150737591,early,0,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_probability,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_probability_trajectories.csv,DERIVED
A4,Raw plus weighted fine/prior mixture,C6,24,0.0396039603960396,early,0,0.1262477977578404,0.3084639608860016,0.8134957117396886,0.1622785292471497,0.0242257590121616,early,0,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_probability,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_probability_trajectories.csv,DERIVED
A4,Raw plus weighted fine/prior mixture,C6,25,0.0429042904290429,early,0,0.13117877203706,0.3090329766273498,0.8139153124739488,0.1617434305487851,0.0243412569762661,early,0,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_probability,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_probability_trajectories.csv,DERIVED
A4,Raw plus weighted fine/prior mixture,C6,26,0.0462046204620462,early,0,0.1361097463162796,0.309581995010376,0.8142363275723372,0.1611524697812659,0.0246112026453968,early,0,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_probability,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_probability_trajectories.csv,DERIVED
A4,Raw plus weighted fine/prior mixture,C6,27,0.0495049504950495,early,0,0.1410407205954993,0.3101050853729248,0.8139750588744336,0.1610688629037825,0.0249560782207839,early,0,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_probability,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_probability_trajectories.csv,DERIVED
A4,Raw plus weighted fine/prior mixture,C6,28,0.0528052805280528,early,0,0.1459716948747189,0.3105781972408294,0.8136689059404254,0.161023550376372,0.0253075436822025,early,0,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_probability,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_probability_trajectories.csv,DERIVED
A4,Raw plus weighted fine/prior mixture,C6,29,0.0561056105610561,early,0,0.1509026691539386,0.3107044994831085,0.8136418119485705,0.1607080446088989,0.0256501434415306,early,0,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_probability,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_probability_trajectories.csv,DERIVED
A4,Raw plus weighted fine/prior mixture,C6,30,0.0594059405940594,early,0,0.1554870761471252,0.3104238212108612,0.8140541542690544,0.1602257982732173,0.0257200474567282,early,0,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_probability,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_probability_trajectories.csv,DERIVED
A4,Raw plus weighted fine/prior mixture,C6,31,0.0627062706270627,early,0,0.1597249158626929,0.3103744983673095,0.8145403613643409,0.1600608587319815,0.0253987799026774,early,0,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_probability,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_probability_trajectories.csv,DERIVED
A4,Raw plus weighted fine/prior mixture,C6,32,0.066006600660066,early,0,0.1636161882838135,0.3107146024703979,0.8143632532897352,0.160212159952936,0.0254245867563285,early,0,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_probability,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_probability_trajectories.csv,DERIVED
A4,Raw plus weighted fine/prior mixture,C6,33,0.0693069306930693,early,0,0.1671608934273151,0.3109871447086334,0.8139769481629907,0.160070595231128,0.0259524566048813,early,0,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_probability,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_probability_trajectories.csv,DERIVED
A4,Raw plus weighted fine/prior mixture,C6,34,0.0726072607260726,early,0,0.1703590312763698,0.3110054135322571,0.8142306981255956,0.1599429188360998,0.0258263830373044,early,0,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_probability,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_probability_trajectories.csv,DERIVED
A4,Raw plus weighted fine/prior mixture,C6,35,0.0759075907590759,early,0,0.1732106018478054,0.3112152516841888,0.8140047775303321,0.1599827837286874,0.0260124387399804,early,0,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_probability,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_probability_trajectories.csv,DERIVED
A4,Raw plus weighted fine/prior mixture,C6,36,0.0792079207920792,early,0,0.175715605133208,0.3111321628093719,0.8141539149469713,0.1598478203820026,0.025998264670026,early,0,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_probability,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_probability_trajectories.csv,DERIVED
A4,Raw plus weighted fine/prior mixture,C6,37,0.0825082508250825,early,0,0.1782206084186106,0.311008870601654,0.8143779768831186,0.1596060935679821,0.026015929547899,early,0,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_probability,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_probability_trajectories.csv,DERIVED
A4,Raw plus weighted fine/prior mixture,C6,38,0.0858085808580858,early,0,0.1807256117040133,0.3106935918331146,0.8148046178393805,0.1592512573240201,0.0259441248355993,early,0,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_probability,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_probability_trajectories.csv,DERIVED
A4,Raw plus weighted fine/prior mixture,C6,39,0.0891089108910891,early,0,0.183230614989416,0.3104901015758514,0.8149699355786935,0.1591311552789788,0.0258989091413276,early,0,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_probability,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_probability_trajectories.csv,DERIVED
A4,Raw plus weighted fine/prior mixture,C6,40,0.0924092409240924,early,0,0.1857356182748186,0.3105015158653259,0.8149253927122115,0.1592035899658068,0.0258710173209815,early,0,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_probability,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_probability_trajectories.csv,DERIVED
A4,Raw plus weighted fine/prior mixture,C6,41,0.0957095709570957,early,0,0.1882406215602211,0.3105050325393677,0.814960480119028,0.1592278900685317,0.0258116298114402,early,0,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_probability,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_probability_trajectories.csv,DERIVED
A4,Raw plus weighted fine/prior mixture,C6,42,0.099009900990099,early,0,0.1907456248456237,0.309992104768753,0.8154571283686431,0.1588135879903177,0.025729283640039,early,0,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_probability,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_probability_trajectories.csv,DERIVED
A4,Raw plus weighted fine/prior mixture,C6,43,0.1023102310231023,early,0,0.1932506281226124,0.3100661039352417,0.8154301245841445,0.1587589457972401,0.0258109296176153,early,0,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_probability,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_probability_trajectories.csv,DERIVED
A4,Raw plus weighted fine/prior mixture,C6,44,0.1056105610561056,early,0,0.195755631408015,0.3098283112049103,0.8157017422803374,0.1585054892603195,0.025792768458343,early,0,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_probability,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_probability_trajectories.csv,DERIVED
A4,Raw plus weighted fine/prior mixture,C6,45,0.1089108910891089,early,0,0.1982606346850036,0.3096039295196533,0.8161090526639783,0.1582358783845701,0.0256550689504516,early,0,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_probability,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_probability_trajectories.csv,DERIVED
A4,Raw plus weighted fine/prior mixture,C6,46,0.1122112211221122,early,0,0.2007656379704062,0.3096730411052704,0.8160006551270617,0.158347867265506,0.0256514776064321,early,0,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_probability,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_probability_trajectories.csv,DERIVED
A4,Raw plus weighted fine/prior mixture,C6,47,0.1155115511551155,early,0,0.2032706412810509,0.3096702694892883,0.815978565897906,0.1583650627294552,0.0256563713716385,early,0,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_probability,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_probability_trajectories.csv,DERIVED
A4,Raw plus weighted fine/prior mixture,C6,48,0.1188118811881188,early,0,0.2057756445412115,0.3095974028110504,0.8159714409555889,0.1583587453672547,0.0256698136761563,early,0,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_probability,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_probability_trajectories.csv,DERIVED
A4,Raw plus weighted fine/prior mixture,C6,49,0.1221122112211221,early,0,0.2082806478266142,0.3098601400852203,0.8156881633410422,0.1585942152069083,0.0257176214510494,early,0,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_probability,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_probability_trajectories.csv,DERIVED
A4,Raw plus weighted fine/prior mixture,C6,50,0.1254125412541254,early,0,0.2107856511456729,0.3099804520606994,0.8155082811144779,0.1587829127890566,0.0257088060954652,early,0,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_probability,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_probability_trajectories.csv,DERIVED
