ID,Configuration,condition,run_id,relative_tool_life,true_stage,true_stage_id,q_true,q_hat,p_E,p_M,p_L,pred_stage,pred_stage_id
A2,Raw plus fine-state stage probability,C6,161,0.49174917491749176,middle,1,0.3428958675408408,0.4502932131290436,0.07770939803645097,0.8627248744968374,0.05956572746571156,middle,1
A2,Raw plus fine-state stage probability,C6,162,0.49504950495049505,middle,1,0.3442650056816676,0.44622305035591125,0.07765289237704798,0.8643954421476584,0.0579516654742936,middle,1
A2,Raw plus fine-state stage probability,C6,163,0.49834983498349833,middle,1,0.3456571718734029,0.4466346502304077,0.07756378525503634,0.8644153021642039,0.05802091257975969,middle,1
A2,Raw plus fine-state stage probability,C6,164,0.5016501650165016,middle,1,0.3470723660319067,0.44980674982070923,0.07778634496376217,0.8610416664563671,0.061171988578870726,middle,1
A2,Raw plus fine-state stage probability,C6,165,0.504950495049505,middle,1,0.3484875601904105,0.4536552429199219,0.07682921796040604,0.8598709500016813,0.06329983203691258,middle,1
A2,Raw plus fine-state stage probability,C6,166,0.5082508250825083,middle,1,0.3499027544330546,0.456484317779541,0.07728481835735074,0.8556705208647456,0.06704466077690369,middle,1
A2,Raw plus fine-state stage probability,C6,167,0.5115511551155115,middle,1,0.3513179485915584,0.46158847212791443,0.07611000789444398,0.853917728766542,0.06997226333801394,middle,1
A2,Raw plus fine-state stage probability,C6,168,0.5148514851485149,middle,1,0.3527331427500622,0.4708063006401062,0.07666501950751618,0.8436665567243454,0.0796684237671385,middle,1
A2,Raw plus fine-state stage probability,C6,169,0.5181518151815182,middle,1,0.3541483369085658,0.483792245388031,0.07706403290695116,0.8281587495211458,0.09477721757090302,middle,1
A2,Raw plus fine-state stage probability,C6,170,0.5214521452145214,middle,1,0.3555635310670696,0.49402931332588196,0.0789197638705872,0.8021072452346689,0.11897299089374379,middle,1
A2,Raw plus fine-state stage probability,C6,171,0.5247524752475248,middle,1,0.3569787253097137,0.5034048557281494,0.08011862079600122,0.7756238924065129,0.14425748679648595,middle,1
A2,Raw plus fine-state stage probability,C6,172,0.528052805280528,middle,1,0.3583939194682176,0.5054937601089478,0.08339368774953985,0.7573694982347858,0.1592368140146743,middle,1
A2,Raw plus fine-state stage probability,C6,173,0.5313531353135313,middle,1,0.3598091136267213,0.5135019421577454,0.08281389712234466,0.742758419831111,0.17442768304554426,middle,1
A2,Raw plus fine-state stage probability,C6,174,0.5346534653465347,middle,1,0.3612243078693654,0.5183797478675842,0.0847876504373063,0.718028729289879,0.1971836202718147,middle,1
A2,Raw plus fine-state stage probability,C6,175,0.5379537953795379,middle,1,0.3626395020278692,0.5287415385246277,0.08411200218908582,0.6830470665299437,0.23284093127997021,middle,1
A2,Raw plus fine-state stage probability,C6,176,0.5412541254125413,middle,1,0.3640546962705133,0.5208195447921753,0.08635025681342132,0.7069913186958202,0.20665842448975838,middle,1
A2,Raw plus fine-state stage probability,C6,177,0.5445544554455446,middle,1,0.365469890429017,0.5270336866378784,0.08470604940023943,0.689278535883899,0.2260154147148617,middle,1
A2,Raw plus fine-state stage probability,C6,178,0.5478547854785478,middle,1,0.3668850845875208,0.522067666053772,0.08507574548663546,0.704408633548343,0.2105156209640214,middle,1
A2,Raw plus fine-state stage probability,C6,179,0.5511551155115512,middle,1,0.368300278830165,0.5193758010864258,0.08342918045339068,0.7207846855055652,0.1957861340400442,middle,1
A2,Raw plus fine-state stage probability,C6,180,0.5544554455445545,middle,1,0.3697154729886687,0.5074442625045776,0.08275325229507344,0.7580080783586571,0.15923866934526945,middle,1
A2,Raw plus fine-state stage probability,C6,181,0.5577557755775577,middle,1,0.3711306671471724,0.5026271939277649,0.08046581402570689,0.7754917910558082,0.1440423949174848,middle,1
A2,Raw plus fine-state stage probability,C6,182,0.5610561056105611,middle,1,0.3725458613056763,0.4975444972515106,0.07996748207548114,0.788079450756922,0.13195306716659688,middle,1
A2,Raw plus fine-state stage probability,C6,183,0.5643564356435643,middle,1,0.3739610554641798,0.4935872554779053,0.08140871540554989,0.795095220181898,0.1234960644115519,middle,1
A2,Raw plus fine-state stage probability,C6,184,0.5676567656765676,middle,1,0.3753762497068241,0.4972103536128998,0.08029282273764946,0.7916668167189334,0.12804036054241708,middle,1
A2,Raw plus fine-state stage probability,C6,185,0.570957095709571,middle,1,0.3767914438653277,0.4852977395057678,0.07968824361031054,0.8155211934149617,0.1047905629737279,middle,1
A2,Raw plus fine-state stage probability,C6,186,0.5742574257425742,middle,1,0.3782066380238316,0.4747133255004883,0.07813492877177691,0.8340862225817114,0.08777884864551165,middle,1
A2,Raw plus fine-state stage probability,C6,187,0.5775577557755776,middle,1,0.3796218321823353,0.4707041084766388,0.07932541283649076,0.8360253904551994,0.08464919670730983,middle,1
A2,Raw plus fine-state stage probability,C6,188,0.5808580858085809,middle,1,0.3810370263408391,0.464846670627594,0.07730145414150008,0.846736515396355,0.07596203046114497,middle,1
A2,Raw plus fine-state stage probability,C6,189,0.5841584158415841,middle,1,0.3824522205834832,0.4610072672367096,0.07766805929501457,0.8502202066898136,0.0721117340141718,middle,1
A2,Raw plus fine-state stage probability,C6,190,0.5874587458745875,middle,1,0.3842404922043516,0.45684540271759033,0.07647507842332987,0.8567409041390455,0.06678401743662458,middle,1
A2,Raw plus fine-state stage probability,C6,191,0.5907590759075908,middle,1,0.3864018412875842,0.45218369364738464,0.07778499666014276,0.858935136180728,0.06327986715812915,middle,1
A2,Raw plus fine-state stage probability,C6,192,0.594059405940594,middle,1,0.3889362679173217,0.4492962956428528,0.07664546771276426,0.8642930802302847,0.05906145205595105,middle,1
A2,Raw plus fine-state stage probability,C6,193,0.5973597359735974,middle,1,0.3918437719252833,0.45529457926750183,0.07435757755257237,0.8646058907971124,0.061036531649315225,middle,1
A2,Raw plus fine-state stage probability,C6,194,0.6006600660066007,middle,1,0.3951243534797499,0.4503404498100281,0.07425376215263965,0.8690302797699893,0.05671595807637122,middle,1
A2,Raw plus fine-state stage probability,C6,195,0.6039603960396039,middle,1,0.3987780124965807,0.4486912488937378,0.07382869730014358,0.8717324534094651,0.05443884928939127,middle,1
A2,Raw plus fine-state stage probability,C6,196,0.6072607260726073,middle,1,0.4028047489757763,0.44505786895751953,0.0738972341080826,0.8744934187211706,0.051609347169746765,middle,1
A2,Raw plus fine-state stage probability,C6,197,0.6105610561056105,middle,1,0.4068314854549716,0.44626227021217346,0.07278258530803797,0.8761411867601704,0.05107622793079163,middle,1
A2,Raw plus fine-state stage probability,C6,198,0.6138613861386139,middle,1,0.4108582219341671,0.4423477351665497,0.07314656709730091,0.8777571521379999,0.04909628076369893,middle,1
A2,Raw plus fine-state stage probability,C6,199,0.6171617161716172,middle,1,0.4148849584133625,0.4412427842617035,0.07267061439996418,0.87930422435863,0.048025161240405935,middle,1
A2,Raw plus fine-state stage probability,C6,200,0.6204620462046204,middle,1,0.4189116948925581,0.4398568570613861,0.07274382514669755,0.8800908691614707,0.04716530569083155,middle,1
A2,Raw plus fine-state stage probability,C6,201,0.6237623762376238,middle,1,0.4229384313717534,0.4411245584487915,0.07195329045371256,0.8807401001066664,0.047306609438621056,middle,1
A2,Raw plus fine-state stage probability,C6,202,0.6270627062706271,middle,1,0.4269651678509489,0.43984389305114746,0.07205091135462974,0.8812419640820699,0.046707124562300355,middle,1
A2,Raw plus fine-state stage probability,C6,203,0.6303630363036303,middle,1,0.4309919042460039,0.4425044357776642,0.07150056905292475,0.8805638852213977,0.04793554572467756,middle,1
A2,Raw plus fine-state stage probability,C6,204,0.6336633663366337,middle,1,0.4350186407251992,0.43976467847824097,0.07257730322223553,0.8797297594980862,0.04769293727867831,middle,1
A2,Raw plus fine-state stage probability,C6,205,0.636963696369637,middle,1,0.4390453772043946,0.4453408122062683,0.07133846981751528,0.8788095494761536,0.04985198070533099,middle,1
A2,Raw plus fine-state stage probability,C6,206,0.6402640264026402,middle,1,0.4430721135994497,0.44291701912879944,0.07237588528541941,0.8779433091507631,0.04968080556281722,middle,1
A2,Raw plus fine-state stage probability,C6,207,0.6435643564356436,middle,1,0.4470988500786451,0.44705930352211,0.07145071317999883,0.8762027569246597,0.05234652989434153,middle,1
A2,Raw plus fine-state stage probability,C6,208,0.6468646864686468,middle,1,0.4511255865578406,0.44638481736183167,0.07250081249519114,0.8752307916284524,0.052268395875356324,middle,1
A2,Raw plus fine-state stage probability,C6,209,0.6501650165016502,middle,1,0.455152323037036,0.4520557224750519,0.07086321013373006,0.8727678756520469,0.056368914213223126,middle,1
A2,Raw plus fine-state stage probability,C6,210,0.6534653465346535,middle,1,0.4591790595162315,0.4517180323600769,0.07142976702740285,0.8720287732883072,0.056541459683289844,middle,1
A2,Raw plus fine-state stage probability,C6,211,0.6567656765676567,middle,1,0.4632057959954269,0.4572190046310425,0.07058206822137283,0.8690320060746555,0.0603859257029717,middle,1
A2,Raw plus fine-state stage probability,C6,212,0.6600660066006601,middle,1,0.4672325324746222,0.46025845408439636,0.07056332695802177,0.8655593436092509,0.06387732943172728,middle,1
A2,Raw plus fine-state stage probability,C6,213,0.6633663366336634,middle,1,0.4712592689538178,0.46684691309928894,0.07001099991109107,0.8601279398809538,0.06986106020695519,middle,1
A2,Raw plus fine-state stage probability,C6,214,0.6666666666666666,middle,1,0.4752860054330132,0.4762156903743744,0.07007071204474496,0.8508885326166743,0.07904075533758077,middle,1
A2,Raw plus fine-state stage probability,C6,215,0.66996699669967,middle,1,0.4793127419122085,0.46967369318008423,0.07115032469651379,0.8575437174049408,0.07130595789754544,middle,1
A2,Raw plus fine-state stage probability,C6,216,0.6732673267326733,middle,1,0.4833394783072636,0.4927422106266022,0.07067568933001862,0.8275533951026794,0.10177091556630183,middle,1
A2,Raw plus fine-state stage probability,C6,217,0.6765676567656765,middle,1,0.4873662147864592,0.4811960458755493,0.07143549186365725,0.8405854532262452,0.08797905490909748,middle,1
A2,Raw plus fine-state stage probability,C6,218,0.6798679867986799,middle,1,0.4913929512656543,0.4955751299858093,0.07129287250520464,0.8187390821237045,0.10996804537009092,middle,1
A2,Raw plus fine-state stage probability,C6,219,0.6831683168316832,middle,1,0.4954196876607095,0.486940860748291,0.07227798087642134,0.8266646315381669,0.10105738758441178,middle,1
A2,Raw plus fine-state stage probability,C6,220,0.6864686468646864,middle,1,0.4994464241399048,0.5170926451683044,0.07406204856915868,0.7489197670140877,0.17701818441575362,middle,1
A2,Raw plus fine-state stage probability,C6,221,0.6897689768976898,middle,1,0.5034731606191004,0.5217438340187073,0.07470266244089821,0.7369518519744194,0.18834548558368233,middle,1
A2,Raw plus fine-state stage probability,C6,222,0.693069306930693,middle,1,0.5080172527216286,0.5436135530471802,0.07317087236544824,0.6510415715197337,0.275787556113818,middle,1
A2,Raw plus fine-state stage probability,C6,223,0.6963696369636964,middle,1,0.5130787005316301,0.5437044501304626,0.07310699883799963,0.6529279579658303,0.2739650431951701,middle,1
A2,Raw plus fine-state stage probability,C6,224,0.6996699669966997,middle,1,0.5186575039649646,0.5656942129135132,0.06922508974616721,0.5384747178652373,0.39230019238759545,middle,1
A2,Raw plus fine-state stage probability,C6,225,0.7029702970297029,late,2,0.5247536630216317,0.5991626381874084,0.0571733280869413,0.36162395669574887,0.5812027152163098,late,2
A2,Raw plus fine-state stage probability,C6,226,0.7062706270627063,late,2,0.5313671777016317,0.6180862784385681,0.04960697165577195,0.2946199575129923,0.6557730708302357,late,2
A2,Raw plus fine-state stage probability,C6,227,0.7095709570957096,late,2,0.5384980480049646,0.6518903970718384,0.03753381048160491,0.21426037245214113,0.7482058170652539,late,2
A2,Raw plus fine-state stage probability,C6,228,0.7128712871287128,late,2,0.5461462739316305,0.6584046483039856,0.035748628098032906,0.20474175861652139,0.7595096132844457,late,2
A2,Raw plus fine-state stage probability,C6,229,0.7161716171617162,late,2,0.5537944998582961,0.6787477135658264,0.030913935370059844,0.18326086859430898,0.7858251960346311,late,2
A2,Raw plus fine-state stage probability,C6,230,0.7194719471947195,late,2,0.5614427257849618,0.6884734034538269,0.029029770096152617,0.1744096616732493,0.7965605682295981,late,2
A2,Raw plus fine-state stage probability,C6,231,0.7227722772277227,late,2,0.5690909517116278,0.6971931457519531,0.027068141702231558,0.1662902535916245,0.8066416047051439,late,2
A2,Raw plus fine-state stage probability,C6,232,0.7260726072607261,late,2,0.5767391776382933,0.7030099630355835,0.026141186608393825,0.1606751937647065,0.8131836196258997,late,2
A2,Raw plus fine-state stage probability,C6,233,0.7293729372937293,late,2,0.5843874036490995,0.7090097069740295,0.025157083260881206,0.1554210931338368,0.819421823604282,late,2
A2,Raw plus fine-state stage probability,C6,234,0.7326732673267327,late,2,0.5920356296599056,0.7121283411979675,0.02484768875469911,0.1522742380597028,0.8228780731845979,late,2
A2,Raw plus fine-state stage probability,C6,235,0.735973597359736,late,2,0.5996838556707117,0.7162657976150513,0.024414245362990562,0.1489335749262682,0.8266521797097411,late,2
A2,Raw plus fine-state stage probability,C6,236,0.7392739273927392,late,2,0.6073320816815179,0.7144902944564819,0.025080882257764777,0.14838693881889548,0.8265321789223397,late,2
A2,Raw plus fine-state stage probability,C6,237,0.7425742574257426,late,2,0.6149803076923238,0.7188800573348999,0.02430459361044966,0.1470013484218316,0.8286940579667187,late,2
A2,Raw plus fine-state stage probability,C6,238,0.7458745874587459,late,2,0.6226285336189898,0.7184065580368042,0.024615233980095717,0.14640614083969616,0.8289786251792081,late,2
A2,Raw plus fine-state stage probability,C6,239,0.7491749174917491,late,2,0.6302767595456554,0.7208566665649414,0.024244158099824647,0.145192270408953,0.8305635714902223,late,2
A2,Raw plus fine-state stage probability,C6,240,0.7524752475247525,late,2,0.6379249854723213,0.7173290252685547,0.024836287693656145,0.14692984982847615,0.8282338624768677,late,2
A2,Raw plus fine-state stage probability,C6,241,0.7557755775577558,late,2,0.645573211398987,0.7211048007011414,0.024297977924902327,0.1448641255032194,0.8308378965708784,late,2
A2,Raw plus fine-state stage probability,C6,242,0.759075907590759,late,2,0.6532214373256527,0.7199857234954834,0.02450981627682991,0.14510292626150037,0.8303872574606697,late,2
A2,Raw plus fine-state stage probability,C6,243,0.7623762376237624,late,2,0.6608696632523182,0.7212919592857361,0.024304595521486765,0.14435385563965392,0.8313415488378594,late,2
A2,Raw plus fine-state stage probability,C6,244,0.7656765676567657,late,2,0.6685178891789844,0.7188504338264465,0.024501984065422814,0.14592060851984007,0.8295774074137371,late,2
A2,Raw plus fine-state stage probability,C6,245,0.768976897689769,late,2,0.6761661151897903,0.7218670845031738,0.02423949294858113,0.14409597497523247,0.8316645320751863,late,2
A2,Raw plus fine-state stage probability,C6,246,0.7722772277227723,late,2,0.6838143412005964,0.7163330316543579,0.0253356457666127,0.1451736373033064,0.8294907169290809,late,2
A2,Raw plus fine-state stage probability,C6,247,0.7755775577557755,late,2,0.6914625672114025,0.7223656177520752,0.024292565742626577,0.14364657263652048,0.832060861619853,late,2
A2,Raw plus fine-state stage probability,C6,248,0.7788778877887789,late,2,0.6991107932222087,0.7219022512435913,0.02460072679963167,0.1431125062396291,0.8322867669597392,late,2
A2,Raw plus fine-state stage probability,C6,249,0.7821782178217822,late,2,0.7067590192330147,0.7233020663261414,0.024265453522526438,0.14284454549173736,0.8328900009847362,late,2
A2,Raw plus fine-state stage probability,C6,250,0.7854785478547854,late,2,0.7144072451596807,0.7189350724220276,0.02484100418013684,0.14496455991940793,0.8301944358994553,late,2
A2,Raw plus fine-state stage probability,C6,251,0.7887788778877888,late,2,0.7220554710863463,0.7231736779212952,0.02428758384758981,0.14271728685238938,0.8329951292990208,late,2
A2,Raw plus fine-state stage probability,C6,252,0.7920792079207921,late,2,0.729703697013012,0.7221792936325073,0.024527224391425906,0.14289490175661226,0.8325778738509618,late,2
A2,Raw plus fine-state stage probability,C6,253,0.7953795379537953,late,2,0.7373519229396778,0.7234305739402771,0.024270320440573794,0.1423739016742519,0.8333557778841744,late,2
A2,Raw plus fine-state stage probability,C6,254,0.7986798679867987,late,2,0.7448714868279991,0.7206906080245972,0.024478916649339492,0.14409409411941157,0.8314269892302489,late,2
A2,Raw plus fine-state stage probability,C6,255,0.801980198019802,late,2,0.752262388677976,0.7239552140235901,0.024249176747283895,0.1421683988794154,0.8335824243723007,late,2
A2,Raw plus fine-state stage probability,C6,256,0.8052805280528053,late,2,0.7595246284896082,0.7233153581619263,0.024278636440277168,0.14264365695709105,0.8330777066016318,late,2
A2,Raw plus fine-state stage probability,C6,257,0.8085808580858086,late,2,0.7666582063470367,0.7242591381072998,0.024128630857667355,0.1419985827455121,0.8338727863958206,late,2
A2,Raw plus fine-state stage probability,C6,258,0.8118811881188119,late,2,0.7736631222502615,0.7257577180862427,0.024138142865655313,0.1405657471331526,0.8352961100001922,late,2
A2,Raw plus fine-state stage probability,C6,259,0.8151815181518152,late,2,0.7805393761151413,0.7258719801902771,0.02405839399794301,0.14062680199458646,0.8353148040064705,late,2
A2,Raw plus fine-state stage probability,C6,260,0.8184818481848185,late,2,0.7872869679416767,0.726431667804718,0.024069999454914056,0.14023996124199553,0.8356900393020904,late,2
A2,Raw plus fine-state stage probability,C6,261,0.8217821782178217,late,2,0.7940345597682124,0.7270734906196594,0.023967987815341717,0.13997722469531976,0.8360547874883385,late,2
A2,Raw plus fine-state stage probability,C6,262,0.8250825082508251,late,2,0.8007821515947479,0.7269973158836365,0.02399232923135872,0.13990770308274153,0.8360999676848997,late,2
A2,Raw plus fine-state stage probability,C6,263,0.8283828382838284,late,2,0.8075297434212836,0.7275460958480835,0.02390632762318949,0.1398177439610582,0.8362759284147524,late,2
A2,Raw plus fine-state stage probability,C6,264,0.8316831683168316,late,2,0.8142773352478189,0.727502167224884,0.02395680511640367,0.13974234022187448,0.8363008546607217,late,2
A2,Raw plus fine-state stage probability,C6,265,0.834983498349835,late,2,0.8210249269902141,0.7282594442367554,0.023942419829566172,0.13927223449403836,0.8367853456753955,late,2
A2,Raw plus fine-state stage probability,C6,266,0.8382838283828383,late,2,0.8277725187326093,0.7278720736503601,0.024067552815677018,0.13916259264061262,0.8367698545427104,late,2
A2,Raw plus fine-state stage probability,C6,267,0.8415841584158416,late,2,0.8345201104750046,0.7277765274047852,0.024124130620943696,0.13899571615745374,0.8368801532206026,late,2
A2,Raw plus fine-state stage probability,C6,268,0.8448844884488449,late,2,0.8412677022173995,0.7243426442146301,0.024690774544047882,0.1390789591195462,0.8362302663354059,late,2
A2,Raw plus fine-state stage probability,C6,269,0.8481848184818482,late,2,0.8480152939597948,0.7272355556488037,0.024183025536718406,0.13947557918548403,0.8363413952767974,late,2
A2,Raw plus fine-state stage probability,C6,270,0.8514851485148515,late,2,0.8547628857021901,0.7256739735603333,0.024478310409981625,0.13979106969142988,0.8357306198975885,late,2
A2,Raw plus fine-state stage probability,C6,271,0.8547854785478548,late,2,0.8615104774445851,0.7264611124992371,0.02425540976897078,0.14013689996612835,0.8356076902639009,late,2
A2,Raw plus fine-state stage probability,C6,272,0.858085808580858,late,2,0.8682580691869803,0.7238814830780029,0.024569167239433958,0.14097221340995172,0.8344586193496143,late,2
A2,Raw plus fine-state stage probability,C6,273,0.8613861386138614,late,2,0.8750056609293755,0.7256038188934326,0.024313799137316718,0.14059926574045756,0.8350869351212257,late,2
A2,Raw plus fine-state stage probability,C6,274,0.8646864686468647,late,2,0.8817532527559108,0.7241317629814148,0.02457600568939221,0.14100898380983942,0.8344150104997684,late,2
A2,Raw plus fine-state stage probability,C6,275,0.8679867986798679,late,2,0.8885008445824465,0.7244839072227478,0.02442710425948122,0.14133213097990693,0.834240764759612,late,2
A2,Raw plus fine-state stage probability,C6,276,0.8712871287128713,late,2,0.895248436408982,0.7224072217941284,0.02471556239122595,0.14219979968932445,0.8330846379184497,late,2
A2,Raw plus fine-state stage probability,C6,277,0.8745874587458746,late,2,0.9019960282355176,0.7234477996826172,0.02468314698057036,0.14166845570906292,0.8336483973093668,late,2
A2,Raw plus fine-state stage probability,C6,278,0.8778877887788779,late,2,0.9087436200620532,0.7216209173202515,0.025053992942229406,0.14221438903031616,0.8327316180264545,late,2
A2,Raw plus fine-state stage probability,C6,279,0.8811881188118812,late,2,0.9154912118885886,0.7137296795845032,0.02669366867583959,0.1426923283073996,0.8306140030157607,late,2
A2,Raw plus fine-state stage probability,C6,280,0.8844884488448845,late,2,0.9222388037151243,0.7210907936096191,0.025172911341242412,0.1431501062797202,0.8316769823780374,late,2
A2,Raw plus fine-state stage probability,C6,281,0.8877887788778878,late,2,0.9289863954575196,0.7177897691726685,0.025969981607380677,0.14358077736368832,0.8304492410279309,late,2
A2,Raw plus fine-state stage probability,C6,282,0.8910891089108911,late,2,0.9357339871999144,0.7195366024971008,0.02553089552749612,0.14388164875583476,0.8305874557156692,late,2
A2,Raw plus fine-state stage probability,C6,283,0.8943894389438944,late,2,0.9424815789423098,0.7140557765960693,0.026449914248977482,0.14621461489079554,0.827335470859227,late,2
A2,Raw plus fine-state stage probability,C6,284,0.8976897689768977,late,2,0.949229170684705,0.7171854376792908,0.025698367437838775,0.14505372916268133,0.8292479033984799,late,2
A2,Raw plus fine-state stage probability,C6,285,0.900990099009901,late,2,0.9559767624271,0.7151452898979187,0.02621891924568068,0.14594076165140374,0.8278403191019156,late,2
A2,Raw plus fine-state stage probability,C6,286,0.9042904290429042,late,2,0.9618936363706976,0.7161264419555664,0.025969978450560746,0.145412573865264,0.8286174476831752,late,2
A2,Raw plus fine-state stage probability,C6,287,0.9075907590759076,late,2,0.9669797925154976,0.7124785780906677,0.02666666824209648,0.14709458249030796,0.8262387492665957,late,2
A2,Raw plus fine-state stage probability,C6,288,0.9108910891089109,late,2,0.9712352308615,0.7172314524650574,0.025980993793410494,0.14474316616178148,0.8292758400438079,late,2
A2,Raw plus fine-state stage probability,C6,289,0.9141914191419142,late,2,0.9746599514087048,0.71781986951828,0.025787222876558012,0.14439980771424668,0.8298129694081953,late,2
A2,Raw plus fine-state stage probability,C6,290,0.9174917491749175,late,2,0.9772539541571122,0.7199126482009888,0.02541789149424644,0.1431804198527798,0.8314016886519737,late,2
A2,Raw plus fine-state stage probability,C6,291,0.9207920792079208,late,2,0.9790172391067218,0.7207693457603455,0.025160251010860474,0.1428819122933295,0.83195783669481,late,2
A2,Raw plus fine-state stage probability,C6,292,0.9240924092409241,late,2,0.979949806257534,0.7222225666046143,0.0250209163230627,0.14189367834102048,0.8330854053349168,late,2
A2,Raw plus fine-state stage probability,C6,293,0.9273927392739274,late,2,0.980882373408346,0.7234032154083252,0.024702266460713582,0.14140662933685486,0.8338911042014314,late,2
A2,Raw plus fine-state stage probability,C6,294,0.9306930693069307,late,2,0.9818149405591582,0.724524974822998,0.02457843596803128,0.14076071353664732,0.8346608504943214,late,2
A2,Raw plus fine-state stage probability,C6,295,0.933993399339934,late,2,0.9827475077099702,0.7262020707130432,0.024355607731289513,0.1400066666702916,0.8356377255974189,late,2
A2,Raw plus fine-state stage probability,C6,296,0.9372937293729373,late,2,0.9836800748607823,0.7264900803565979,0.024400393144123865,0.1392676675957556,0.8363319392591205,late,2
A2,Raw plus fine-state stage probability,C6,297,0.9405940594059405,late,2,0.9846126420115944,0.7266719341278076,0.024363584673717797,0.13891772395406066,0.8367186913712215,late,2
A2,Raw plus fine-state stage probability,C6,298,0.9438943894389439,late,2,0.9855452091624064,0.7263810038566589,0.024447869748770647,0.1385584912481463,0.836993639002083,late,2
A2,Raw plus fine-state stage probability,C6,299,0.9471947194719472,late,2,0.9864777763132186,0.725306510925293,0.02466058894650547,0.13822275754717891,0.8371166535053156,late,2
A2,Raw plus fine-state stage probability,C6,300,0.9504950495049505,late,2,0.9874103434640308,0.7243700623512268,0.02487179280998394,0.1383079243174713,0.8368202828715446,late,2
A2,Raw plus fine-state stage probability,C6,301,0.9537953795379538,late,2,0.9883429106148428,0.7246748208999634,0.02478370249219429,0.13866637221149858,0.8365499252953073,late,2
A2,Raw plus fine-state stage probability,C6,302,0.9570957095709571,late,2,0.9892754777656552,0.7233991622924805,0.025014345343826055,0.13874197447025371,0.8362436801849202,late,2
A2,Raw plus fine-state stage probability,C6,303,0.9603960396039604,late,2,0.9902080449164672,0.7233057022094727,0.025029939414740954,0.13891697569603725,0.8360530848882218,late,2
A2,Raw plus fine-state stage probability,C6,304,0.9636963696369637,late,2,0.9911406120672792,0.7223679423332214,0.025177792026908237,0.13930922963623987,0.8355129783358519,late,2
A2,Raw plus fine-state stage probability,C6,305,0.966996699669967,late,2,0.9920731792180912,0.7228854894638062,0.025092425169812554,0.13935847798415066,0.8355490968450368,late,2
A2,Raw plus fine-state stage probability,C6,306,0.9702970297029703,late,2,0.9930057463689036,0.7220547199249268,0.02522831713042442,0.13962359159672205,0.8351480912718534,late,2
A2,Raw plus fine-state stage probability,C6,307,0.9735973597359736,late,2,0.9939383135197154,0.7220582365989685,0.025221840506356605,0.13969729420212784,0.8350808652905155,late,2
A2,Raw plus fine-state stage probability,C6,308,0.976897689768977,late,2,0.9948708806705276,0.721315860748291,0.025326871214784028,0.13988192590737575,0.8347912028768402,late,2
A2,Raw plus fine-state stage probability,C6,309,0.9801980198019802,late,2,0.9958034478213396,0.7217666506767273,0.025286681697198655,0.13961712654601766,0.8350961917557838,late,2
A2,Raw plus fine-state stage probability,C6,310,0.9834983498349835,late,2,0.996736014972152,0.7211832404136658,0.025398373374319924,0.13963244397730903,0.8349691826473711,late,2
A2,Raw plus fine-state stage probability,C6,311,0.9867986798679867,late,2,0.9976685821229638,0.7195386290550232,0.025746325531064578,0.13960168119711436,0.8346519932708211,late,2
A2,Raw plus fine-state stage probability,C6,312,0.9900990099009901,late,2,0.998601149273776,0.7209161520004272,0.02552269821686468,0.1393584968228293,0.835118804959306,late,2
A2,Raw plus fine-state stage probability,C6,313,0.9933993399339934,late,2,0.999067432849182,0.7188729643821716,0.025914762632874143,0.13959271532024842,0.8344925220458774,late,2
A2,Raw plus fine-state stage probability,C6,314,0.9966996699669967,late,2,0.9995337164245882,0.7189801931381226,0.025909484126450565,0.13960348815482412,0.8344870277177252,late,2
A2,Raw plus fine-state stage probability,C6,315,1.0,late,2,0.999999999999994,0.7169004082679749,0.026337053250915565,0.1401201049297384,0.833542841818346,late,2
A3,Raw plus q-hat degradation-position prior,C6,12,0.0,early,0,0.0543003305631503,0.3089219033718109,0.8197640351594283,0.15907055792505656,0.021165406914514923,early,0
A3,Raw plus q-hat degradation-position prior,C6,13,0.0033003300330033004,early,0,0.0607357409228696,0.31158775091171265,0.8151442955643327,0.16337219710378248,0.021483507330884964,early,0
A3,Raw plus q-hat degradation-position prior,C6,14,0.006600660066006601,early,0,0.0675207371477249,0.3116450011730194,0.8149401121076688,0.1638408099444097,0.02121907794692138,early,0
A3,Raw plus q-hat degradation-position prior,C6,15,0.009900990099009901,early,0,0.0746968680474152,0.31120169162750244,0.8142063159880327,0.16457837638283487,0.021215307628132476,early,0
A3,Raw plus q-hat degradation-position prior,C6,16,0.013201320132013201,early,0,0.0810622745661246,0.31120771169662476,0.8132975452184495,0.16564863448854486,0.021053820292005622,early,0
A3,Raw plus q-hat degradation-position prior,C6,17,0.0165016501650165,early,0,0.0874276810764199,0.31131523847579956,0.8109553968360421,0.16789200522595235,0.021152597937005357,early,0
A3,Raw plus q-hat degradation-position prior,C6,18,0.019801980198019802,early,0,0.0935881687037735,0.3107154369354248,0.8105788912497526,0.16844401648336643,0.02097709226588099,early,0
A3,Raw plus q-hat degradation-position prior,C6,19,0.0231023102310231,early,0,0.0995437374397715,0.31223905086517334,0.8059198616970342,0.17285902812160364,0.02122111018036202,early,0
A3,Raw plus q-hat degradation-position prior,C6,20,0.026402640264026403,early,0,0.1052943872844138,0.3116161525249481,0.8058318390823465,0.17294479160649046,0.02122336931016292,early,0
