run_id,relative_life,VB_true,q_true,q_pred,true_stage,pred_stage,prob_early,prob_middle,prob_late
230,0.7194719471947195,160.0183345,0.5614427257849618,0.6886471,late,late,0.0159144555500967,0.1274261263234422,0.8566594181254611
231,0.7227722772277227,161.3168827,0.5690909517116278,0.69729966,late,late,0.0145930778253688,0.1162763247371768,0.8691305974364544
232,0.7260726072607261,162.6154309,0.5767391776382933,0.7031369,late,late,0.0139315965938969,0.1100256686212954,0.8760427347838076
233,0.7293729372937293,163.9139791,0.5843874036490995,0.7091807,late,late,0.0132343453138664,0.1042752850952078,0.8824903695899257
234,0.7326732673267327,165.2125273,0.5920356296599056,0.71226776,late,late,0.0129776038645234,0.1013445135684172,0.8856778825660594
235,0.735973597359736,166.5110755,0.5996838556707117,0.7165055,late,late,0.0126312270629326,0.0978008858352432,0.8895678871008241
236,0.7392739273927392,167.8096237,0.6073320816815179,0.71472526,late,late,0.0130123813934415,0.0987054835660226,0.8882821350395358
237,0.7425742574257426,169.1081719,0.6149803076923238,0.7191046,late,late,0.0125022123412292,0.0957050775781154,0.8917927100796552
238,0.7458745874587459,170.4067201,0.6226285336189898,0.7185916,late,late,0.012674542271451,0.0958246786130603,0.8915007791144887
239,0.7491749174917491,171.7052683,0.6302767595456554,0.7210478,late,late,0.0124245709374718,0.0940487599546592,0.893526669106869
240,0.7524752475247525,173.0038165,0.6379249854723213,0.7175316,late,late,0.0128198428785239,0.0966168606923124,0.8905632964281637
241,0.7557755775577558,174.3023646,0.645573211398987,0.72130144,late,late,0.0124493317261854,0.0937957458505483,0.8937549224222662
242,0.759075907590759,175.6009128,0.6532214373256527,0.7201746,late,late,0.0125740850281104,0.0945092085780906,0.892916706392799
243,0.7623762376237624,176.899461,0.6608696632523182,0.72146606,late,late,0.0124439003887594,0.0935359727767938,0.8940201268334467
244,0.7656765676567657,178.1980092,0.6685178891789844,0.71906686,late,late,0.0125923700659535,0.0953546071354476,0.8920530227975988
245,0.768976897689769,179.4965574,0.6761661151897903,0.72204554,late,late,0.0123960038128684,0.0931247623636126,0.8944792338225189
246,0.7722772277227723,180.7951056,0.6838143412005964,0.71653426,late,late,0.0130840742003957,0.096618649821905,0.8902972759766992
247,0.7755775577557755,182.0936538,0.6914625672114025,0.7225299,late,late,0.0124017446340784,0.0927474674777354,0.8948507878871861
248,0.7788778877887789,183.392202,0.6991107932222087,0.7220476,late,late,0.0125622116512141,0.0928525989380498,0.894585189409736
249,0.7821782178217822,184.6907502,0.7067590192330147,0.72345483,late,late,0.0123657959790607,0.091978380470214,0.8956558235497252
250,0.7854785478547854,185.9892984,0.7144072451596807,0.7191023,late,late,0.0127623938301865,0.0950769922438274,0.8921606139249859
251,0.7887788778877888,187.2878466,0.7220554710863463,0.72331786,late,late,0.0123814900236976,0.0920000823360023,0.8956184276393
252,0.7920792079207921,188.5863948,0.729703697013012,0.7223205,late,late,0.0125195957330798,0.0926235931964693,0.8948568110694509
253,0.7953795379537953,189.8849429,0.7373519229396778,0.7235841,late,late,0.0123634240457015,0.0917433432643886,0.8958932326889099
254,0.7986798679867987,191.1834911,0.7448714868279991,0.72088385,late,late,0.0125279758544479,0.093749254588285,0.8937227695562671
255,0.801980198019802,192.4820393,0.752262388677976,0.7240962,late,late,0.0123481166565295,0.0914063487339538,0.8962455346085166
256,0.8052805280528053,193.7805875,0.7595246284896082,0.7234667,late,late,0.0123702628956832,0.0918884876905917,0.895741249412725
257,0.8085808580858086,194.9262222,0.7666582063470367,0.7244208,late,late,0.0122633997553558,0.091168190661391,0.8965684095822531
258,0.8118811881188119,196.0718569,0.7736631222502615,0.7258857,late,late,0.0122305358737174,0.089961975517595,0.8978074886076874
259,0.8151815181518152,197.2174916,0.7805393761151413,0.72600853,late,late,0.0121906056928109,0.089909816055011,0.897899578251178
260,0.8184818481848185,198.3631263,0.7872869679416767,0.726561,late,late,0.0121903785219127,0.0895117393050938,0.8982978821719935
261,0.8217821782178217,199.5087611,0.7940345597682124,0.7272123,late,late,0.0121269649225242,0.0890865981778345,0.8987864368986412
262,0.8250825082508251,200.6543958,0.8007821515947479,0.72713685,late,late,0.012140599008588,0.0891060902955524,0.8987533106948595
263,0.8283828382838284,201.8000305,0.8075297434212836,0.7276809,late,late,0.0120891791256668,0.0887958026286839,0.8991150182446492
264,0.8316831683168316,202.9456652,0.8142773352478189,0.72762245,late,late,0.0121199705159078,0.0888052118949852,0.8990748175881069
265,0.834983498349835,204.0912999,0.8210249269902141,0.7283473,late,late,0.0121047398204256,0.0882871209391082,0.8996081392394661
266,0.8382838283828383,205.2369346,0.8277725187326093,0.7279494,late,late,0.0121739037964999,0.0884644838148349,0.8993616123876651
267,0.8415841584158416,206.3825693,0.8345201104750046,0.7278298,late,late,0.012200872759573,0.0884736848123454,0.8993254424270815
268,0.8448844884488449,207.528204,0.8412677022173995,0.72427356,late,late,0.012554782263622,0.0903869342716849,0.897058283463693
269,0.8481848184818482,208.6738387,0.8480152939597948,0.7273109,late,late,0.0122387415384324,0.0888974720450746,0.898863786415493
270,0.8514851485148515,209.8194734,0.8547628857021901,0.72569853,late,late,0.0124159284315978,0.0898436190766082,0.8977404524907939
271,0.8547854785478548,210.9651081,0.8615104774445851,0.72657275,late,late,0.0122964349239363,0.0894879498709738,0.8982156152040899
272,0.858085808580858,212.1107428,0.8682580691869803,0.7240074,late,late,0.01250108479411,0.091104988398718,0.8963939268061718
273,0.8613861386138614,213.2563775,0.8750056609293755,0.72571313,late,late,0.0123405155625849,0.0900723128858561,0.8975871715505589
274,0.8646864686468647,214.4020122,0.8817532527559108,0.72425324,late,late,0.0125046854089123,0.0909984258376376,0.89649688875245
275,0.8679867986798679,215.5476469,0.8885008445824465,0.724621,late,late,0.0124283285689401,0.0908930165124984,0.8966786549175613
276,0.8712871287128713,216.6932816,0.895248436408982,0.7225512,late,late,0.0126216051072217,0.0922947179319646,0.8950836769598136
277,0.8745874587458746,217.8389164,0.9019960282355176,0.7235713,late,late,0.0125921280196352,0.0915857352264257,0.8958221367529391
278,0.8778877887788779,218.9845511,0.9087436200620532,0.7217406,late,late,0.012828984092405,0.0927791324892733,0.8943918834173217
279,0.8811881188118812,220.1301858,0.9154912118885886,0.71384376,late,late,0.0138588591905957,0.097418934505455,0.8887222063029492
280,0.8844884488448845,221.2758205,0.9222388037151243,0.72123325,late,late,0.0129070328060419,0.0933870296117533,0.8937059375812048
281,0.8877887788778878,222.4214552,0.9289863954575196,0.71787614,late,late,0.0134119495110524,0.0954090395493527,0.8911790109385949
282,0.8910891089108911,223.5670899,0.9357339871999144,0.7196655,late,late,0.0131619066524927,0.094524185003135,0.8923139083433722
283,0.8943894389438944,224.7127246,0.9424815789423098,0.71418285,late,late,0.0137637956744481,0.0984393549452925,0.8877968493792594
284,0.8976897689768977,225.8583593,0.949229170684705,0.7173168,late,late,0.0132935175672888,0.0961754986163344,0.8905309838153767
285,0.900990099009901,227.003994,0.9559767624271,0.71529436,late,late,0.0136183445511029,0.0976723707902264,0.8887092846576706
286,0.9042904290429042,228.1496287,0.9618936363706976,0.71626395,late,late,0.013484382272664,0.0969333371311102,0.8895822805952257
287,0.9075907590759076,229.2952634,0.9669797925154976,0.71266985,late,late,0.0139373524478605,0.0995769921944365,0.886485655356703
288,0.9108910891089109,230.4408981,0.9712352308615,0.7173682,late,late,0.0134597397478143,0.0960754500659807,0.890464810185205
289,0.9141914191419142,230.5992333,0.9746599514087048,0.71797204,late,late,0.0133224204764178,0.0955932298978589,0.8910843496247232
290,0.9174917491749175,230.7575685,0.9772539541571122,0.72005737,late,late,0.0130740283545252,0.0940203456055419,0.8929056260389328
291,0.9207920792079208,230.9159037,0.9790172391067218,0.72091377,late,late,0.0129144886243379,0.0934209784590342,0.8936645329156279
292,0.9240924092409241,231.0742389,0.979949806257534,0.7223503,late,late,0.0128082281105296,0.0923176095157647,0.8948741623727057
293,0.9273927392739274,231.2325741,0.980882373408346,0.72351897,late,late,0.0126118354197234,0.0915028899288921,0.8958852746503844
294,0.9306930693069307,231.3909093,0.9818149405591582,0.7246454,late,late,0.0125224402510201,0.090694086999567,0.8967834727484127
295,0.933993399339934,231.5492445,0.9827475077099702,0.7262426,late,late,0.0123697730420168,0.0896172182139089,0.8980130087430742
296,0.9372937293729373,231.7075797,0.9836800748607823,0.72641045,late,late,0.0123903376597538,0.0893114600194091,0.898298202319837
297,0.9405940594059405,231.8659149,0.9846126420115944,0.7266068,late,late,0.0123590291364841,0.0890963425508528,0.8985446283116632
298,0.9438943894389439,232.0242501,0.9855452091624064,0.72630125,late,late,0.0124001586991944,0.0891507359140352,0.8984491053857704
299,0.9471947194719472,232.1825853,0.9864777763132186,0.72520447,late,late,0.0125254608354837,0.089633012226036,0.8978415269374802
300,0.9504950495049505,232.3409205,0.9874103434640308,0.72427064,late,late,0.0126531639551602,0.0901696278606382,0.8971772081832015
301,0.9537953795379538,232.4992557,0.9883429106148428,0.7245731,late,late,0.0125963977463777,0.0900967789267151,0.8973068233259072
302,0.9570957095709571,232.6575909,0.9892754777656552,0.72329277,late,late,0.0127355691307607,0.0908062224980106,0.8964582083702286
303,0.9603960396039604,232.8159261,0.9902080449164672,0.7232041,late,late,0.0127464694681696,0.0909078117993256,0.8963457187315047
304,0.9636963696369637,232.9742613,0.9911406120672792,0.7223003,late,late,0.0128327870672111,0.0915222359990483,0.8956449769327405
305,0.966996699669967,233.1325965,0.9920731792180912,0.72282696,late,late,0.0127786206067907,0.0912462489344999,0.8959751304577094
306,0.9702970297029703,233.2909317,0.9930057463689036,0.7219857,late,late,0.0128683515994161,0.0917873513670289,0.8953442970325549
307,0.9735973597359736,233.4492669,0.9939383135197154,0.7219835,late,late,0.012869665331799,0.0918114872187515,0.8953188474484494
308,0.976897689768977,233.6076021,0.9948708806705276,0.7212323,late,late,0.0129403736284291,0.0922754312805029,0.894784195090068
309,0.9801980198019802,233.7659373,0.9958034478213396,0.7216712,late,late,0.0129113756057768,0.0919519895594525,0.8951366348337706
310,0.9834983498349835,233.9242725,0.996736014972152,0.72109437,late,late,0.0129792267514257,0.0922742499462709,0.8947465233013033
311,0.9867986798679867,234.0826077,0.9976685821229638,0.719422,late,late,0.0131956351737775,0.0931968453695352,0.8936075194556873
312,0.9900990099009901,234.2409429,0.998601149273776,0.7207617,late,late,0.0130520482555923,0.0923711305798178,0.8945768211635898
313,0.9933993399339934,234.3992781,0.999067432849182,0.7187479,late,late,0.0132888128161677,0.0935623398317087,0.8931488473511237
314,0.9966996699669967,234.5576133,0.9995337164245882,0.7188635,late,late,0.013283805132699,0.0935007559401085,0.8932154389261924
315,1.0,234.7159485,0.999999999999994,0.716803,late,late,0.0135470839151116,0.0948306834336335,0.8916222326502548
