condition,run_id,VB,Fx_mean,Fx_std,Fx_rms,Fx_max,Fx_min,Fx_ptp,Fx_skew,Fx_kurt,Fx_crest,Fy_mean,Fy_std,Fy_rms,Fy_max,Fy_min,Fy_ptp,Fy_skew,Fy_kurt,Fy_crest,Fz_mean,Fz_std,Fz_rms,Fz_max,Fz_min,Fz_ptp,Fz_skew,Fz_kurt,Fz_crest,Vx_mean,Vx_std,Vx_rms,Vx_max,Vx_min,Vx_ptp,Vx_skew,Vx_kurt,Vx_crest,Vy_mean,Vy_std,Vy_rms,Vy_max,Vy_min,Vy_ptp,Vy_skew,Vy_kurt,Vy_crest,Vz_mean,Vz_std,Vz_rms,Vz_max,Vz_min,Vz_ptp,Vz_skew,Vz_kurt,Vz_crest,AE_mean,AE_std,AE_rms,AE_max,AE_min,AE_ptp,AE_skew,AE_kurt,AE_crest
C1,127,95.03217647000001,7.712906534102022,7.891014163251223,11.034356878786596,28.312999725341797,-11.815999984741211,40.12899971008301,0.0666704050445546,-0.7701302382117943,2.5658948714782457,5.651770612803098,7.991112595045569,9.787767445461741,45.5,-23.233999252319336,68.73399925231934,0.579416722625072,1.695808804915231,4.648659692164241,5.9171130541778725,11.34566261887456,12.79594807574842,35.13600158691406,-17.46500015258789,52.60100173950195,0.41779954797983854,-1.0276717356773306,2.745869346992974,0.0006524509931590023,0.09976466672963,0.09976680018910407,0.5600000023841858,-0.4860000014305115,1.0460000038146973,0.06881717119276229,0.22501946090195268,5.61308973844119,-0.0029937181974411323,0.09431754059387926,0.09436504020199298,0.4519999921321869,-0.4300000071525574,0.8819999992847443,-0.03194947496638002,0.04283748073830518,4.789909389747187,-0.003334958072097158,0.12094149148715785,0.12098746343518786,0.5460000038146973,-0.640999972820282,1.1869999766349792,-0.07540308731310824,0.10462821796493316,5.298069358718005,0.11723459970271553,0.03519605667048507,0.12240389606792729,0.28999999165534973,-0.004999999888241291,0.294999991543591,1.5078493834740592,3.534867192059732,2.3692055642742518
C1,128,95.18676599333334,7.756058871754097,8.013158127345775,11.15200216983314,27.312999725341797,-11.942000389099121,39.25500011444092,0.06178330279904736,-0.7801469677024575,2.4491566007064374,5.696048539180533,8.019294958391061,9.836364195696342,44.67499923706055,-22.996999740600586,67.67199897766113,0.5753641172150626,1.6651061077020701,4.541820366574313,6.006912306461487,11.433572629263638,12.915478253869077,34.777000427246094,-16.743999481201172,51.520999908447266,0.41162981857196446,-1.0369305668892748,2.6926606776504998,0.0005656022859632344,0.10049039625834126,0.10049198796970997,0.5759999752044678,-0.4909999966621399,1.0669999718666077,0.07305274132187554,0.21810770412733094,5.731799985610319,-0.0029975227199571016,0.09487438821146521,0.09492172923496742,0.4490000009536743,-0.42399999499320984,0.8729999959468842,-0.017974038717303412,0.058487148430032665,4.73021303517868,-0.0033020410225282496,0.12212249879349525,0.12216713218571396,0.5609999895095825,-0.5540000200271606,1.1150000095367432,-0.06846023407671539,0.11820895750700577,4.592069728314314,0.11592697968711305,0.035091698425067604,0.12112180611984041,0.30799999833106995,-0.004999999888241291,0.31299999821931124,1.6075061344303254,4.03731695662089,2.542894695805522
C1,129,95.34278076333334,6.541350106146703,7.252073492983132,9.766362227503853,24.993999481201172,-11.729000091552734,36.722999572753906,-0.07795817759394258,-0.9946124219190127,2.5591923480793044,4.3544141944509835,7.166521857029201,8.385699643089625,38.834999084472656,-26.547000885009766,65.38199996948242,0.564313851237019,1.6387464412921569,4.6310982669729475,3.4937095424715006,10.19545094539554,10.777440621368472,31.19099998474121,-17.54800033569336,48.73900032043457,0.3948495910186703,-1.0449983312650717,2.8941008427265937,0.009670645658959656,0.08952747595212203,0.09004826671190815,0.4860000014305115,-0.46399998664855957,0.949999988079071,0.020201675352482455,0.25275456811694497,5.397105565396128,0.012983555479454158,0.08476134042427398,0.08574997109858246,0.4099999964237213,-0.35899999737739563,0.7689999938011169,-0.06488020361983535,0.05382378750582406,4.781342677627068,0.0179572142148719,0.10427097950879455,0.1058059483681435,0.4790000021457672,-0.5559999942779541,1.0349999964237213,-0.13647272887020653,0.11183204083560971,5.254902988423116,0.12170078123682167,0.03888718646911407,0.12776264487375164,0.3569999933242798,-0.004999999888241291,0.3619999932125211,1.659360523891124,3.9221300883671617,2.794243917494462
C1,130,95.50021455000001,6.7714244176541545,7.416205436762928,10.042524170957963,24.89699935913086,-12.25,37.14699935913086,-0.06731330290466224,-1.0007968864497054,2.4791575240742927,4.397806377741645,7.333776037978925,8.55131404588435,43.39799880981445,-21.889999389648438,65.28799819946289,0.6264198392661453,1.6935273882117432,5.075009358438466,3.599574968510094,10.660178062508297,11.25150373409295,32.28499984741211,-18.17300033569336,50.45800018310547,0.3933332909475018,-1.0521562358312821,2.8693942259098333,-0.0034718166873782476,0.09468624051474206,0.09474986888606411,0.47200000286102295,-0.5669999718666077,1.0389999747276306,0.07384376743414996,0.1638394207663998,5.984176849283411,-0.01097497701378849,0.08958083010211587,0.09025062460857174,0.4259999990463257,-0.4659999907016754,0.8919999897480011,-0.040590782383297566,0.07210533181319922,5.163399064744564,-0.013887640158450298,0.10905078216846487,0.10993152250707972,0.42399999499320984,-0.5419999957084656,0.9659999907016754,-0.09302952851842596,0.1080146464224705,4.930341937806145,0.12230197921524698,0.03727736954602742,0.12785685902695168,0.3240000009536743,-0.004999999888241291,0.3290000008419156,1.5417057218322798,3.462215091274282,2.5340838451446897
C1,131,95.65906132666667,6.885197110587916,7.589293185571855,10.247112291187971,26.586999893188477,-12.010000228881836,38.59700012207031,-0.061367487968325515,-1.000427011375969,2.5945846144429816,4.533224516171305,7.437156884992486,8.709846556972614,40.38999938964844,-20.44300079345703,60.83300018310547,0.614576613481825,1.6357859716518242,4.637280246608918,3.717938937319095,10.878270574007784,11.496079358762147,32.93000030517578,-17.663000106811523,50.593000411987305,0.3912461786062255,-1.061616591467676,2.864454852608002,-0.002010863836998079,0.09598982338958684,0.09601088359001295,0.43799999356269836,-0.4729999899864197,0.910999983549118,0.059241024508639495,0.12835311025932583,4.926524705275128,-0.006278511849118395,0.0909039090708389,0.09112047187871047,0.4129999876022339,-0.4180000126361847,0.8310000002384186,-0.03555297242605056,0.0679583503949166,4.587333713416156,-0.00765890959913852,0.11046907698631912,0.11073425787197508,0.47699999809265137,-0.5600000023841858,1.0370000004768372,-0.0795903611927878,0.1127529387806856,5.057152259299648,0.12379498528002389,0.03849127702031516,0.12964095335632167,0.2840000092983246,-0.004999999888241291,0.2890000091865659,1.54789316904497,3.232544961047388,2.190665850131109
C1,132,95.81931526666666,6.920257717070954,7.7067999315343565,10.357834332300264,26.52899932861328,-12.005000114440918,38.5339994430542,-0.05862623155380983,-0.9926269105710173,2.5612496278185954,4.637500578504621,7.448765658470026,8.774424280283755,42.9379997253418,-20.426000595092773,63.36400032043457,0.6262843717546823,1.6106239586420656,4.89354040262438,3.8070235049192362,10.97846435041429,11.619815293726703,32.89099884033203,-18.618000030517578,51.50899887084961,0.392803709487515,-1.0699306537547233,2.8305956685977933,-0.0020514431933296995,0.0940009259643024,0.09402330828747582,0.4399999976158142,-0.4180000126361847,0.8580000102519989,0.06846653668178729,0.09833761502672989,4.679690659956748,-0.006055837915988577,0.08930918000115305,0.08951426034628829,0.42399999499320984,-0.5009999871253967,0.9249999821186066,-0.026195892121704086,0.09580711647731288,5.5968734499024855,-0.007318291123364478,0.10861739853146214,0.10886366082724203,0.4560000002384186,-0.5019999742507935,0.957999974489212,-0.07684705737986747,0.14167640392518432,4.611272213625226,0.12126918429055467,0.03735697153891595,0.12689270420735738,0.29899999499320984,-0.004999999888241291,0.30399999488145113,1.6534392696548996,3.87020104951723,2.356321404438295
C1,133,95.98097074000002,7.033779753654548,7.8563049741971,10.544931743283819,27.176000595092773,-12.843000411987305,40.01900100708008,-0.05285198518176775,-0.9974944591383132,2.5771623047630334,4.692935544799074,7.538774265521356,8.880132963763867,42.9630012512207,-21.121000289916992,64.0840015411377,0.6154895656802792,1.644497464556327,4.838103373736635,3.923948924361734,11.194287369523693,11.862101199723313,33.643001556396484,-18.503000259399414,52.1460018157959,0.3895232714957451,-1.0680190783562293,2.8361755636664423,-0.0005554017323394176,0.09335718121573534,0.09335883330264969,0.47099998593330383,-0.5080000162124634,0.9790000021457672,0.0787316997085634,0.13928351795174043,5.441370658095018,-0.004416917913140512,0.08879226977045404,0.08890206035205545,0.3959999978542328,-0.492000013589859,0.8880000114440918,-0.03615852201669276,0.1036610901326207,5.534180103767973,-0.005040227162090171,0.10843889427961016,0.10855596566946443,0.47200000286102295,-0.5820000171661377,1.0540000200271606,-0.07498282270596561,0.2210252083564206,5.361290036633025,0.1199492983113106,0.033960906687772005,0.12466425850431766,0.28600001335144043,-0.004999999888241291,0.2910000132396817,1.430629589058562,3.711034585176156,2.2941620700310095
C1,134,96.14402230666667,7.068229659283004,7.972255705088722,10.654423097647642,26.95199966430664,-12.053000450134277,39.00500011444092,-0.04881337401186961,-0.9979126220835073,2.529653592436625,4.780364999973493,7.561944094080723,8.946221996741077,40.83100128173828,-20.461999893188477,61.29300117492676,0.6167464897447712,1.6275861245693743,4.564049639792932,3.9969634854352876,11.229025933598978,11.91917532891187,31.871000289916992,-19.099000930786133,50.970001220703125,0.3905079303124018,-1.0714498776474353,2.6739266275080373,0.0006417684283390713,0.09247739924410167,0.09247962606795396,0.5429999828338623,-0.453000009059906,0.9959999918937683,0.07316807850824868,0.23223613113428554,5.871563347682599,-0.002841717456824726,0.08711514359795432,0.08716148003674916,0.5109999775886536,-0.421999990940094,0.9329999685287476,-0.04246641115753481,0.1443425272921255,5.862681282687515,-0.003140996989964249,0.10733813459229787,0.10738408168739542,0.4959999918937683,-0.5170000195503235,1.0130000114440918,-0.0773506667639628,0.23956910132197518,4.81449402389585,0.12036529980227721,0.03676708199575608,0.12585556688114646,0.3569999933242798,-0.004999999888241291,0.3619999932125211,1.8398137972978579,5.711132943995697,2.836584842199164
C1,135,96.30846470333334,7.1334428842358015,8.061910388988348,10.764776193806012,27.33099937438965,-12.11400032043457,39.44499969482422,-0.04477992095910323,-1.0037974726333496,2.5389287136422958,4.8651958979424705,7.570486089796625,8.999021655777943,40.790000915527344,-20.464000701904297,61.25400161743164,0.6137812276756763,1.605728302521137,4.532715052344945,4.091810985697271,11.29249098665497,12.010964566859592,32.402000427246094,-18.02199935913086,50.42399978637695,0.3865731679602793,-1.0858204462017305,2.6977017746473364,0.00023984622612635144,0.09198761723697123,0.09198792992098317,0.5540000200271606,-0.5180000066757202,1.0720000267028809,0.07716390027894447,0.3808682019557441,6.022529482911717,-0.0034965178667751215,0.08636482300044804,0.08643557305352581,0.4970000088214874,-0.4320000112056732,0.9290000200271606,-0.05563955503778874,0.12974816887286966,5.7499475188064855,-0.0038573393683440428,0.10709867303935816,0.10716811481869931,0.5090000033378601,-0.6240000128746033,1.1330000162124634,-0.09256495228715772,0.2470540408909523,5.8226275037535835,0.12072096446482827,0.0358437129375561,0.12592983371095293,0.3100000023841858,-0.004999999888241291,0.3150000022724271,1.5817905583927778,4.095219387638027,2.4616883326731607
C1,136,96.49096621333332,7.2463264848378195,8.24388878848963,10.97592592366799,27.315000534057617,-12.605999946594238,39.921000480651855,-0.04060651941715081,-1.0148851848431242,2.488628360287518,4.935041693062628,7.671485167563427,9.121749897273665,43.48099899291992,-20.6560001373291,64.13699913024902,0.614156713172936,1.623626391794116,4.766738781767178,4.212049616953018,11.545785949051748,12.290099070267694,34.38399887084961,-18.87700080871582,53.26099967956543,0.3856031314848922,-1.0908225455206972,2.7976990807200943,0.0002232114740372989,0.09389939800413562,0.09389966330557958,0.5170000195503235,-0.5709999799728394,1.0879999995231628,0.07438582255049947,0.3748277952040562,6.080958758164463,-0.0035304511757211885,0.08809367657878657,0.08816439155731752,0.3630000054836273,-0.4350000023841858,0.7980000078678131,-0.05187418731765458,0.10220830884980048,4.933964775296489,-0.004010907129202954,0.108526323979162,0.10860041607852672,0.5130000114440918,-0.628000020980835,1.1410000324249268,-0.07467386140834273,0.1907410447521083,5.782666804158084,0.11981486113292679,0.03407841440066234,0.12456700717431482,0.28200000524520874,-0.004999999888241291,0.28700000513345003,1.5755282596193287,4.202960681914798,2.263841860215231
C1,137,96.71010317666666,7.34112631507613,8.401160089534386,11.156685279413804,27.99799919128418,-13.338000297546387,41.335999488830566,-0.03427540119802438,-1.0214421345680003,2.509526664066009,5.074815208555553,7.729994566048894,9.24697601338579,42.946998596191406,-22.773000717163086,65.71999931335449,0.607973409907094,1.5983820276969247,4.644437114794858,4.314284269312987,11.724475082538602,12.493052658078009,34.21799850463867,-19.107999801635742,53.325998306274414,0.38446305680364107,-1.0957918642335855,2.7389621609023296,0.0008479030034736512,0.09394703393870597,0.09395086016308564,0.503000020980835,-0.5180000066757202,1.0210000276565552,0.07781194939589332,0.3411695667028001,5.513520640162641,-0.0026097659750968674,0.0885737367619545,0.08861217592645372,0.4090000092983246,-0.4390000104904175,0.8480000197887421,-0.06377757430632214,0.09388927597566488,4.954172560324263,-0.0030804189371057117,0.10848790018748164,0.10853162427567856,0.503000020980835,-0.5709999799728394,1.0740000009536743,-0.10087068639979732,0.1383486126074267,5.261139172829432,0.12227380113308345,0.03296734363128056,0.1266401523594937,0.2840000092983246,-0.004999999888241291,0.2890000091865659,1.3476488735685646,3.5872498695483044,2.2425747600957595
C1,138,96.93286810666666,7.413121617974482,8.536471671825526,11.306003746981526,28.913999557495117,-12.586999893188477,41.500999450683594,-0.032047494497002,-1.0224033825416896,2.5574022620691252,5.132347132202732,7.751068038513627,9.296238100602688,43.63800048828125,-20.381999969482422,64.02000045776367,0.6052548607037476,1.596158529960685,4.694156928429732,4.411928746134102,11.816922119084559,12.613673676985398,35.59400177001953,-19.309999465942383,54.904001235961914,0.38066195486663745,-1.1005234194684828,2.8218584594399854,0.0007563176728487257,0.09556962072478116,0.09557261334661087,0.492000013589859,-0.4690000116825104,0.9610000252723694,0.07260877325679636,0.17748167160720785,5.147918387460921,-0.0031847856792445984,0.09058143887596873,0.09063740910167048,0.3959999978542328,-0.41999998688697815,0.8159999847412109,-0.044791217103084945,0.035628223584700525,4.63384811023469,-0.003114428425795261,0.10984133150518288,0.10988547570653222,0.4339999854564667,-0.5289999842643738,0.9629999697208405,-0.08450699826280744,0.12506482541592856,4.814102872633902,0.12019758508512543,0.03271792809031819,0.12457095278924055,0.28700000047683716,-0.004999999888241291,0.29200000036507845,1.3122999700067401,3.631445872758256,2.3039078858143087
C1,139,97.15923479333333,7.532008777614529,8.717327084071284,11.520544592889047,29.33799934387207,-13.895000457763672,43.23299980163574,-0.031214757947342027,-1.030471205709476,2.5465809456593,5.255781658701544,7.834739429590245,9.434319412311607,43.76499938964844,-22.886999130249023,66.65199851989746,0.6024439407308365,1.6098108041240344,4.638914316652381,4.536994752548394,11.987666941449875,12.817506781109259,35.499000549316406,-19.982999801635742,55.48200035095215,0.3837954100458491,-1.1036098159267667,2.7695714272320804,-0.0003977640425838898,0.09510591928502536,0.09510675107101142,0.4580000042915344,-0.4440000057220459,0.9020000100135803,0.0709690797236155,0.15029809391100946,4.815641362249386,-0.004547751971386203,0.09007536097352241,0.09019009204177368,0.3880000114440918,-0.4339999854564667,0.8219999969005585,-0.03553361116982541,0.0416727925495759,4.812058349498493,-0.005174008413569792,0.10931854986907108,0.109440923372111,0.4429999887943268,-0.5709999799728394,1.0139999687671661,-0.07838074256873973,0.16701295989137366,5.2174265564825335,0.1236893677815472,0.03383025002303512,0.12823238872773102,0.2930000126361847,-0.004999999888241291,0.298000012524426,1.3448238271488293,3.5219215885014794,2.284914252482741
C1,140,97.38917506,7.613612553424256,8.855006465022203,11.678109248043727,29.475000381469727,-13.204999923706055,42.68000030517578,-0.03027782700379065,-1.0368379339285,2.5239531293479502,5.314954296860249,7.875129345285807,9.500863191452389,43.415000915527344,-23.093000411987305,66.50800132751465,0.6104766157240114,1.643122236971176,4.569584893568598,4.635879987141423,12.17875647603053,13.03125061372215,35.569000244140625,-19.93400001525879,55.503000259399414,0.37593949609981386,-1.1061821925469395,2.729515477715015,0.0014799204165487699,0.0950589291328874,0.09507044847022983,0.5070000290870667,-0.4490000009536743,0.956000030040741,0.07200125364368323,0.15439193237739834,5.3328877399846775,-0.0018793904839740916,0.08981480474980615,0.08983446588496562,0.4359999895095825,-0.4490000009536743,0.8849999904632568,-0.04301540363472179,0.07221970727742955,4.998081710906229,-0.0020224492410944647,0.10940148205871005,0.10942017445414286,0.4830000102519989,-0.5789999961853027,1.0620000064373016,-0.08077218272587548,0.19974207209694228,5.291528724647259,0.12217230986240711,0.03296680163860543,0.1265420219033787,0.26600000262260437,-0.004999999888241291,0.27100000251084566,1.296864740367877,3.185530611056002,2.1020685351748756
C1,141,97.62265881,7.745099418317051,9.01838776313247,11.887719833754183,29.927000045776367,-12.991000175476074,42.91800022125244,-0.03243838543149305,-1.0489165898280877,2.51747185030376,5.426446908600273,7.941205179748535,9.618163325641877,43.09700012207031,-21.43199920654297,64.52899932861328,0.5992061324117474,1.5641377954270457,4.480793126809345,4.7530992678951725,12.409100707376064,13.288255454207176,36.82400131225586,-20.527999877929688,57.35200119018555,0.37254680052755296,-1.1168078575243496,2.7711689799426824,0.0008339923785067815,0.09349507685088153,0.09349879645556754,0.45899999141693115,-0.5,0.9589999914169312,0.0802668656120788,0.2013708325440291,5.347662418652225,-0.0031047797715167916,0.08839506368436545,0.0884495728717366,0.48500001430511475,-0.4169999957084656,0.9020000100135803,-0.03938680513680816,0.09528215267205864,5.483350552782708,-0.0032496902124552357,0.10835460611197546,0.10840332629655917,0.5350000262260437,-0.6050000190734863,1.14000004529953,-0.10775608056426612,0.3207718277058973,5.581009732236496,0.12365047300945957,0.031191014359301814,0.12752379719968057,0.25,-0.004999999888241291,0.2549999998882413,1.0707108608988667,3.0017713476156267,1.9604184119971122
C1,142,97.85965412666667,7.790250178166899,9.14899656849279,12.016327893692075,29.865999221801758,-14.288999557495117,44.154998779296875,-0.028098705454498298,-1.0535438385944818,2.485451419603597,5.511512682868959,7.984800873800614,9.702258347811219,42.37200164794922,-21.604999542236328,63.97700119018555,0.5961513738138768,1.5949229908976505,4.36723081667927,4.845895281717752,12.565995559384673,13.467997084936188,36.21500015258789,-19.826000213623047,56.04100036621094,0.3688566075690151,-1.1194623944622923,2.688967032305887,0.000671604496233781,0.09367069162844319,0.09367309924813132,0.5680000185966492,-0.492000013589859,1.0600000321865082,0.08659073123805347,0.3415184528376405,6.063640715954175,-0.002909330465264682,0.08827700098951412,0.08832492913927978,0.4230000078678131,-0.4099999964237213,0.8330000042915344,-0.04274772840201066,0.11166802914479668,4.789134981314215,-0.0032943767836279645,0.10822661058011335,0.10827673875792532,0.46299999952316284,-0.5569999814033508,1.0199999809265137,-0.1119650708885822,0.34790269181869116,5.144225692311378,0.1246744672057309,0.03272815490364198,0.12889862255443094,0.257999986410141,-0.004999999888241291,0.2629999862983823,1.214146880303453,3.056436582144019,2.0015728740560585
C1,143,98.10012732666667,7.889206033650643,9.279149128802153,12.179580468798564,29.618000030517578,-12.734999656677246,42.352999687194824,-0.029118541008001673,-1.060933680009124,2.4317750604292176,5.535387118354326,8.071323311737416,9.787071602509041,45.90800094604492,-21.510000228881836,67.41800117492676,0.6046350376137686,1.5938342338202904,4.69067794847553,4.943866829159574,12.691764241740382,13.620671745269547,35.75400161743164,-19.687999725341797,55.44200134277344,0.3711049892630772,-1.1181322007023726,2.6249807855362466,0.00020891606112169857,0.09441340242747392,0.09441363356980143,0.48100000619888306,-0.5580000281333923,1.0390000343322754,0.08618418771909025,0.36747938176461137,5.910163681127094,-0.0033732791028837274,0.08888539433252331,0.0889493807598126,0.3779999911785126,-0.4020000100135803,0.7800000011920929,-0.051157504797086265,0.07917056327201566,4.519424492617545,-0.003935185648359593,0.10879727523962579,0.10886841959748449,0.4690000116825104,-0.574999988079071,1.0439999997615814,-0.10422119841961357,0.20420098532124653,5.28160498884541,0.1257737601958458,0.035576094801820835,0.13070844377908516,0.2930000126361847,-0.004999999888241291,0.298000012524426,1.4517854021852241,3.7849212640741996,2.2416303351385043
C1,144,98.34404302,7.909601607116978,9.397431783745832,12.2830583208525,30.884000778198242,-13.520000457763672,44.404001235961914,-0.021401399779093395,-1.0631083147722475,2.5143575786630503,5.596825380644842,8.043696225797827,9.799260345268133,43.96099853515625,-20.518999099731445,64.4799976348877,0.5837207624348513,1.500002045204007,4.486154769464784,5.021766272949525,12.723424417052016,13.678584188305775,36.13999938964844,-19.472000122070312,55.61199951171875,0.36489893354830777,-1.1245035238867125,2.6420862636165916,0.0017372768674172403,0.09520480255329114,0.09522065196229866,0.5419999957084656,-0.5410000085830688,1.0830000042915344,0.0870781929836758,0.402158185222385,5.692042477480317,-0.0019164337909938656,0.08956820097213676,0.08958870098321743,0.4320000112056732,-0.4359999895095825,0.8680000007152557,-0.05570533567504365,0.09199300025600765,4.866685025228698,-0.0015530862247869993,0.10926443628778847,0.1092754735249855,0.5379999876022339,-0.5580000281333923,1.0960000157356262,-0.11513665327987009,0.21399016806425086,5.106361108567523,0.12385711244067255,0.03388792383844135,0.12840940652546215,0.27000001072883606,-0.004999999888241291,0.27500001061707735,1.3039314687997452,3.334718762552326,2.102649782694817
C1,145,98.59136424,8.053602514463144,9.592984693100831,12.525408926778955,31.507999420166016,-13.342000007629395,44.84999942779541,-0.01233473325536644,-1.0623432636661245,2.515526607103448,5.684115094087113,8.10806745991121,9.902016074381013,44.301998138427734,-20.007999420166016,64.30999755859375,0.5763652896324795,1.4484100040987773,4.4740381964278555,5.1378923633062294,12.940174135082998,13.922860502899233,36.62699890136719,-20.236000061035156,56.862998962402344,0.3609313407239078,-1.1382463972186072,2.6307093211008987,-0.0001445512234801895,0.09586351436585949,0.09586362334915972,0.5400000214576721,-0.47699999809265137,1.0170000195503235,0.09461606189512958,0.2852768675465809,5.633002410989844,-0.004205733068925715,0.09027469536599729,0.09037261097296385,0.4099999964237213,-0.41999998688697815,0.8299999833106995,-0.04819613458965546,0.04681907988209266,4.6474256122574475,-0.004888206558226165,0.11061182479197966,0.11071978299819545,0.5529999732971191,-0.5989999771118164,1.1519999504089355,-0.10143538803570473,0.22553677541668415,5.410053749077245,0.12393152110093937,0.03335838349796253,0.1283425247998095,0.2669999897480011,-0.004999999888241291,0.2719999896362424,1.1768099409945827,2.6590516245268665,2.0803704007100614
C1,146,98.84205245,8.137755501972617,9.755220287663924,12.70383357379714,31.139999389648438,-13.404000282287598,44.543999671936035,-0.013676363329816307,-1.067003961676104,2.4512285373349965,5.83599526872574,8.176299598518268,10.045432589058533,43.67900085449219,-21.399999618530273,65.07900047302246,0.5697833317160175,1.469343061252471,4.348145335429648,5.246188314623915,13.061392848909021,14.075598565816952,38.066001892089844,-19.91900062561035,57.985002517700195,0.36099209357227335,-1.1368722829089863,2.7043966701729945,0.0007790195172929176,0.1009313452718365,0.10093435158453733,0.5370000004768372,-0.47200000286102295,1.00900000333786,0.08396905617867377,0.14108870434066834,5.320289792734774,-0.002456624987257056,0.09492718964973813,0.09495897188325791,0.4169999957084656,-0.42800000309944153,0.8449999988079071,-0.042475569352896723,0.02566701937925364,4.507209741288221,-0.003038258527581022,0.11581004841673068,0.11584989568042746,0.4830000102519989,-0.6420000195503235,1.1250000298023224,-0.11904894181053444,0.20940607279150436,5.541653842449217,0.12359751819793299,0.03233306860068303,0.1277566977885107,0.2750000059604645,-0.004999999888241291,0.28000000584870577,1.0602722476248037,2.729937779913299,2.1525290706366627
C1,147,99.09606759333333,8.283358402189249,10.000123158307849,12.985241222266305,32.35300064086914,-13.890999794006348,46.24400043487549,-0.009057239487159831,-1.0613816091141883,2.4915209572995596,5.9284795214317665,8.248761421404728,10.158195431438143,45.494998931884766,-22.513999938964844,68.00899887084961,0.561825885863023,1.442060397224603,4.478649701016763,5.377387380636223,13.344026779830823,14.386776766957492,37.823001861572266,-20.481000900268555,58.30400276184082,0.35868089382380225,-1.1461460746481567,2.6290115203871633,0.0010384534849348435,0.0999641005410035,0.09996949426006031,0.5989999771118164,-0.45100000500679016,1.0499999821186066,0.08156556196020404,0.14046113113607195,5.991827622410372,-0.0025460658735308615,0.0945227693910114,0.09455705359611559,0.4519999921321869,-0.4959999918937683,0.9479999840259552,-0.03516765409266505,0.052387283517180805,5.245510229274937,-0.002629956922772112,0.11454000013344368,0.11457018942109207,0.5009999871253967,-0.6349999904632568,1.1359999775886536,-0.12165784032637049,0.27107252481145894,5.542453876233293,0.1229944411172637,0.033152181593649035,0.12738406372135538,0.2849999964237213,-0.004999999888241291,0.2899999963119626,1.4136157328546446,3.9250817902471775,2.2373285016633124
C1,148,99.35336831333335,8.363186125780716,10.144601993069497,13.147464842023371,32.94200134277344,-14.28600025177002,47.22800159454346,-0.009833056954110618,-1.0638797571994418,2.5055782037521097,5.9892354846463,8.307563129389635,10.241413322356467,44.808998107910156,-22.53499984741211,67.34399795532227,0.5704990946182568,1.468801588484026,4.375274847084835,5.459209327574013,13.467251738073347,14.531683861786654,36.893001556396484,-19.35700035095215,56.25000190734863,0.36024714706661726,-1.1452382805962187,2.5387974241175097,0.0006800169428193135,0.09922916444397743,0.09923149449288989,0.5320000052452087,-0.4490000009536743,0.9810000061988831,0.08803274400333516,0.15505650592839348,5.361201178704068,-0.0030734226926424583,0.09365396147737948,0.09370437784572355,0.4659999907016754,-0.4490000009536743,0.9149999916553497,-0.028911266468323014,0.1297012097758703,4.97308665198047,-0.0034811469527022904,0.1146450650960404,0.11469790466691905,0.527999997138977,-0.6209999918937683,1.1489999890327454,-0.12978570219606322,0.3630872817242792,5.414222637211451,0.12174261785523008,0.030019311851417818,0.12538909077857316,0.2529999911785126,-0.004999999888241291,0.25799999106675386,1.224304451842283,3.858469128896955,2.0177193215578226
C1,149,99.61391176666666,8.41111700301281,10.25180548433447,13.260709065770259,33.61800003051758,-13.774999618530273,47.39299964904785,-0.009207670481765504,-1.0620665057394214,2.5351585547784063,6.095182877530657,8.355027101201811,10.342037138415218,44.65599822998047,-22.007999420166016,66.66399765014648,0.5696761977675223,1.4950771945813468,4.317911223128628,5.540973643966989,13.545021989975512,14.634548494301317,38.28799819946289,-20.90399932861328,59.19199752807617,0.35888507363314326,-1.1475453998239604,2.616274647241054,0.0008881921668416941,0.09825910914853946,0.09826312337794799,0.5820000171661377,-0.6000000238418579,1.1820000410079956,0.1088878483312144,0.3579125962926635,6.106054878064283,-0.0027522040042582603,0.0921940331753442,0.092235103838059,0.5270000100135803,-0.4410000145435333,0.9680000245571136,-0.03512502085961158,0.15565403115716148,5.7136598548546385,-0.0030232012862572233,0.11315921051940155,0.11319958777041311,0.5299999713897705,-0.6179999709129333,1.1479999423027039,-0.13969986196850404,0.4723856140702001,5.459383581509827,0.12125822422734185,0.03020283805904233,0.12496306802247234,0.25200000405311584,-0.004999999888241291,0.25700000394135714,0.9981657727093196,2.9451473525872824,2.016595847388939
