condition,window_start,window_end,run_id_end,stage,fine_state,q_target,split
C4,92,103,103,middle,1,0.3275611505217001,train
C4,93,104,104,middle,1,0.3288294012158199,train
C4,94,105,105,middle,1,0.3300269183254349,train
C4,95,106,106,middle,1,0.33115325634649473,train
C4,96,107,107,middle,1,0.33220808048606687,train
C4,97,108,108,middle,1,0.33319116629891676,train
C4,98,109,109,middle,1,0.3341023991919338,train
C4,99,110,110,middle,1,0.3349417737385883,train
C4,100,111,111,middle,1,0.33570939285297546,train
C4,101,112,112,middle,1,0.33640546682344724,train
C4,102,113,113,middle,1,0.3370303121975719,train
C4,103,114,114,middle,1,0.3375843505184215,train
C4,104,115,115,middle,1,0.33806810696174516,train
C4,105,116,116,middle,1,0.3384822088409884,train
C4,106,117,117,middle,1,0.33882738398842055,train
C4,107,118,118,middle,1,0.339104459037146,train
C4,108,119,119,middle,1,0.3393143575874823,train
C4,109,120,120,middle,1,0.3394653074148558,train
C4,110,121,121,middle,1,0.33956718347360654,train
C4,111,122,122,middle,1,0.33962974210256,train
C4,112,123,123,middle,1,0.33966260713244867,train
C4,113,124,124,middle,1,0.33967525630719925,train
C4,114,125,125,middle,1,0.33967700794474637,train
C4,115,126,126,middle,1,0.33967700794474637,train
C4,116,127,127,middle,1,0.33967700794474637,train
C4,117,128,128,middle,1,0.33967700794474637,train
C4,118,129,129,middle,1,0.33967700794474637,train
C4,119,130,130,middle,1,0.3397501471008,train
C4,120,131,131,middle,1,0.3400157251831445,train
C4,121,132,132,middle,1,0.3404641408848621,train
C4,122,133,133,middle,1,0.34108586782148825,train
C4,123,134,134,middle,1,0.3418714683409915,train
C4,124,135,135,middle,1,0.34281160703641167,train
C4,125,136,136,middle,1,0.3438970639694122,train
C4,126,137,137,middle,1,0.3450456084239163,train
C4,127,138,138,middle,1,0.3461289900438028,train
C4,128,139,139,middle,1,0.34714801278968893,train
C4,129,140,140,middle,1,0.34810357087438437,train
C4,130,141,141,middle,1,0.34899664657410795,train
C4,131,142,142,middle,1,0.3498283079653699,train
C4,132,143,143,middle,1,0.35059970660403483,train
C4,133,144,144,middle,1,0.3513120752126458,train
C4,134,145,145,middle,1,0.3519667252521144,train
C4,135,146,146,middle,1,0.35256504452644855,train
C4,136,147,147,middle,1,0.35310849471314487,train
C4,137,148,148,middle,1,0.3535986088688019,train
C4,175,186,186,middle,1,0.3560326612905548,train
C4,176,187,187,middle,1,0.3560326612905548,train
C4,177,188,188,middle,1,0.3560326612905548,train
C4,178,189,189,middle,1,0.3560326612905548,train
C4,179,190,190,middle,1,0.3560326612905548,train
C4,180,191,191,middle,1,0.3560326612905548,train
C4,181,192,192,middle,1,0.3560326612905548,train
C4,182,193,193,middle,1,0.3560326612905548,train
C4,183,194,194,middle,1,0.3560326612905548,train
C4,184,195,195,middle,1,0.3561167560154681,train
C4,185,196,196,middle,1,0.3562953916341614,train
C4,186,197,197,middle,1,0.35657745766134535,train
C4,187,198,198,middle,1,0.35697210492763276,train
C4,188,199,199,middle,1,0.3574887388645184,train
C4,189,200,200,middle,1,0.3581370125498305,train
C4,190,201,201,middle,1,0.358926819604511,train
C4,191,202,202,middle,1,0.35978419223232966,train
C4,192,203,203,middle,1,0.36070903710027846,train
C4,193,204,204,middle,1,0.3617030358791867,train
C4,194,205,205,middle,1,0.36276781959227317,train
C4,195,206,206,middle,1,0.3639049675496623,train
C4,196,207,207,middle,1,0.3651160063407188,train
C4,197,208,208,middle,1,0.3664024089172359,train
C4,198,209,209,middle,1,0.36776559364358735,train
C4,199,210,210,middle,1,0.3692069235368467,train
C4,200,211,211,middle,1,0.370727705399535,train
C4,201,212,212,middle,1,0.372329189076259,train
C4,202,213,213,middle,3,0.3740125667268721,train
C4,203,214,214,middle,3,0.3757789722813412,train
C4,204,215,215,middle,3,0.37762948070464813,train
C4,205,216,216,middle,3,0.3795651075094741,train
C4,206,217,217,middle,3,0.3815868083267034,train
C4,207,218,218,middle,3,0.3836954782446592,train
C4,208,219,219,middle,3,0.38589195164391127,train
C4,209,220,220,middle,3,0.3881770017017033,train
C4,210,221,221,middle,3,0.3906755923950607,train
C4,211,222,222,middle,3,0.3934969847115437,train
C4,212,223,223,middle,3,0.39664363190513036,train
C4,213,224,224,middle,3,0.4001177684341023,train
C4,214,225,225,middle,3,0.40392140905249246,train
C4,215,226,226,middle,3,0.4080563473233657,train
C4,216,227,227,middle,3,0.41252415512324386,train
C4,217,228,228,late,2,0.41720192931746947,train
C4,218,229,229,late,2,0.4219821848886883,train
C4,219,230,230,late,2,0.4268639589376045,train
C4,220,231,231,late,2,0.4318462212495231,train
C4,221,232,232,late,2,0.4369278752029013,train
C4,222,233,233,late,2,0.4421077590908769,train
C4,223,234,234,late,2,0.44738464686463025,train
C4,224,235,235,late,2,0.45275724945491197,train
C4,225,236,236,late,2,0.45822421609357317,train
C4,226,237,237,late,2,0.4637841353047116,train
C4,227,238,238,late,2,0.4694355362262025,train
C4,228,239,239,late,2,0.4751768900964172,train
C4,229,240,240,late,2,0.48100661124537125,train
C4,230,241,241,late,2,0.4869230586640404,train
C4,231,242,242,late,2,0.49292453749108056,train
C4,232,243,243,late,2,0.49900930000397564,train
C4,233,244,244,late,2,0.505175547683926,train
C4,234,245,245,late,2,0.5114214322895921,train
C4,235,246,246,late,2,0.5177450572612186,train
C4,236,247,247,late,2,0.5241444796203328,train
C4,237,248,248,late,2,0.5306177113738708,train
C4,238,249,249,late,2,0.5371627209182999,train
C4,239,250,250,late,2,0.5437774349393194,train
C4,240,251,251,late,2,0.5504597397333891,train
C4,241,252,252,late,2,0.5572074830248314,train
C4,242,253,253,late,2,0.5640184757003393,train
C4,243,254,254,late,2,0.570890493295697,train
C4,244,255,255,late,2,0.5778212777302862,train
C4,245,256,256,late,2,0.5848085390415947,train
C4,246,257,257,late,2,0.5918499572023178,train
C4,247,258,258,late,2,0.5989431836070794,train
C4,248,259,259,late,2,0.6060858430547267,train
C4,249,260,260,late,2,0.6132755353176444,train
C4,250,261,261,late,2,0.6205098370414552,train
C4,251,262,262,late,2,0.6277863034795255,train
C4,281,292,292,late,4,0.853176624903484,train
C4,282,293,293,late,4,0.8605125230752216,train
C4,283,294,294,late,4,0.8678115294346587,train
C4,284,295,295,late,4,0.8750714602372003,train
C4,285,296,296,late,4,0.8822901666761845,train
C4,286,297,297,late,4,0.889465535874026,train
C4,287,298,298,late,4,0.8965954922863433,train
C4,288,299,299,late,4,0.903677998858296,train
C4,289,300,300,late,4,0.9107110585939013,train
C4,290,301,301,late,4,0.9176927152993934,train
C4,291,302,302,late,4,0.924621055069945,train
C4,292,303,303,late,4,0.9314942072808134,train
C4,293,304,304,late,4,0.9383103458262748,train
C4,294,305,305,late,4,0.945067690028176,train
C4,295,306,306,late,4,0.9517645058748667,train
C4,296,307,307,late,4,0.9583991068471568,train
C4,297,308,308,late,4,0.9649698549920587,train
C4,298,309,309,late,4,0.9714751617487429,train
C4,299,310,310,late,4,0.977913488939684,train
C4,300,311,311,late,3,0.984283349679214,train
C4,301,312,312,late,3,0.990583309116882,train
C4,302,313,313,late,3,0.9937456482321263,train
C4,303,314,314,late,3,0.9968846622724016,train
C4,304,315,315,late,3,0.9999999999999942,train
C1,47,58,58,early,1,0.34818029525402105,val
C1,48,59,59,early,1,0.35021073357031934,val
C1,49,60,60,early,1,0.3520890354626005,val
C1,50,61,61,early,1,0.35381956291670835,val
C1,51,62,62,early,1,0.35540677555279343,val
C1,52,63,63,early,1,0.3568552188071624,val
C1,53,64,64,early,1,0.35816951255877133,val
C1,54,65,65,early,1,0.3593543403056702,val
C1,55,66,66,early,1,0.36041443869248496,val
C1,56,67,67,early,1,0.36135458749424065,val
C1,57,68,68,early,1,0.36217960006823297,val
C1,58,69,69,early,1,0.36289431412182793,val
C1,161,172,172,middle,3,0.5027734945333011,val
C1,162,173,173,middle,3,0.5067289710934817,val
C1,163,174,174,middle,3,0.5106791245713326,val
C1,164,175,175,middle,3,0.5146215397346738,val
C1,165,176,176,middle,3,0.5185538418372668,val
C1,166,177,177,middle,3,0.5224736997781234,val
C1,167,178,178,middle,3,0.52637882820771,val
C1,168,179,179,middle,3,0.5302669896341531,val
C1,169,180,180,middle,3,0.5341359971145021,val
C1,170,181,181,middle,3,0.537983716243921,val
C1,171,182,182,middle,3,0.5418080673789074,val
C1,263,274,274,late,3,0.8354658051101956,val
C1,264,275,275,late,3,0.8403519624483936,val
C1,265,276,276,late,3,0.8452059519502836,val
C1,266,277,277,late,3,0.8500267423944518,val
C1,267,278,278,late,3,0.8548133622352951,val
C1,268,279,279,late,3,0.8595649010071579,val
C1,269,280,280,late,3,0.8642805106114576,val
C4,39,50,50,early,3,0.20336724395651115,val
C4,40,51,51,early,3,0.20575209160478883,val
C4,41,52,52,early,3,0.20816024385259113,val
C4,42,53,53,early,3,0.21059251311832294,val
C4,43,54,54,early,3,0.2130493589142454,val
C4,44,55,55,early,3,0.21553091067589508,val
C4,45,56,56,early,3,0.21803698988118095,val
C4,46,57,57,early,3,0.22056713130222774,val
C4,149,160,160,middle,1,0.3560202628099148,val
C4,150,161,161,middle,1,0.35603007965000366,val
C4,151,162,162,middle,1,0.3560326612905548,val
C4,152,163,163,middle,1,0.3560326612905548,val
C4,153,164,164,middle,1,0.3560326612905548,val
C4,154,165,165,middle,1,0.3560326612905548,val
C4,155,166,166,middle,1,0.3560326612905548,val
C4,156,167,167,middle,1,0.3560326612905548,val
C4,157,168,168,middle,1,0.3560326612905548,val
C4,158,169,169,middle,1,0.3560326612905548,val
C4,159,170,170,middle,1,0.3560326612905548,val
C4,160,171,171,middle,1,0.3560326612905548,val
C4,161,172,172,middle,1,0.3560326612905548,val
C4,162,173,173,middle,1,0.3560326612905548,val
C4,163,174,174,middle,1,0.3560326612905548,val
C4,263,274,274,late,4,0.7174813573272468,val
C4,264,275,275,late,4,0.725076974002951,val
C4,265,276,276,late,4,0.7326792734871995,val
C4,266,277,277,late,4,0.7402857025027645,val
C4,267,278,278,late,4,0.7478937147104463,val
C4,268,279,279,late,4,0.7555007720306038,val
C4,269,280,280,late,4,0.7631043467080438,val
