condition,run_id,split,q_true,rate_norm,fine_state
C1,259,train,0.7591797346189703,0.2250723979594371,3
C1,260,train,0.7643887540075051,0.22469210093262482,3
C1,261,train,0.7695871692384717,0.22423587476510254,3
C1,262,train,0.774773249479332,0.22370506855426148,3
C1,281,train,0.8689594063697867,0.20186231618268158,3
C1,282,train,0.8736008681940278,0.20024989132429058,3
C1,283,train,0.8782042419904894,0.19860927982230858,3
C1,284,train,0.8827689403619736,0.19694335860675566,3
C1,285,train,0.887294443426858,0.1952550460095906,3
C1,286,train,0.8917802998721964,0.19354729570588836,3
C1,287,train,0.8962261277727995,0.19182309671385311,3
C1,288,train,0.9006316152933024,0.1900854693555947,3
C1,289,train,0.9049965213902333,0.1883374632375181,3
C1,290,train,0.9093206761630493,0.18658215321111188,3
C1,291,train,0.9136039816732133,0.18482263634355328,3
C1,292,train,0.9178464122952298,0.18306202787846906,3
C1,293,train,0.9220480150676796,0.18130346123595018,3
C1,294,train,0.9262089099272408,0.1795500799341303,3
C1,295,train,0.9303292900597251,0.17780503960877345,3
C1,296,train,0.9344094217830652,0.17607149892505913,3
C1,297,train,0.9384496451323708,0.17435262159718815,3
C1,298,train,0.942450373157863,0.17265157032954923,3
C1,299,train,0.9464120923929169,0.17097150681673035,3
C1,300,train,0.9503353625030295,0.16931558164549154,3
C1,301,train,0.9542208161688075,0.16768694035355908,3
C1,302,train,0.9580691585009103,0.16608871131201397,3
C1,303,train,0.9618811670400499,0.16452400875468154,3
C1,304,train,0.9656576908209002,0.16299592671932078,3
C1,305,train,0.9693996503720966,0.16150753500840662,3
C1,306,train,0.9731080368971565,0.16006187716952863,3
C1,307,train,0.9767839112213766,0.15866196847577443,3
C1,308,train,0.9804284035578102,0.15731078986691927,3
C1,309,train,0.9840427123371532,0.15601128592980643,3
C1,310,train,0.9876281035056758,0.154766363888562,3
C1,311,train,0.9911859094721192,0.138584942589746,3
C1,312,train,0.9947175279375836,0.12258841259928974,3
C1,313,train,0.9964869913581387,0.10676895046499765,3
C1,314,train,0.9982476955787759,0.09508154180290733,3
C1,315,train,0.9999999999999919,0.0759791891004904,3
C4,1,train,0.0,0.41464740737851313,0
C4,2,train,0.008571868260006676,0.4541843569627428,0
C4,3,train,0.016691166989286306,0.6000709606548357,0
C4,4,train,0.024376910152538428,0.817345213310228,0
C4,5,train,0.040258640761130095,0.8885122454276606,0
C4,6,train,0.054835526925978,0.9491505090583887,0
C4,7,train,0.06818197714030047,0.999999999925473,0
C4,8,train,0.08036948485143815,0.9134163356585049,0
C4,9,train,0.09146671018918234,0.8319556722823379,0
C4,10,train,0.1015395600752303,0.7554126980387124,0
C4,11,train,0.11065126662291148,0.6835879491115915,0
C4,12,train,0.11886246400063642,0.6162876889774211,0
C4,13,train,0.12623126366821227,0.5533237900945107,0
C4,14,train,0.13281332801080437,0.4945136173159914,0
C4,15,train,0.13866194251095557,0.4396799124107789,0
C4,16,train,0.14382808632651137,0.3886506808005432,0
C4,17,train,0.1483605014066031,0.34125908051270964,0
C4,18,train,0.1523057601291695,0.29734331113344814,0
C4,19,train,0.15570833148479732,0.25674650682336175,0
C4,20,train,0.15861064579861892,0.2193166284713876,3
C4,21,train,0.16105315813068127,0.18490635966518398,3
C4,22,train,0.163074410156556,0.15337300253837788,3
C4,23,train,0.16471109082553498,0.12457837681875421,3
C4,24,train,0.16599809555688363,0.09848921247827197,3
C4,25,train,0.1669685841889017,0.07534228525046786,3
C4,26,train,0.16766077970210752,0.05532792835128144,3
C4,27,train,0.16812910900869038,0.0385928410327033,3
C4,28,train,0.16842303047534085,0.02524279372231969,3
C4,29,train,0.16858728154480665,0.015244742795018243,3
C4,30,train,0.1686621181722246,0.008264109281545869,3
C4,31,train,0.1686835464479116,0.008835271067862456,3
C4,32,train,0.1686835464479116,0.016416336364308143,3
C4,33,train,0.16901578704459747,0.030325628713669037,3
C4,34,train,0.16968865026890445,0.04996304787353995,3
C4,35,train,0.1706966585387618,0.074805107787908,3
C4,36,train,0.17203555733921846,0.09954847941452437,3
C4,37,train,0.17370220617149595,0.12405005123076181,3
C4,38,train,0.1756944746229676,0.14343329400966384,3
C4,58,train,0.2231206036212324,0.1902299979985361,3
C4,59,train,0.22569642919558808,0.1918789757570994,3
C4,60,train,0.2282934032035392,0.19343953239780767,3
C4,61,train,0.2309101119969202,0.1948960553516506,3
C4,62,train,0.23354495085094576,0.19623425365672809,3
C4,63,train,0.2361961410036798,0.1974411072361258,3
C4,64,train,0.2388617460347392,0.19850481876112466,3
C4,65,train,0.24153968760801164,0.1994147653913118,3
C4,66,train,0.2442277605949068,0.20016145223824336,3
C4,67,train,0.2469236475864002,0.20073646693712272,3
C4,68,train,0.2496249328103886,0.20113243508027923,3
C4,69,train,0.2523291154626168,0.2013429768817255,3
C4,70,train,0.2550336224594365,0.20136266482665682,3
C4,71,train,0.2577358206536911,0.20118698218270625,3
C4,72,train,0.2604330285054732,0.20081228261921408,3
C4,73,train,0.26312252721600815,0.2002357515500572,3
C4,74,train,0.265801571349446,0.19945536698406113,3
C4,75,train,0.26846739899211813,0.19846986234516475,3
C4,76,train,0.2711172413418845,0.19727869052371766,3
C4,77,train,0.27374833188450287,0.19588198805090776,3
C4,78,train,0.2763579151157217,0.19428054025806776,3
C4,79,train,0.27894325475954107,0.19247574840576676,3
C4,80,train,0.28150164159001445,0.1904695961973559,3
C4,81,train,0.2840304008152931,0.18826461838541864,3
C4,82,train,0.28652689900739614,0.18586386950132464,3
C4,83,train,0.28898855071811586,0.183270893815902,3
C4,84,train,0.29141282459935114,0.18048969579256477,3
C4,85,train,0.29379724920957667,0.17752471238711592,3
C4,86,train,0.29613941841559344,0.17438078423955136,3
C4,87,train,0.2984369964638981,0.1710631298205297,3
C4,88,train,0.3006877226638524,0.16757731859297226,3
C4,89,train,0.30288941577350825,0.16392924638966225,3
C4,90,train,0.30503997800549404,0.16012511017528983,3
C4,91,train,0.30713739877685325,0.15617138490139632,3
C4,92,train,0.3091797580872045,0.1520747994995434,3
C4,93,train,0.3111652296491137,0.14784231558293398,3
C4,94,train,0.3130920836633057,0.1434811050400392,3
C4,95,train,0.3149586893956467,0.13899852947488708,3
C4,96,train,0.3167635174237436,0.13440211940115238,3
C4,97,train,0.3185051416357572,0.1296995555291193,3
C4,98,train,0.32018224096491016,0.12489864882155455,3
C4,99,train,0.3217936009092444,0.12000732301179277,3
C4,100,train,0.3233381147705563,0.1150335963831791,3
C4,101,train,0.32481478472813774,0.10998556490270811,3
C4,102,train,0.3262227226151759,0.10487138584715132,3
C4,103,train,0.3275611505217001,0.09969926204470338,1
C4,104,train,0.3288294012158199,0.09447742599355757,1
C4,105,train,0.3300269183254349,0.08921412595023043,1
C4,106,train,0.33115325634649473,0.08391761152547794,1
C4,107,train,0.33220808048606687,0.07859612001885329,1
C4,108,train,0.33319116629891676,0.07325786349195633,1
C4,109,train,0.3341023991919338,0.06791101633411717,1
C4,110,train,0.3349417737385883,0.06256370319743051,1
C4,111,train,0.33570939285297546,0.05722398779355591,1
C4,112,train,0.33640546682344724,0.05189986144430891,1
C4,113,train,0.3370303121975719,0.04659923298647914,1
C4,114,train,0.3375843505184215,0.04132991879975486,1
C4,115,train,0.33806810696174516,0.0360996330808853,1
C4,116,train,0.3384822088409884,0.030915978856497016,1
C4,117,train,0.33882738398842055,0.025786439488371442,1
C4,118,train,0.339104459037146,0.02082582527065781,1
C4,119,train,0.3393143575874823,0.016171975947829275,1
C4,120,train,0.3394653074148558,0.011959464980390225,1
C4,121,train,0.33956718347360654,0.008319418077803743,1
C4,122,train,0.33962974210256,0.005379338133262201,1
C4,123,train,0.33966260713244867,0.0031554801141030478,1
C4,124,train,0.33967525630719925,0.001636977171964439,1
C4,125,train,0.33967700794474637,0.0007045160688667417,1
C4,126,train,0.33967700794474637,0.00021464980203786884,1
C4,127,train,0.33967700794474637,2.610885031753282e-05,1
C4,128,train,0.33967700794474637,0.0010901680435508147,1
C4,129,train,0.33967700794474637,0.0050487143826315585,1
C4,130,train,0.3397501471008,0.011732527740836055,1
C4,131,train,0.3400157251831445,0.020999613590551462,1
C4,132,train,0.3404641408848621,0.03270929999616952,1
C4,133,train,0.34108586782148825,0.04563227098174956,1
C4,134,train,0.3418714683409915,0.057852889468421556,1
C4,135,train,0.34281160703641167,0.06828858539167491,1
C4,136,train,0.3438970639694122,0.07516973100507386,1
C4,137,train,0.3450456084239163,0.07864898159514792,1
C4,138,train,0.3461289900438028,0.07887881368982885,1
C4,139,train,0.34714801278968893,0.07601129533148587,1
C4,140,train,0.34810357087438437,0.07128802796378723,1
C4,141,train,0.34899664657410795,0.06663779825632143,1
C4,142,train,0.3498283079653699,0.062066997075146256,1
C4,143,train,0.35059970660403483,0.05758184366821955,1
C4,144,train,0.3513120752126458,0.05318838258760085,1
C4,145,train,0.3519667252521144,0.048892480611641365,1
C4,146,train,0.35256504452644855,0.04469982415964262,1
C4,147,train,0.35310849471314487,0.04061591646028536,1
C4,148,train,0.3535986088688019,0.03664607570492963,1
C4,175,train,0.3560326612905548,0.0,1
C4,176,train,0.3560326612905548,0.0,1
C4,177,train,0.3560326612905548,0.0,1
C4,178,train,0.3560326612905548,0.0,1
C4,179,train,0.3560326612905548,0.0,1
C4,180,train,0.3560326612905548,0.0,1
C4,181,train,0.3560326612905548,0.0,1
C4,182,train,0.3560326612905548,0.0,1
C4,183,train,0.3560326612905548,0.0,1
C4,184,train,0.3560326612905548,0.0,1
C4,185,train,0.3560326612905548,0.0,1
C4,186,train,0.3560326612905548,0.0,1
C4,187,train,0.3560326612905548,0.0,1
C4,188,train,0.3560326612905548,0.0,1
C4,189,train,0.3560326612905548,0.0,1
C4,190,train,0.3560326612905548,0.0,1
C4,191,train,0.3560326612905548,0.0,1
C4,192,train,0.3560326612905548,0.0,1
C4,193,train,0.3560326612905548,0.0012534651297385203,1
C4,194,train,0.3560326612905548,0.003916099667066383,1
C4,195,train,0.3561167560154681,0.008120405344067405,1
C4,196,train,0.3562953916341614,0.014002778909683069,1
C4,197,train,0.35657745766134535,0.021703412039680903,1
C4,198,train,0.35697210492763276,0.030112722546622197,1
C4,199,train,0.3574887388645184,0.039222474485185836,1
C4,200,train,0.3581370125498305,0.047797646870222046,1
C4,201,train,0.358926819604511,0.055700451787397146,1
C4,202,train,0.35978419223232966,0.06281576352966331,1
C4,203,train,0.36070903710027846,0.06902401020077932,1
C4,204,train,0.3617030358791867,0.07420126371015039,1
C4,205,train,0.36276781959227317,0.07947279772900744,1
C4,206,train,0.3639049675496623,0.08486195835169376,1
C4,207,train,0.3651160063407188,0.0903648208913655,1
C4,208,train,0.3664024089172359,0.09597739061044537,1
C4,209,train,0.36776559364358735,0.10169560567534398,1
C4,210,train,0.3692069235368467,0.1075153410960066,1
C4,211,train,0.370727705399535,0.11343241155753077,1
C4,212,train,0.372329189076259,0.11944257745260545,1
C4,213,train,0.3740125667268721,0.1255415452508935,3
C4,214,train,0.3757789722813412,0.13172497316214332,3
C4,215,train,0.37762948070464813,0.13798847581447554,3
C4,216,train,0.3795651075094741,0.14432762523925752,3
C4,217,train,0.3815868083267034,0.15073795653426797,3
C4,218,train,0.3836954782446592,0.1572149714339302,3
C4,219,train,0.38589195164391127,0.1656061708141945,3
C4,220,train,0.3881770017017033,0.17752588884521114,3
C4,221,train,0.3906755923950607,0.19299735060223722,3
C4,222,train,0.3934969847115437,0.21204142479722388,3
C4,223,train,0.39664363190513036,0.23467661762319067,3
C4,224,train,0.4001177684341023,0.2590670253528319,3
C4,225,train,0.40392140905249246,0.2836074992009162,3
C4,226,train,0.4080563473233657,0.30642955262317345,3
C4,227,train,0.41252415512324386,0.32589777344714654,3
C4,228,train,0.41720192931746947,0.34196777857246763,2
C4,229,train,0.4219821848886883,0.35459747847497775,2
C4,230,train,0.4268639589376045,0.36374709813577555,2
C4,231,train,0.4318462212495231,0.37123124167828664,2
C4,232,train,0.4369278752029013,0.3786337410481792,2
C4,233,train,0.4421077590908769,0.3859497345533155,2
C4,234,train,0.44738464686463025,0.39317444421770137,2
C4,235,train,0.45275724945491197,0.4003031770126027,2
C4,236,train,0.45822421609357317,0.40733132485657597,2
C4,237,train,0.4637841353047116,0.4142543756954976,2
C4,238,train,0.4694355362262025,0.42106790857812015,2
C4,239,train,0.4751768900964172,0.4277675973494229,2
C4,240,train,0.48100661124537125,0.4343492180373318,2
C4,241,train,0.4869230586640404,0.4408086439282298,2
C4,242,train,0.49292453749108056,0.44714185418480995,2
C4,243,train,0.49900930000397564,0.4533449350771924,2
C4,244,train,0.505175547683926,0.45941407752067165,2
C4,245,train,0.5114214322895921,0.4653455832313327,2
C4,246,train,0.5177450572612186,0.47113587088164266,2
C4,247,train,0.5241444796203328,0.47678146625148365,2
C4,248,train,0.5306177113738708,0.48227901453936783,2
C4,249,train,0.5371627209182999,0.4876252791313128,2
C4,250,train,0.5437774349393194,0.4928171403697088,2
C4,251,train,0.5504597397333891,0.4978516004778066,2
C4,252,train,0.5572074830248314,0.5027257847908569,2
C4,253,train,0.5640184757003393,0.5074369392938297,2
C4,254,train,0.570890493295697,0.5119824367770451,2
C4,255,train,0.5778212777302862,0.516359776836169,2
C4,256,train,0.5848085390415947,0.5205665821788371,2
C4,257,train,0.5918499572023178,0.524600606011395,2
C4,258,train,0.5989431836070794,0.5284597295766431,2
C4,259,train,0.6060858430547267,0.5321419646160828,2
C4,260,train,0.6132755353176444,0.5356454521387942,2
C4,261,train,0.6205098370414552,0.53896846488369,2
C4,262,train,0.6277863034795255,0.5421094060883649,2
C4,281,train,0.7707019229639324,0.5660379272111619,4
C4,282,train,0.778290998482515,0.5654055218924168,4
C4,283,train,0.7858690860630297,0.5645878798244215,4
C4,284,train,0.7934337154368074,0.5635862530560138,4
C4,285,train,0.8009824346714,0.5624020118235522,4
C4,286,train,0.8085128119876797,0.5610366494753669,4
C4,287,train,0.8160224369987754,0.5594917726228167,4
C4,288,train,0.823508922692366,0.557769106064754,4
C4,289,train,0.8309699065870171,0.5558704854008213,4
C4,290,train,0.8384030524666908,0.553797863187046,4
C4,291,train,0.8458060517022723,0.5515532966246258,4
C4,292,train,0.853176624903484,0.5491389574089249,4
C4,293,train,0.8605125230752216,0.5465571181870973,4
C4,294,train,0.8678115294346587,0.5438101611760037,4
C4,295,train,0.8750714602372003,0.5409005683131679,4
C4,296,train,0.8822901666761845,0.5378309249502048,4
C4,297,train,0.889465535874026,0.5346039100038211,4
C4,298,train,0.8965954922863433,0.5312223070359261,4
C4,299,train,0.903677998858296,0.5276889870179053,4
C4,300,train,0.9107110585939013,0.5240069157174007,4
C4,301,train,0.9176927152993934,0.5201791475426648,4
C4,302,train,0.924621055069945,0.5162088267736948,4
C4,303,train,0.9314942072808134,0.5120991777132871,4
C4,304,train,0.9383103458262748,0.5078535120737319,4
C4,305,train,0.945067690028176,0.5034752191278726,4
C4,306,train,0.9517645058748667,0.4989677669402242,4
C4,307,train,0.9583991068471568,0.4943346962113776,4
C4,308,train,0.9649698549920587,0.4895796215090811,4
C4,309,train,0.9714751617487429,0.4847062263438297,4
C4,310,train,0.977913488939684,0.4797182619376989,4
C4,311,train,0.984283349679214,0.4289145775096355,3
C4,312,train,0.990583309116882,0.37873865338526097,3
C4,313,train,0.9937456482321263,0.3292081813718436,3
C4,314,train,0.9968846622724016,0.29282861014313194,3
C4,315,train,0.9999999999999942,0.23393250233933066,3
C1,47,val,0.3153355775782553,0.1207439911550418,3
C1,48,val,0.31864463518900144,0.13622505482514527,3
C1,49,val,0.3224054508337892,0.14548058391495655,3
C1,50,val,0.3259788291328714,0.14876707344781115,3
C1,51,val,0.32936739675801774,0.1463396921712047,3
C1,52,val,0.33257402402212133,0.13849878521723993,3
C1,53,val,0.3356018078189391,0.13079079667127688,3
C1,54,val,0.33845405511278276,0.12322481597608935,3
C1,55,val,0.34113426703667155,0.11580924489831568,3
C1,56,val,0.3436461235053329,0.10855182166273805,1
C1,57,val,0.3459934683898599,0.10145964448072384,1
C1,58,val,0.34818029525402105,0.0945391943717665,1
C1,59,val,0.35021073357031934,0.08779635758113737,1
C1,60,val,0.3520890354626005,0.08123644799750752,1
C1,61,val,0.35381956291670835,0.07486422825785119,1
C1,62,val,0.35540677555279343,0.0686839305493935,1
C1,63,val,0.3568552188071624,0.06269927761351626,1
C1,64,val,0.35816951255877133,0.056913502739874555,1
C1,65,val,0.3593543403056702,0.05132936885167518,1
C1,66,val,0.36041443869248496,0.045949188095872895,1
C1,67,val,0.36135458749424065,0.040774840322556245,1
C1,68,val,0.36217960006823297,0.03580779126143322,1
C1,69,val,0.36289431412182793,0.031049110496309634,1
C1,161,val,0.4596351866600095,0.1647148696844176,3
C1,162,val,0.46348094666766115,0.1658282708856308,3
C1,163,val,0.4673498325731718,0.16682632021959048,3
C1,164,val,0.4712391714852714,0.16770919137249224,3
C1,165,val,0.47514629835245337,0.16847720849124304,3
C1,166,val,0.47906855888825994,0.16913083911483465,3
C1,167,val,0.4830033131986341,0.16967069821356887,3
C1,168,val,0.48694793882421666,0.17009753607140557,3
C1,169,val,0.49089983413367677,0.1704122423251763,3
C1,170,val,0.49485642101497346,0.17061583990577683,3
C1,171,val,0.4988151482686864,0.17070948301854671,3
C1,172,val,0.5027734945333011,0.17069445108444598,3
C1,173,val,0.5067289710934817,0.17057214974987842,3
C1,174,val,0.5106791245713326,0.1703441017984385,3
C1,175,val,0.5146215397346738,0.17001194917052886,3
C1,176,val,0.5185538418372668,0.16957744690453697,3
C1,177,val,0.5224736997781234,0.1690424580878247,3
C1,178,val,0.52637882820771,0.16840895284691443,3
C1,179,val,0.5302669896341531,0.1676790053180816,3
C1,180,val,0.5341359971145021,0.16685478556893377,3
C1,181,val,0.537983716243921,0.1659385606082061,3
C1,182,val,0.5418080673789074,0.1649326893367518,3
C1,263,val,0.7799452977138417,0.22310112127002013,3
C1,264,val,0.7851016523802069,0.22242556074499098,3
C1,265,val,0.7902406891262589,0.2216800067038996,3
C1,266,val,0.7953608235007134,0.22086615965574893,3
C1,267,val,0.8004605123573076,0.21998580897224948,3
C1,268,val,0.8055382557269847,0.2190408248093776,3
C1,269,val,0.810592599392141,0.21803315709759122,3
C1,270,val,0.8156221357057086,0.2169648355418194,3
C1,271,val,0.8206255061654052,0.21583796659204407,3
C1,272,val,0.82560140281787,0.21465472738449914,3
C1,273,val,0.8305485697798127,0.21341737281028356,3
C1,274,val,0.8354658051101956,0.21212822137810072,3
C1,275,val,0.8403519624483936,0.21078966127310442,3
C1,276,val,0.8452059519502836,0.20940414631767046,3
C1,277,val,0.8500267423944518,0.2079741919321817,3
C1,278,val,0.8548133622352951,0.20650237210562036,3
C1,279,val,0.8595649010071579,0.20499132040537646,3
C1,280,val,0.8642805106114576,0.20344372189881377,3
C4,39,val,0.17801114340113194,0.15764153105775075,3
C4,40,val,0.18031956955318446,0.1668176397386599,3
C4,41,val,0.18261169613614156,0.1710795857066181,3
C4,42,val,0.18489396826498164,0.17052238568076244,3
C4,43,val,0.1871721698192319,0.1701721610253688,3
C4,44,val,0.18945145615907838,0.17020851156140449,3
C4,45,val,0.19173638580903088,0.17058688380152545,3
C4,46,val,0.19403095114218202,0.17126501561857438,3
C4,47,val,0.19633860818895313,0.17220286471753113,3
C4,48,val,0.19866230547121108,0.17336254006213728,3
C4,49,val,0.2010045119195758,0.1747082336708601,3
C4,50,val,0.20336724395651115,0.17620615438263473,3
C4,51,val,0.20575209160478883,0.17782446273064692,3
C4,52,val,0.20816024385259113,0.1795332075396428,3
C4,53,val,0.21059251311832294,0.18130426252327048,3
C4,54,val,0.2130493589142454,0.18311126682098694,3
C4,55,val,0.21553091067589508,0.18492956368830163,3
C4,56,val,0.21803698988118095,0.18673614312657114,3
C4,57,val,0.22056713130222774,0.1885095837741714,3
C4,149,val,0.35403698892647445,0.032795432462289206,1
C4,150,val,0.3544253031434691,0.02906892832417551,1
C4,151,val,0.35476528353262277,0.02547131405883829,1
C4,152,val,0.3550587233018387,0.022007148133601686,1
C4,153,val,0.3553074742358073,0.018680795606881868,1
C4,154,val,0.3555134440942446,0.015496427389483555,1
C4,155,val,0.3556785939853536,0.012484231031668118,1
C4,156,val,0.35580493574754307,0.009707927694482171,1
C4,157,val,0.355896287865427,0.007226217170595815,1
C4,158,val,0.3559587771636488,0.005092708941583942,1
C4,159,val,0.3559982495592774,0.003355858898384529,1
C4,160,val,0.3560202628099148,0.002032699829827182,1
C4,161,val,0.35603007965000366,0.0011012721287005321,1
C4,162,val,0.3560326612905548,0.0005129204626638317,1
C4,163,val,0.3560326612905548,0.00018480425686618306,1
C4,164,val,0.3560326612905548,3.8480373313248476e-05,1
C4,165,val,0.3560326612905548,0.0,1
C4,166,val,0.3560326612905548,0.0,1
C4,167,val,0.3560326612905548,0.0,1
C4,168,val,0.3560326612905548,0.0,1
C4,169,val,0.3560326612905548,0.0,1
C4,170,val,0.3560326612905548,0.0,1
C4,171,val,0.3560326612905548,0.0,1
C4,172,val,0.3560326612905548,0.0,1
C4,173,val,0.3560326612905548,0.0,1
C4,174,val,0.3560326612905548,0.0,1
C4,263,val,0.635102470144878,0.5450668131824844,2
C4,264,val,0.6424558547098894,0.5478393540944115,2
C4,265,val,0.6498439588233934,0.5504258272512083,2
C4,266,val,0.6572642697625927,0.5528251677342403,2
C4,267,val,0.6647142621675655,0.5550364398924411,2
C4,268,val,0.6721914001061564,0.5570588422668195,2
C4,269,val,0.6796931384780992,0.5588917038970737,2
C4,270,val,0.687216925162504,0.5605344892460922,2
C4,271,val,0.694760202421981,0.5619867932754461,2
C4,272,val,0.7023204089675308,0.5632483451387805,2
C4,273,val,0.7098949816930508,0.564318999563966,4
C4,274,val,0.7174813573272468,0.5651987491642758,4
C4,275,val,0.725076974002951,0.5658877133583334,4
C4,276,val,0.7326792734871995,0.5663861420634582,4
C4,277,val,0.7402857025027645,0.5666944107711998,4
C4,278,val,0.7478937147104463,0.5668130279340303,4
C4,279,val,0.7555007720306038,0.566742626347544,4
C4,280,val,0.7631043467080438,0.5664839656126556,4
