condition,run_id,VB,VB_smooth,q_true,rate_norm,stage,stage_id,fine_state_true
C4,16,61.46281844,61.244723969999995,0.14382808632651137,0.3886506808005432,early,0,0
C4,17,62.23066801,62.02864951714286,0.1483605014066031,0.34125908051270964,early,0,0
C4,18,62.89769001,62.71102062571428,0.1523057601291695,0.29734331113344814,early,0,0
C4,19,63.47155339,63.29952864285714,0.15570833148479732,0.25674650682336175,early,0,0
C4,20,63.959575,63.80151230857143,0.15861064579861892,0.2193166284713876,early,0,0
C4,21,64.36873051,64.22396872142858,0.16105315813068127,0.18490635966518398,early,0,0
C4,22,64.70566514,64.57356404142857,0.163074410156556,0.15337300253837788,early,0,0
C4,23,64.9767041,64.85664398142858,0.16471109082553498,0.12457837681875421,early,0,0
C4,24,65.1878629,65.07924404571429,0.16599809555688363,0.09848921247827197,early,0,0
C4,25,65.34485725,65.24709955285714,0.1669685841889017,0.07534228525046786,early,0,0
C4,26,65.45311297,65.36682154142856,0.16766077970210752,0.05532792835128144,early,0,0
C4,27,65.51777545,65.44782367857144,0.16812910900869038,0.0385928410327033,early,0,0
C4,28,65.54371906,65.49866027285714,0.16842303047534085,0.02524279372231969,early,0,0
C4,29,65.54371906,65.52706910285714,0.16858728154480665,0.015244742795018243,early,0,0
C4,30,65.54371906,65.54001283000001,0.1686621181722246,0.008264109281545869,early,0,0
C4,31,65.54371906,65.54371906,0.1686835464479116,0.008835271067862456,early,0,0
C4,32,65.54371906,65.54371906,0.1686835464479116,0.016416336364308143,early,0,0
C4,33,65.54371906,65.60118332285714,0.16901578704459747,0.030325628713669037,early,0,0
C4,34,65.54371906,65.71756160285715,0.16968865026890445,0.04996304787353995,early,0,0
C4,35,65.54371906,65.89190649857143,0.1706966585387618,0.074805107787908,early,0,0
C4,36,65.9459689,66.12348215,0.17203555733921846,0.09954847941452437,early,0,0
C4,37,66.35836702,66.41174537714285,0.17370220617149595,0.12405005123076181,early,0,0
C4,38,66.76413333,66.75632770428571,0.1756944746229676,0.14343329400966384,early,0,0
C4,39,67.16474862,67.15701824285715,0.17801114340113194,0.15764153105775075,early,0,0
C4,40,67.56156165,67.55628313857143,0.18031956955318446,0.1668176397386599,early,0,0
C4,41,67.95579535,67.95272886428572,0.18261169613614156,0.1710795857066181,early,0,0
C4,42,68.34855283,68.34747016571428,0.18489396826498164,0.17052238568076244,early,0,0
C4,43,68.74082317,68.74150742142857,0.1871721698192319,0.1701721610253688,early,0,0
C4,44,69.1334871,69.13573230142858,0.18945145615907838,0.17020851156140449,early,0,0
C4,45,69.52732244,69.53093324714287,0.19173638580903088,0.17058688380152545,early,0,0
C4,46,69.92300941,69.92780077857142,0.19403095114218202,0.17126501561857438,early,0,0
C4,47,70.32113581,70.32693265,0.19633860818895313,0.17220286471753113,early,0,0
C4,48,70.72220197,70.72883883714286,0.19866230547121108,0.17336254006213728,early,0,0
C4,49,71.12662555,71.1339463657143,0.2010045119195758,0.1747082336708601,early,0,0
C4,50,71.53474627,71.54260399571429,0.20336724395651115,0.17620615438263473,early,0,0
C4,51,71.94683041,71.95508673714286,0.20575209160478883,0.17782446273064692,early,0,0
C4,52,72.36307514,72.37160023714286,0.20816024385259113,0.1795332075396428,early,0,0
C4,53,72.78361282,72.79228501142858,0.21059251311832294,0.18130426252327048,early,0,0
C4,54,73.208515,73.21722053714286,0.2130493589142454,0.18311126682098694,early,0,0
C4,55,73.63779647,73.64642920142857,0.21553091067589508,0.18492956368830163,early,0,0
C4,56,74.07141897,74.07988012714284,0.21803698988118095,0.18673614312657114,early,0,0
C4,57,74.50929495,74.51749284857144,0.22056713130222774,0.1885095837741714,early,0,0
C4,58,74.95129106,74.95914087714286,0.2231206036212324,0.1902299979985361,early,0,0
C4,59,75.39723162,75.40465512,0.22569642919558808,0.1918789757570994,early,0,0
C4,60,75.84690187,75.85382719142856,0.2282934032035392,0.19343953239780767,early,0,0
C4,61,76.3000512,76.30641258714286,0.2309101119969202,0.1948960553516506,early,0,0
C4,62,76.75639617,76.76213375428571,0.23354495085094576,0.19623425365672809,early,0,0
C4,63,77.21562347,77.22068303857142,0.2361961410036798,0.1974411072361258,early,0,0
C4,64,77.67739272,77.68172551714285,0.2388617460347392,0.19850481876112466,early,0,1
C4,65,78.14133923,78.14490172142857,0.24153968760801164,0.1994147653913118,early,0,1
C4,66,78.60707661,78.60983025285714,0.2442277605949068,0.20016145223824336,early,0,1
C4,67,79.07419922,79.07611029285714,0.2469236475864002,0.20073646693712272,early,0,1
C4,68,79.54228463,79.54332401,0.2496249328103886,0.20113243508027923,early,0,1
C4,69,80.01089589,80.01103886571427,0.2523291154626168,0.2013429768817255,early,0,1
C4,70,80.47958375,80.47880982000001,0.2550336224594365,0.20136266482665682,early,0,1
C4,71,80.94788874,80.94618144428571,0.2577358206536911,0.20118698218270625,early,0,1
C4,72,81.41534322,81.41268993999999,0.2604330285054732,0.20081228261921408,early,0,1
C4,73,81.88147329,81.87786506428571,0.26312252721600815,0.2002357515500572,early,0,1
C4,74,82.34580059,82.34123196714286,0.265801571349446,0.19945536698406113,early,0,1
C4,75,82.8078441,82.80231294857143,0.26846739899211813,0.19846986234516475,early,0,1
C4,76,83.26712176,83.26062911714284,0.2711172413418845,0.19727869052371766,early,0,1
C4,77,83.72315207,83.71570197714286,0.27374833188450287,0.19588198805090776,early,0,1
C4,78,84.17545561,84.16705493714286,0.2763579151157217,0.19428054025806776,early,0,1
C4,79,84.6235564,84.61421473142856,0.27894325475954107,0.19247574840576676,early,0,1
C4,80,85.06698331,85.05671277285714,0.28150164159001445,0.1904695961973559,early,0,1
C4,81,85.50527131,85.49408643,0.2840304008152931,0.18826461838541864,early,0,1
C4,82,85.93796266,85.9258802257143,0.28652689900739614,0.18586386950132464,early,0,1
C4,83,86.36460805,86.35164698142857,0.28898855071811586,0.183270893815902,early,0,1
C4,84,86.78476767,86.77094887571427,0.29141282459935114,0.18048969579256477,early,0,1
C4,85,87.19801218,87.18335844857143,0.29379724920957667,0.17752471238711592,early,0,1
C4,86,87.60392369,87.58845953571429,0.29613941841559344,0.17438078423955136,early,0,1
C4,87,88.00209657,87.98584814571429,0.2984369964638981,0.1710631298205297,early,0,1
C4,88,88.39213832,88.37513327,0.3006877226638524,0.16757731859297226,early,0,1
C4,89,88.77367027,88.75593764142856,0.30288941577350825,0.16392924638966225,early,0,1
C4,90,89.14632832,89.12789842714285,0.30503997800549404,0.16012511017528983,early,0,1
C4,91,89.50976354,89.49066787714285,0.30713739877685325,0.15617138490139632,early,0,1
C4,92,89.86364278,89.84391390857142,0.3091797580872045,0.1520747994995434,early,0,1
C4,93,90.20764919,90.18732064714285,0.3111652296491137,0.14784231558293398,early,0,1
C4,94,90.54148272,90.52058890714285,0.3130920836633057,0.1434811050400392,early,0,1
C4,95,90.86486054,90.84343663714286,0.3149586893956467,0.13899852947488708,early,0,1
C4,96,91.17751744,91.15559930857144,0.3167635174237436,0.13440211940115238,middle,1,1
C4,97,91.47920614,91.45683026142856,0.3185051416357572,0.1296995555291193,middle,1,1
C4,98,91.76969765,91.74690100428572,0.32018224096491016,0.12489864882155455,middle,1,1
C4,99,92.04878148,92.02560147714284,0.3217936009092444,0.12000732301179277,middle,1,1
C4,100,92.31626586,92.29274026571429,0.3233381147705563,0.1150335963831791,middle,1,1
C4,101,92.57197792,92.54814478714286,0.32481478472813774,0.10998556490270811,middle,1,1
C4,102,92.81576385,92.79166142428572,0.3262227226151759,0.10487138584715132,middle,1,1
C4,103,93.04748896,93.02315563,0.3275611505217001,0.09969926204470338,middle,1,1
C4,104,93.26703779,93.242512,0.3288294012158199,0.09447742599355757,middle,1,1
C4,105,93.47431411,93.44963430428571,0.3300269183254349,0.08921412595023043,middle,1,1
C4,106,93.66924092,93.64444548857144,0.33115325634649473,0.08391761152547794,middle,1,1
C4,107,93.85176045,93.82688764714285,0.33220808048606687,0.07859612001885329,middle,1,1
C4,108,94.02183405,93.99692196,0.33319116629891676,0.07325786349195633,middle,1,1
C4,109,94.17944214,94.15452860714285,0.3341023991919338,0.06791101633411717,middle,1,1
C4,110,94.32458407,94.29970664999999,0.3349417737385883,0.06256370319743051,middle,1,1
C4,111,94.45727798,94.43247388857142,0.33570939285297546,0.05722398779355591,middle,1,1
C4,112,94.57756064,94.55286669428571,0.33640546682344724,0.05189986144430891,middle,1,1
C4,113,94.68548722,94.66093981714286,0.3370303121975719,0.04659923298647914,middle,1,1
C4,114,94.78113112,94.75676616714286,0.3375843505184215,0.04132991879975486,middle,1,1
C4,115,94.86458369,94.84043657857144,0.33806810696174516,0.0360996330808853,middle,1,1
C4,116,94.935954,94.91205955142857,0.3384822088409884,0.030915978856497016,middle,1,1
C4,117,94.99536852,94.97176097142857,0.33882738398842055,0.025786439488371442,middle,1,1
C4,118,95.04297086,95.01968381285714,0.339104459037146,0.02082582527065781,middle,1,1
C4,119,95.07892145,95.05598782142856,0.3393143575874823,0.016171975947829275,middle,1,1
C4,120,95.10339716,95.08209607142858,0.3394653074148558,0.011959464980390225,middle,1,1
C4,121,95.11659101,95.09971653285713,0.33956718347360654,0.008319418077803743,middle,1,1
C4,122,95.11871175,95.11053666,0.33962974210256,0.005379338133262201,middle,1,1
C4,123,95.11871175,95.11622098857143,0.33966260713244867,0.0031554801141030478,middle,1,1
C4,124,95.11871175,95.11840878714284,0.33967525630719925,0.001636977171964439,middle,1,1
C4,125,95.11871175,95.11871175,0.33967700794474637,0.0007045160688667417,middle,1,1
C4,126,95.11871175,95.11871175,0.33967700794474637,0.00021464980203786884,middle,1,1
C4,127,95.11871175,95.11871175,0.33967700794474637,2.610885031753282e-05,middle,1,2
C4,128,95.11871175,95.11871175,0.33967700794474637,0.0010901680435508147,middle,1,2
C4,129,95.11871175,95.11871175,0.33967700794474637,0.0050487143826315585,middle,1,2
C4,130,95.11871175,95.13136188285715,0.3397501471008,0.011732527740836055,middle,1,2
C4,131,95.11871175,95.17729621142858,0.3400157251831445,0.020999613590551462,middle,1,2
C4,132,95.11871175,95.25485409571426,0.3404641408848621,0.03270929999616952,middle,1,2
C4,133,95.20726268,95.3623878542857,0.34108586782148825,0.04563227098174956,middle,1,2
C4,134,95.44025205,95.49826515285714,0.3418714683409915,0.057852889468421556,middle,1,2
C4,135,95.66161694,95.66087134142857,0.34281160703641167,0.06828858539167491,middle,1,2
C4,136,95.87144806,95.84861174142858,0.3438970639694122,0.07516973100507386,middle,1,2
C4,137,96.06985284,96.04726374571429,0.3450456084239163,0.07864898159514792,middle,1,2
C4,138,96.25695507,96.2346452,0.3461289900438028,0.07887881368982885,middle,1,2
C4,139,96.43289455,96.41089515714286,0.34714801278968893,0.07601129533148587,middle,1,2
C4,140,96.59782671,96.57616828000002,0.34810357087438437,0.07128802796378723,middle,1,2
C4,141,96.75192223,96.73063446285714,0.34899664657410795,0.06663779825632143,middle,1,2
C4,142,96.89536664,96.87447843999999,0.3498283079653699,0.062066997075146256,middle,1,2
C4,143,97.02835992,97.00789938428571,0.35059970660403483,0.05758184366821955,middle,1,2
C4,144,97.15111612,97.13111050714285,0.3513120752126458,0.05318838258760085,middle,1,2
C4,145,97.26386291,97.24433863857143,0.3519667252521144,0.048892480611641365,middle,1,2
C4,146,97.36684116,97.34782381285716,0.35256504452644855,0.04469982415964262,middle,1,2
C4,147,97.46030457,97.44181884142859,0.35310849471314487,0.04061591646028536,middle,1,2
C4,148,97.54451915,97.52658888142857,0.3535986088688019,0.03664607570492963,middle,1,2
C4,149,97.61976286,97.60241100285715,0.35403698892647445,0.032795432462289206,middle,1,2
C4,150,97.68632512,97.66957374714286,0.3544253031434691,0.02906892832417551,middle,1,2
C4,151,97.7445064,97.72837668285716,0.35476528353262277,0.02547131405883829,middle,1,2
C4,152,97.79461776,97.77912996285714,0.3550587233018387,0.022007148133601686,middle,1,2
C4,153,97.83698037,97.82215387142857,0.3553074742358073,0.018680795606881868,middle,1,2
C4,154,97.87192512,97.8577783742857,0.3555134440942446,0.015496427389483555,middle,1,2
C4,155,97.89979211,97.88634266428572,0.3556785939853536,0.012484231031668118,middle,1,2
C4,156,97.92093022,97.90819470857143,0.35580493574754307,0.009707927694482171,middle,1,2
C4,157,97.93569664,97.92399495142857,0.355896287865427,0.007226217170595815,middle,1,2
C4,158,97.94445643,97.93480308714285,0.3559587771636488,0.005092708941583942,middle,1,2
C4,159,97.94758207,97.94163022428572,0.3559982495592774,0.003355858898384529,middle,1,2
C4,160,97.94758207,97.94543763142858,0.3560202628099148,0.002032699829827182,middle,1,2
C4,161,97.94758207,97.94713555,0.35603007965000366,0.0011012721287005321,middle,1,2
C4,162,97.94758207,97.94758207,0.3560326612905548,0.0005129204626638317,middle,1,2
C4,163,97.94758207,97.94758207,0.3560326612905548,0.00018480425686618306,middle,1,2
C4,164,97.94758207,97.94758207,0.3560326612905548,3.8480373313248476e-05,middle,1,2
C4,165,97.94758207,97.94758207,0.3560326612905548,0.0,middle,1,2
C4,166,97.94758207,97.94758207,0.3560326612905548,0.0,middle,1,2
C4,167,97.94758207,97.94758207,0.3560326612905548,0.0,middle,1,2
C4,168,97.94758207,97.94758207,0.3560326612905548,0.0,middle,1,2
C4,169,97.94758207,97.94758207,0.3560326612905548,0.0,middle,1,2
C4,170,97.94758207,97.94758207,0.3560326612905548,0.0,middle,1,2
C4,171,97.94758207,97.94758207,0.3560326612905548,0.0,middle,1,2
C4,172,97.94758207,97.94758207,0.3560326612905548,0.0,middle,1,2
C4,173,97.94758207,97.94758207,0.3560326612905548,0.0,middle,1,2
C4,174,97.94758207,97.94758207,0.3560326612905548,0.0,middle,1,2
C4,175,97.94758207,97.94758207,0.3560326612905548,0.0,middle,1,2
C4,176,97.94758207,97.94758207,0.3560326612905548,0.0,middle,1,2
C4,177,97.94758207,97.94758207,0.3560326612905548,0.0,middle,1,2
C4,178,97.94758207,97.94758207,0.3560326612905548,0.0,middle,1,2
C4,179,97.94758207,97.94758207,0.3560326612905548,0.0,middle,1,2
C4,180,97.94758207,97.94758207,0.3560326612905548,0.0,middle,1,2
C4,181,97.94758207,97.94758207,0.3560326612905548,0.0,middle,1,2
C4,182,97.94758207,97.94758207,0.3560326612905548,0.0,middle,1,2
C4,183,97.94758207,97.94758207,0.3560326612905548,0.0,middle,1,2
C4,184,97.94758207,97.94758207,0.3560326612905548,0.0,middle,1,2
C4,185,97.94758207,97.94758207,0.3560326612905548,0.0,middle,1,2
C4,186,97.94758207,97.94758207,0.3560326612905548,0.0,middle,1,2
C4,187,97.94758207,97.94758207,0.3560326612905548,0.0,middle,1,2
C4,188,97.94758207,97.94758207,0.3560326612905548,0.0,middle,1,2
C4,189,97.94758207,97.94758207,0.3560326612905548,0.0,middle,1,2
C4,190,97.94758207,97.94758207,0.3560326612905548,0.0,middle,1,3
C4,191,97.94758207,97.94758207,0.3560326612905548,0.0,middle,1,3
C4,192,97.94758207,97.94758207,0.3560326612905548,0.0,middle,1,3
C4,193,97.94758207,97.94758207,0.3560326612905548,0.0012534651297385203,middle,1,3
C4,194,97.94758207,97.94758207,0.3560326612905548,0.003916099667066383,middle,1,3
C4,195,97.94758207,97.96212707571429,0.3561167560154681,0.008120405344067405,middle,1,3
C4,196,97.94758207,97.99302385428571,0.3562953916341614,0.014002778909683069,middle,1,3
C4,197,97.94758207,98.04180993428572,0.35657745766134535,0.021703412039680903,middle,1,3
C4,198,98.04939711,98.11006804142858,0.35697210492763276,0.030112722546622197,middle,1,3
C4,199,98.16385952,98.19942493714287,0.3574887388645184,0.039222474485185836,middle,1,3
C4,200,98.28908463,98.31155021571429,0.3581370125498305,0.047797646870222046,middle,1,3
C4,201,98.42538882,98.44815507571427,0.358926819604511,0.055700451787397146,middle,1,3
C4,202,98.57308034,98.59644606285714,0.35978419223232966,0.06281576352966331,middle,1,3
C4,203,98.73245902,98.75640703428573,0.36070903710027846,0.06902401020077932,middle,1,3
C4,204,98.90381609,98.92832885142856,0.3617030358791867,0.07420126371015039,middle,1,3
C4,205,99.08743402,99.11249361571429,0.36276781959227317,0.07947279772900744,middle,1,3
C4,206,99.28358632,99.3091744842857,0.3639049675496623,0.08486195835169376,middle,1,3
C4,207,99.49253735,99.51863549571429,0.3651160063407188,0.0903648208913655,middle,1,3
C4,208,99.71454217,99.74113141142857,0.3664024089172359,0.09597739061044537,middle,1,3
C4,209,99.94984642,99.97690755142857,0.36776559364358735,0.10169560567534398,middle,1,3
C4,210,100.1986861,100.22619966285713,0.3692069235368467,0.1075153410960066,middle,1,3
C4,211,100.4612875,100.48923377000001,0.370727705399535,0.11343241155753077,middle,1,3
C4,212,100.737867,100.76622604571428,0.372329189076259,0.11944257745260545,middle,1,3
C4,213,101.0286311,101.05738268571429,0.3740125667268721,0.1255415452508935,middle,1,3
C4,214,101.3337761,101.36289981428571,0.3757789722813412,0.13172497316214332,middle,1,3
C4,215,101.6534881,101.68296335714285,0.37762948070464813,0.13798847581447554,middle,1,3
C4,216,101.9879429,102.01774895714286,0.3795651075094741,0.14432762523925752,middle,1,3
C4,217,102.337306,102.3674219,0.3815868083267034,0.15073795653426797,middle,1,3
C4,218,102.7017323,102.732137,0.3836954782446592,0.1572149714339302,middle,1,3
C4,219,103.0813662,103.11203857142857,0.38589195164391127,0.1656061708141945,middle,1,3
C4,220,103.4763417,103.50726034285715,0.3881770017017033,0.17752588884521114,middle,1,3
C4,221,103.8867818,103.93941605714285,0.3906755923950607,0.19299735060223722,middle,1,3
C4,222,104.3127991,104.42740347142856,0.3934969847115437,0.21204142479722388,middle,1,3
C4,223,104.7544953,104.97164690000001,0.39664363190513036,0.23467661762319067,middle,1,3
C4,224,105.362396,105.57253281428572,0.4001177684341023,0.2590670253528319,middle,1,3
C4,225,106.1176442,106.23040968571429,0.40392140905249246,0.2836074992009162,middle,1,3
C4,226,106.8910702,106.94558772857144,0.4080563473233657,0.30642955262317345,middle,1,3
C4,227,107.6825431,107.71833881428572,0.41252415512324386,0.32589777344714654,middle,1,3
C4,228,108.4919199,108.52740564285715,0.41720192931746947,0.34196777857246763,late,2,3
C4,229,109.3190454,109.35419762857143,0.4219821848886883,0.35459747847497775,late,2,3
C4,230,110.1637529,110.19854822857143,0.4268639589376045,0.36374709813577555,late,2,3
C4,231,111.0258638,111.06027925714285,0.4318462212495231,0.37123124167828664,late,2,3
C4,232,111.9051881,111.93920104285715,0.4369278752029013,0.3786337410481792,late,2,3
C4,233,112.8015244,112.83511265714286,0.4421077590908769,0.3859497345533155,late,2,3
C4,234,113.7146603,113.74780204285715,0.44738464686463025,0.39317444421770137,late,2,3
C4,235,114.6443724,114.67704624285714,0.45275724945491197,0.4003031770126027,late,2,3
C4,236,115.5904267,115.62261162857145,0.45822421609357317,0.40733132485657597,late,2,3
C4,237,116.5525786,116.58425407142856,0.4637841353047116,0.4142543756954976,late,2,3
C4,238,117.5305732,117.56171917142856,0.4694355362262025,0.42106790857812015,late,2,3
C4,239,118.5241458,118.55474251428572,0.4751768900964172,0.4277675973494229,late,2,3
C4,240,119.5330215,119.56304984285714,0.48100661124537125,0.4343492180373318,late,2,3
C4,241,120.556916,120.58635732857144,0.4869230586640404,0.4408086439282298,late,2,3
C4,242,121.5955358,121.62437182857143,0.49292453749108056,0.44714185418480995,late,2,3
C4,243,122.648578,122.67679105714286,0.49900930000397564,0.4533449350771924,late,2,3
C4,244,123.715731,123.74330394285714,0.505175547683926,0.45941407752067165,late,2,3
C4,245,124.7966747,124.82359081428571,0.5114214322895921,0.4653455832313327,late,2,3
C4,246,125.8910804,125.91732364285714,0.5177450572612186,0.47113587088164266,late,2,3
C4,247,126.9986117,127.02416637142856,0.5241444796203328,0.47678146625148365,late,2,3
C4,248,128.1189241,128.14377515714287,0.5306177113738708,0.48227901453936783,late,2,3
C4,249,129.2516656,129.27579861428572,0.5371627209182999,0.4876252791313128,late,2,3
C4,250,130.3964771,130.41987814285713,0.5437774349393194,0.4928171403697088,late,2,3
C4,251,131.5529925,131.57564815714287,0.5504597397333891,0.4978516004778066,late,2,3
C4,252,132.7208389,132.7427364,0.5572074830248314,0.5027257847908569,late,2,3
C4,253,133.8996371,133.92076424285713,0.5640184757003393,0.5074369392938297,late,2,4
C4,254,135.0890018,135.10934694285714,0.570890493295697,0.5119824367770451,late,2,4
C4,255,136.2885418,136.30809394285714,0.5778212777302862,0.516359776836169,late,2,4
C4,256,137.4978605,137.51660917142857,0.5848085390415947,0.5205665821788371,late,2,4
C4,257,138.716556,138.73449135714287,0.5918499572023178,0.524600606011395,late,2,4
C4,258,139.9442215,139.9613342857143,0.5989431836070794,0.5284597295766431,late,2,4
C4,259,141.1804455,141.19672714285716,0.6060858430547267,0.5321419646160828,late,2,4
C4,260,142.4248124,142.4402547857143,0.6132755353176444,0.5356454521387942,late,2,4
C4,261,143.6769023,143.69149807142858,0.6205098370414552,0.53896846488369,late,2,4
C4,262,144.9362918,144.95003415714285,0.6277863034795255,0.5421094060883649,late,2,4
C4,263,146.202554,146.21543678571427,0.635102470144878,0.5450668131824844,late,2,4
C4,264,147.475259,147.48727661428572,0.6424558547098894,0.5478393540944115,late,2,4
C4,265,148.7539741,148.76512152857143,0.6498439588233934,0.5504258272512083,late,2,4
C4,266,150.0382639,150.04853692857142,0.6572642697625927,0.5528251677342403,late,2,4
C4,267,151.3276912,151.3370860285714,0.6647142621675655,0.5550364398924411,late,2,4
C4,268,152.6218167,152.63033021428572,0.6721914001061564,0.5570588422668195,late,2,4
C4,269,153.9201996,153.9278292857143,0.6796931384780992,0.5588917038970737,late,2,4
C4,270,155.2223977,155.22914182857144,0.687216925162504,0.5605344892460922,late,2,4
C4,271,156.5279683,156.53382545714285,0.694760202421981,0.5619867932754461,late,2,4
C4,272,157.8364676,157.84143717142857,0.7023204089675308,0.5632483451387805,late,2,4
C4,273,159.1474517,159.15153365714286,0.7098949816930508,0.564318999563966,late,2,4
C4,274,160.4604766,160.46367157142853,0.7174813573272468,0.5651987491642758,late,2,4
C4,275,161.7750987,161.7774078142857,0.725076974002951,0.5658877133583334,late,2,4
C4,276,163.090875,163.0922999142857,0.7326792734871995,0.5663861420634582,late,2,4
C4,277,164.4073631,164.40790625714286,0.7402857025027645,0.5666944107711998,late,2,4
C4,278,165.724122,165.72378642857143,0.7478937147104463,0.5668130279340303,late,2,4
C4,279,167.0407123,167.03950144285713,0.7555007720306038,0.566742626347544,late,2,4
C4,280,168.3566961,168.3546141,0.7631043467080438,0.5664839656126556,late,2,4
C4,281,169.6716378,169.66868927142858,0.7707019229639324,0.5660379272111619,late,2,4
C4,282,170.9851038,170.98129415714286,0.778290998482515,0.5654055218924168,late,2,4
C4,283,172.2966636,172.2919985714286,0.7858690860630297,0.5645878798244215,late,2,4
C4,284,173.6058893,173.60037525714284,0.7934337154368074,0.5635862530560138,late,2,4
C4,285,174.9123562,174.90600012857143,0.8009824346714,0.5624020118235522,late,2,4
C4,286,176.2156432,176.2084525857143,0.8085128119876797,0.5610366494753669,late,2,4
C4,287,177.5153329,177.50731572857143,0.8160224369987754,0.5594917726228167,late,2,4
C4,288,178.8110119,178.80217670000002,0.823508922692366,0.557769106064754,late,2,4
C4,289,180.102271,180.09262688571428,0.8309699065870171,0.5558704854008213,late,2,4
C4,290,181.3887056,181.37826221428574,0.8384030524666908,0.553797863187046,late,2,4
C4,291,182.6699161,182.65868338571428,0.8458060517022723,0.5515532966246258,late,2,4
C4,292,183.9455075,183.93349615714286,0.853176624903484,0.5491389574089249,late,2,4
C4,293,185.2150905,185.20231154285713,0.8605125230752216,0.5465571181870973,late,2,4
C4,294,186.4782811,186.46474612857145,0.8678115294346587,0.5438101611760037,late,2,4
C4,295,187.7347013,187.7204222142857,0.8750714602372003,0.5409005683131679,late,2,4
C4,296,188.9839787,188.96896814285716,0.8822901666761845,0.5378309249502048,late,2,4
C4,297,190.2257477,190.21001847142858,0.889465535874026,0.5346039100038211,late,2,4
C4,298,191.4596487,191.44321421428572,0.8965954922863433,0.5312223070359261,late,2,4
C4,299,192.685329,192.66820304285713,0.903677998858296,0.5276889870179053,late,2,4
C4,300,193.9024428,193.88463955714286,0.9107110585939013,0.5240069157174007,late,2,4
C4,301,195.1106513,195.09218541428572,0.9176927152993934,0.5201791475426648,late,2,4
C4,302,196.3096231,196.2905095857143,0.924621055069945,0.5162088267736948,late,2,4
C4,303,197.4990343,197.47928852857143,0.9314942072808134,0.5120991777132871,late,2,4
C4,304,198.6785687,198.65820639999998,0.9383103458262748,0.5078535120737319,late,2,4
C4,305,199.8479179,199.82695521428573,0.945067690028176,0.5034752191278726,late,2,4
C4,306,201.0067816,200.9852350571429,0.9517645058748667,0.4989677669402242,late,2,4
C4,307,202.1548679,202.13275422857143,0.9583991068471568,0.4943346962113776,late,2,4
C4,308,203.291893,203.2692294285714,0.9649698549920587,0.4895796215090811,late,2,4
C4,309,204.417582,204.39438590000003,0.9714751617487429,0.4847062263438297,late,2,4
C4,310,205.5316685,205.5079576,0.977913488939684,0.4797182619376989,late,2,4
C4,311,206.6338951,206.60968735714283,0.984283349679214,0.4289145775096355,late,2,4
C4,312,207.7240132,207.699327,0.990583309116882,0.37873865338526097,late,2,4
C4,313,208.8017835,208.2462845,0.9937456482321263,0.3292081813718436,late,2,4
C4,314,209.8669762,208.78920770000005,0.9968846622724016,0.29282861014313194,late,2,4
C4,315,210.9193705,209.32803585000005,0.9999999999999942,0.23393250233933066,late,2,4
C6,1,62.78864802,64.6942110075,0.0,0.281032273158815,early,0,0
C6,2,64.13604296,65.25753045,0.0033178548262754776,0.30740768162801674,early,0,0
C6,3,65.36527295,65.789012865,0.006448195025190741,0.40651855345804894,early,0,0
C6,4,66.4868801,66.2909457742857,0.009404493707425627,0.5533384677312693,early,0,0
C6,5,67.51080822,67.33363068714286,0.015545728874198198,0.6009883001081798,early,0,0
C6,6,68.44642494,68.28689436428571,0.02116028831117613,0.6424144392546022,early,0,0
C6,7,69.30254323,69.15959182714286,0.026300326574668048,0.7108421973703525,early,0,0
C6,8,70.08744241,69.96004343428571,0.031014849148525144,0.6991775422923474,early,0,0
C6,9,70.8088887,70.90626005428571,0.03658790262851232,0.7062277660941101,early,0,0
C6,10,71.47415519,71.87320938285714,0.04228306820335317,0.7321960398466347,early,0,0
C6,11,72.09004135,72.87224833714286,0.048167236165679576,0.7771970056446064,early,0,0
C6,12,74.13432456,73.9135510757143,0.0543003305631503,0.8088891324985289,early,0,0
C6,13,75.21507024,75.00618229857143,0.06073574092286961,0.847616160767919,early,0,0
C6,14,76.29581591,76.15816769,0.06752073714772493,0.8602004791612321,early,0,0
C6,15,77.37656158,77.37656158285714,0.07469686804741528,0.8662754071894041,early,0,0
C6,16,78.45730726,78.45730725714286,0.08106227456612462,0.8590862176455469,early,0,0
C6,17,79.53805293,79.53805293,0.08742768107641992,0.8373968092107805,early,0,0
C6,18,80.6187986,80.58400660714287,0.09358816870377357,0.8001206865426573,early,0,0
C6,19,81.69954428,81.59516828714287,0.09954373743977155,0.778686289490126,early,0,0
C6,20,82.78028995,82.57153797000001,0.10529438728441383,0.7518932936145147,early,0,0
C6,21,83.61749165,83.51311565571429,0.11084011823770042,0.7251002972988531,early,0,0
C6,22,84.45469334,84.41990134571428,0.1161809303080454,0.6983073009831929,early,0,0
C6,23,85.29189504,85.29189503714285,0.1213168234786207,0.676872903930664,early,0,0
C6,24,86.12909673,86.12909673142858,0.1262477977578404,0.6607971061412682,early,0,0
C6,25,86.96629843,86.96629842571429,0.13117877203706002,0.6500799073949803,early,0,0
C6,26,87.80350012,87.80350012,0.13610974631627965,0.6447213081318476,early,0,0
C6,27,88.64070181,88.64070181428572,0.14104072059549935,0.6447213081318458,early,0,0
C6,28,89.47790351,89.47790350857143,0.14597169487471898,0.635658623909438,early,0,0
