run_id,VB_true,VB_smooth,q_true,q_pred,q_pred_norm,true_stage,pred_stage,prob_early,prob_middle,prob_late,max_prob,dominant_prob_stage
179,127.225792,127.22579198571428,0.368300278830165,0.5195219,0.503575273390246,middle,middle,0.0488080889534909,0.815931608778741,0.135260302266768,0.815931608778741,middle
180,127.4660696,127.46606964285714,0.3697154729886687,0.50754213,0.4750966781280354,middle,middle,0.0480591159943061,0.8441749982462723,0.1077658857584215,0.8441749982462723,middle
181,127.7063473,127.70634729999999,0.37113066714717247,0.5027605,0.46372967313013946,middle,middle,0.0464203190648608,0.8570545238559588,0.0965251570781803,0.8570545238559588,middle
182,127.946625,127.94662495714286,0.3725458613056763,0.49763444,0.45154388091294256,middle,middle,0.046018332958404,0.8663840013950808,0.0875976656455153,0.8663840013950808,middle
183,128.1869026,128.18690261428569,0.37396105546417985,0.4934488,0.4415936775723676,middle,middle,0.0468376127240937,0.8718292416966854,0.0813331455782209,0.8718292416966854,middle
184,128.4271803,128.4271802857143,0.37537624970682415,0.49716693,0.4504325049790944,middle,middle,0.0460196825752842,0.8692112046680445,0.0847691127556712,0.8692112046680445,middle
185,128.6674579,128.6674579428571,0.37679144386532776,0.4852418,0.42208380122941913,middle,middle,0.0454335804421265,0.8865108945249661,0.0680555250319073,0.8865108945249661,middle
186,128.9077356,128.9077356,0.37820663802383164,0.47458526,0.39675081991545746,middle,middle,0.0444665770800362,0.89971674360723,0.0558166793117337,0.89971674360723,middle
187,129.1480133,129.14801325714285,0.37962183218233536,0.47047713,0.38698487519744157,middle,middle,0.0453384823192634,0.901164314871946,0.0534972028077906,0.901164314871946,middle
188,129.3882909,129.3882909142857,0.38103702634083914,0.4647055,0.3732644185631962,middle,middle,0.0441914607805902,0.9083254475315384,0.0474830916868712,0.9083254475315384,middle
189,129.6285686,129.62856858571428,0.38245222058348327,0.46090433,0.364228186485881,middle,middle,0.0446175048301131,0.910596822595704,0.0447856725731828,0.910596822595704,middle
190,129.8688462,129.93218891428572,0.3842404922043516,0.4567722,0.3544051883948628,middle,middle,0.0440521675208375,0.9148451087576448,0.0411027237205175,0.9148451087576448,middle
191,130.1091239,130.29915191428572,0.38640184128758426,0.45233768,0.34386334157625287,middle,middle,0.045102351464591,0.9161894547697942,0.0387081937646147,0.9161894547697942,middle
192,130.3494016,130.7294576,0.3889362679173217,0.4494275,0.3369451921994133,middle,middle,0.0445251310264686,0.9196171378482568,0.0358577311242745,0.9196171378482568,middle
193,131.0330779,131.22310594285713,0.39184377192528336,0.45533293,0.35098372138814715,middle,middle,0.0423736840681528,0.920438497105704,0.0371878188251433,0.920438497105704,middle
194,131.7167543,131.78009697142858,0.39512435347974995,0.4504533,0.3393837484504913,middle,middle,0.0427320503620851,0.9230001043602272,0.0342678452766875,0.9230001043602272,middle
195,132.4004307,132.40043067142855,0.39877801249658074,0.44878685,0.33542222372383035,middle,middle,0.0425095915355118,0.9247675655967512,0.0327228428667369,0.9247675655967512,middle
196,133.084107,133.08410704285714,0.4028047489757763,0.44513428,0.3267392471143551,middle,middle,0.0428874823947666,0.9262619972258952,0.030850520378338,0.9262619972258952,middle
197,133.7677834,133.7677834142857,0.40683148545497166,0.44631132,0.32953733470430324,middle,middle,0.0419456417663468,0.9275883257847652,0.0304660324478879,0.9275883257847652,middle
198,134.4514598,134.4514597857143,0.41085822193416716,0.4423904,0.32021643006794487,middle,middle,0.0427202436006601,0.9281289994211438,0.0291507569771961,0.9281289994211438,middle
199,135.1351362,135.13513615714285,0.41488495841336254,0.44125783,0.3175240576237225,middle,middle,0.0425292100255185,0.929045819161499,0.0284249708119824,0.929045819161499,middle
200,135.8188125,135.81881252857144,0.4189116948925581,0.43987042,0.31422587344716946,middle,middle,0.0427658792717031,0.9293794840067556,0.0278546367205411,0.9293794840067556,middle
201,136.5024889,136.5024889,0.4229384313717534,0.44113916,0.3172419524664642,middle,middle,0.0420787116918921,0.9299746097508766,0.0279466785562313,0.9299746097508766,middle
202,137.1861653,137.1861652714286,0.42696516785094896,0.43986863,0.314221618216433,middle,middle,0.0423502558356509,0.9300872716343755,0.0275624725289735,0.9300872716343755,middle
203,137.8698416,137.86984162857144,0.4309919042460039,0.44248894,0.3204506817085972,middle,middle,0.0416507853059548,0.9299891155996228,0.0283600990934224,0.9299891155996228,middle
204,138.553518,138.553518,0.43501864072519925,0.43977445,0.3139977312718761,middle,middle,0.042785033664266,0.9290149423932637,0.0282000239414703,0.9290149423932637,middle
205,139.2371944,139.23719437142856,0.4390453772043946,0.4453777,0.327317910950032,middle,middle,0.0412423218189781,0.9291033440199952,0.0296543341600265,0.9291033440199952,middle
206,139.9208707,139.92087072857143,0.44307211359944976,0.44291887,0.32147272156921913,middle,middle,0.0423037950302275,0.928151288408054,0.0295449165607186,0.928151288408054,middle
207,140.6045471,140.6045471,0.44709885007864514,0.4470755,0.3313539616451774,middle,middle,0.0413576504391744,0.9273307737226116,0.0313115758372138,0.9273307737226116,middle
208,141.2882235,141.28822347142858,0.45112558655784063,0.44635886,0.32965034792732556,middle,middle,0.0420494816761546,0.9266936363037672,0.031256882019078,0.9266936363037672,middle
209,141.9718998,141.97189984285714,0.455152323037036,0.45202142,0.34311152075351364,middle,middle,0.0406328750875279,0.9253515962912926,0.0340155286201796,0.9253515962912926,middle
210,142.6555762,142.65557621428573,0.45917905951623156,0.45175317,0.3424738304490179,middle,middle,0.0410194135817999,0.9248505043956312,0.0341300820215688,0.9248505043956312,middle
211,143.3392526,143.3392525857143,0.4632057959954269,0.45707557,0.35512636680185194,middle,middle,0.0400598019460115,0.923183609685134,0.0367565883678542,0.923183609685134,middle
212,144.022929,144.02292895714285,0.46723253247462226,0.45999682,0.36207083204698876,middle,middle,0.0399621175710512,0.9209345019432662,0.0391033804846825,0.9209345019432662,middle
213,144.7066053,144.70660532857144,0.4712592689538178,0.46648896,0.3775041022554827,middle,middle,0.0392854562473576,0.917480256660484,0.0432342870911583,0.917480256660484,middle
214,145.3902817,145.3902817,0.4752860054330132,0.47592893,0.39994502431971346,middle,middle,0.038972184473301,0.9114110073769408,0.0496168081487583,0.9114110073769408,middle
215,146.0739581,146.07395807142856,0.4793127419122085,0.46926838,0.38411140583841397,middle,middle,0.0396985882853246,0.9160141488684672,0.0442872628452082,0.9160141488684672,middle
216,146.7576344,146.75763442857144,0.48333947830726365,0.4926544,0.43970521092598785,middle,middle,0.039255519821384,0.8949835158373105,0.0657609643403054,0.8949835158373105,middle
217,147.4413108,147.44131080000002,0.4873662147864592,0.4809557,0.4118947819783516,middle,middle,0.0398578787843794,0.904079376402325,0.0560627448122956,0.904079376402325,middle
218,148.1249872,148.12498717142856,0.49139295126565435,0.49552202,0.4465221856547031,middle,middle,0.0397731670458012,0.8883518546288315,0.0718749783243672,0.8883518546288315,middle
219,148.8086635,148.80866352857143,0.4954196876607095,0.48672298,0.4256048976887403,middle,middle,0.0405792726096489,0.894194223117947,0.065226504271404,0.894194223117947,middle
220,149.4923399,149.4923399,0.49944642413990487,0.5169382,0.49743324006414935,middle,middle,0.042368910326947,0.8364335419586352,0.1211975477134178,0.8364335419586352,middle
221,150.1760163,150.17601627142858,0.5034731606191004,0.5215835,0.5084761581311528,middle,middle,0.0428588165765169,0.827437443207243,0.12970374021524,0.827437443207243,middle
222,150.8596926,150.94753147142856,0.5080172527216286,0.5435706,0.5607444171953714,middle,middle,0.0427186784358219,0.7610234135243757,0.1962579080388023,0.7610234135243757,middle
223,151.543369,151.8068855142857,0.5130787005316301,0.54363286,0.5608924231538351,middle,middle,0.0427419709750608,0.7619728212799349,0.1952852077440043,0.7619728212799349,middle
224,152.2270454,152.7540783857143,0.5186575039649646,0.56582767,0.6136544553891508,middle,middle,0.0410921470051219,0.6700730271574372,0.2888348258364407,0.6700730271574372,middle
225,153.5255936,153.7891100857143,0.5247536630216317,0.59940237,0.6934690338284817,late,middle,0.0340241203242257,0.5181284030471729,0.4478474766276014,0.5181284030471729,middle
226,154.8241418,154.9119806142857,0.5313671777016317,0.61830604,0.7384072894794996,late,late,0.0292082036164607,0.4280422543076739,0.5427495420748654,0.5427495420748654,late
227,156.12269,156.12268997142857,0.5384980480049646,0.6521367,0.8188303421419014,late,late,0.0214522368159437,0.2801017516919398,0.6984460114911165,0.6984460114911165,late
228,157.4212382,157.42123815714288,0.5461462739316305,0.6587535,0.8345599570786653,late,late,0.0202452500570907,0.2038236433159821,0.7759311066259271,0.7759311066259271,late
229,158.7197863,158.71978634285713,0.5537944998582961,0.6790881,0.8828998536892805,late,late,0.0171252514342099,0.1466865451959282,0.8361882033688619,0.8361882033688619,late
230,160.0183345,160.01833452857142,0.5614427257849618,0.6886471,0.9056237367113644,late,late,0.0159144555500967,0.1274261263234422,0.8566594181254611,0.8566594181254611,late
231,161.3168827,161.31688271428575,0.5690909517116278,0.69729966,0.9261928089241027,late,late,0.0145930778253688,0.1162763247371768,0.8691305974364544,0.8691305974364544,late
232,162.6154309,162.6154309,0.5767391776382933,0.7031369,0.9400692352167932,late,late,0.0139315965938969,0.1100256686212954,0.8760427347838076,0.8760427347838076,late
233,163.9139791,163.9139791,0.5843874036490995,0.7091807,0.9544367008731247,late,late,0.0132343453138664,0.1042752850952078,0.8824903695899257,0.8824903695899257,late
234,165.2125273,165.2125273,0.5920356296599056,0.71226776,0.961775333608992,late,late,0.0129776038645234,0.1013445135684172,0.8856778825660594,0.8856778825660594,late
235,166.5110755,166.5110755,0.5996838556707117,0.7165055,0.9718493903134597,late,late,0.0126312270629326,0.0978008858352432,0.8895678871008241,0.8895678871008241,late
236,167.8096237,167.8096237,0.6073320816815179,0.71472526,0.9676173612820511,late,late,0.0130123813934415,0.0987054835660226,0.8882821350395358,0.8882821350395358,late
237,169.1081719,169.10817189999997,0.6149803076923238,0.7191046,0.9780280328872328,late,late,0.0125022123412292,0.0957050775781154,0.8917927100796552,0.8917927100796552,late
238,170.4067201,170.4067200857143,0.6226285336189898,0.7185916,0.9768085170393065,late,late,0.012674542271451,0.0958246786130603,0.8915007791144887,0.8915007791144887,late
239,171.7052683,171.70526827142857,0.6302767595456554,0.7210478,0.9826474543213279,late,late,0.0124245709374718,0.0940487599546592,0.893526669106869,0.893526669106869,late
240,173.0038165,173.00381645714288,0.6379249854723213,0.7175316,0.9742886597317002,late,late,0.0128198428785239,0.0966168606923124,0.8905632964281637,0.8905632964281637,late
241,174.3023646,174.30236464285716,0.645573211398987,0.72130144,0.9832504133850083,late,late,0.0124493317261854,0.0937957458505483,0.8937549224222662,0.8937549224222662,late
242,175.6009128,175.60091282857144,0.6532214373256527,0.7201746,0.9805716624335903,late,late,0.0125740850281104,0.0945092085780906,0.892916706392799,0.892916706392799,late
243,176.899461,176.8994610142857,0.6608696632523182,0.72146606,0.9836417519793274,late,late,0.0124439003887594,0.0935359727767938,0.8940201268334467,0.8940201268334467,late
244,178.1980092,178.19800920000003,0.6685178891789844,0.71906686,0.9779383164581866,late,late,0.0125923700659535,0.0953546071354476,0.8920530227975988,0.8920530227975988,late
245,179.4965574,179.4965574,0.6761661151897903,0.72204554,0.9850193056704705,late,late,0.0123960038128684,0.0931247623636126,0.8944792338225189,0.8944792338225189,late
246,180.7951056,180.7951056,0.6838143412005964,0.71653426,0.9719177592721074,late,late,0.0130840742003957,0.096618649821905,0.8902972759766992,0.8902972759766992,late
247,182.0936538,182.0936538,0.6914625672114025,0.7225299,0.9861707378266139,late,late,0.0124017446340784,0.0927474674777354,0.8948507878871861,0.8948507878871861,late
248,183.392202,183.392202,0.6991107932222087,0.7220476,0.9850242027516533,late,late,0.0125622116512141,0.0928525989380498,0.894585189409736,0.894585189409736,late
249,184.6907502,184.69075019999997,0.7067590192330147,0.72345483,0.9883695035054106,late,late,0.0123657959790607,0.091978380470214,0.8956558235497252,0.8956558235497252,late
250,185.9892984,185.9892983857143,0.7144072451596807,0.7191023,0.9780225652723201,late,late,0.0127623938301865,0.0950769922438274,0.8921606139249859,0.8921606139249859,late
251,187.2878466,187.28784657142856,0.7220554710863463,0.72331786,0.9880438951512381,late,late,0.0123814900236976,0.0920000823360023,0.8956184276393,0.8956184276393,late
252,188.5863948,188.58639475714284,0.729703697013012,0.7223205,0.9856729471471681,late,late,0.0125195957330798,0.0926235931964693,0.8948568110694509,0.8948568110694509,late
253,189.8849429,189.88494294285715,0.7373519229396778,0.7235841,0.9886768072357447,late,late,0.0123634240457015,0.0917433432643886,0.8958932326889099,0.8958932326889099,late
254,191.1834911,191.16164634285715,0.7448714868279991,0.72088385,0.9822577084670052,late,late,0.0125279758544479,0.093749254588285,0.8937227695562671,0.8937227695562671,late
255,192.4820393,192.41650495714288,0.752262388677976,0.7240962,0.9898941835821836,late,late,0.0123481166565295,0.0914063487339538,0.8962455346085166,0.8962455346085166,late
256,193.7805875,193.64951878571426,0.7595246284896082,0.7234667,0.9883977211528081,late,late,0.0123702628956832,0.0918884876905917,0.895741249412725,0.895741249412725,late
257,194.9262222,194.86068784285712,0.7666582063470367,0.7244208,0.9906658304520413,late,late,0.0122633997553558,0.091168190661391,0.8965684095822531,0.8965684095822531,late
258,196.0718569,196.05001212857147,0.7736631222502615,0.7258857,0.9941482257066757,late,late,0.0122305358737174,0.089961975517595,0.8978074886076874,0.8978074886076874,late
259,197.2174916,197.21749162857145,0.7805393761151413,0.72600853,0.9944402201152543,late,late,0.0121906056928109,0.089909816055011,0.897899578251178,0.897899578251178,late
260,198.3631263,198.36312634285713,0.7872869679416767,0.726561,0.995753564989531,late,late,0.0121903785219127,0.0895117393050938,0.8982978821719935,0.8982978821719935,late
261,199.5087611,199.50876105714286,0.7940345597682124,0.7272123,0.997301850899384,late,late,0.0121269649225242,0.0890865981778345,0.8987864368986412,0.8987864368986412,late
262,200.6543958,200.65439577142857,0.8007821515947479,0.72713685,0.9971224893580074,late,late,0.012140599008588,0.0891060902955524,0.8987533106948595,0.8987533106948595,late
263,201.8000305,201.8000304857143,0.8075297434212836,0.7276809,0.9984158180072558,late,late,0.0120891791256668,0.0887958026286839,0.8991150182446492,0.8991150182446492,late
264,202.9456652,202.94566519999998,0.8142773352478189,0.72762245,0.9982768692717564,late,late,0.0121199705159078,0.0888052118949852,0.8990748175881069,0.8990748175881069,late
265,204.0912999,204.0912999,0.8210249269902141,0.7283473,0.9999999999976228,late,late,0.0121047398204256,0.0882871209391082,0.8996081392394661,0.8996081392394661,late
266,205.2369346,205.23693459999998,0.8277725187326093,0.7279494,0.9990541026177202,late,late,0.0121739037964999,0.0884644838148349,0.8993616123876651,0.8993616123876651,late
267,206.3825693,206.38256930000003,0.8345201104750046,0.7278298,0.9987697866422582,late,late,0.012200872759573,0.0884736848123454,0.8993254424270815,0.8993254424270815,late
268,207.528204,207.528204,0.8412677022173995,0.72427356,0.9903158080086715,late,late,0.012554782263622,0.0903869342716849,0.897058283463693,0.897058283463693,late
269,208.6738387,208.6738387,0.8480152939597948,0.7273109,0.9975362451734687,late,late,0.0122387415384324,0.0888974720450746,0.898863786415493,0.898863786415493,late
270,209.8194734,209.81947340000002,0.8547628857021901,0.72569853,0.9937032807139732,late,late,0.0124159284315978,0.0898436190766082,0.8977404524907939,0.8977404524907939,late
271,210.9651081,210.9651081,0.8615104774445851,0.72657275,0.9957814973700634,late,late,0.0122964349239363,0.0894879498709738,0.8982156152040899,0.8982156152040899,late
272,212.1107428,212.11074280000003,0.8682580691869803,0.7240074,0.9896830861020748,late,late,0.01250108479411,0.091104988398718,0.8963939268061718,0.8963939268061718,late
273,213.2563775,213.2563775,0.8750056609293755,0.72571313,0.9937379881825498,late,late,0.0123405155625849,0.0900723128858561,0.8975871715505589,0.8975871715505589,late
274,214.4020122,214.4020122142857,0.8817532527559108,0.72425324,0.9902675028195296,late,late,0.0125046854089123,0.0909984258376376,0.89649688875245,0.89649688875245,late
275,215.5476469,215.54764692857142,0.8885008445824465,0.724621,0.9911417506718363,late,late,0.0124283285689401,0.0908930165124984,0.8966786549175613,0.8966786549175613,late
276,216.6932816,216.69328164285713,0.895248436408982,0.7225512,0.9862213726951536,late,late,0.0126216051072217,0.0922947179319646,0.8950836769598136,0.8950836769598136,late
277,217.8389164,217.83891635714284,0.9019960282355175,0.7235713,0.9886463787701436,late,late,0.0125921280196352,0.0915857352264257,0.8958221367529391,0.8958221367529391,late
278,218.9845511,218.98455107142857,0.9087436200620531,0.7217406,0.9842943950219973,late,late,0.012828984092405,0.0927791324892733,0.8943918834173217,0.8943918834173217,late
279,220.1301858,220.13018578571427,0.9154912118885886,0.71384376,0.9655218384361502,late,late,0.0138588591905957,0.097418934505455,0.8887222063029492,0.8887222063029492,late
280,221.2758205,221.2758205,0.9222388037151243,0.72123325,0.9830883104889654,late,late,0.0129070328060419,0.0933870296117533,0.8937059375812048,0.8937059375812048,late
281,222.4214552,222.42145520000003,0.9289863954575196,0.71787614,0.9751077084456271,late,late,0.0134119495110524,0.0954090395493527,0.8911790109385949,0.8911790109385949,late
282,223.5670899,223.56708989999998,0.9357339871999145,0.7196655,0.9793614177587766,late,late,0.0131619066524927,0.094524185003135,0.8923139083433722,0.8923139083433722,late
283,224.7127246,224.7127246,0.9424815789423098,0.71418285,0.966327931279958,late,late,0.0137637956744481,0.0984393549452925,0.8877968493792594,0.8877968493792594,late
284,225.8583593,225.85835930000002,0.949229170684705,0.7173168,0.9737780320433285,late,late,0.0132935175672888,0.0961754986163344,0.8905309838153767,0.8905309838153767,late
285,227.003994,227.00399399999998,0.9559767624271,0.71529436,0.9689702393893707,late,late,0.0136183445511029,0.0976723707902264,0.8887092846576706,0.8887092846576706,late
286,228.1496287,228.00858591428573,0.9618936363706977,0.71626395,0.9712751718864291,late,late,0.013484382272664,0.0969333371311102,0.8895822805952257,0.8895822805952257,late
287,229.2952634,228.87213504285714,0.9669797925154976,0.71266985,0.9627311915569312,late,late,0.0139373524478605,0.0995769921944365,0.886485655356703,0.886485655356703,late
288,230.4408981,229.59464138571428,0.9712352308615,0.7173682,0.9739002213505087,late,late,0.0134597397478143,0.0960754500659807,0.890464810185205,0.890464810185205,late
289,230.5992333,230.17610494285714,0.9746599514087049,0.71797204,0.9753356842152494,late,late,0.0133224204764178,0.0955932298978589,0.8910843496247232,0.8910843496247232,late
290,230.7575685,230.61652571428573,0.9772539541571122,0.72005737,0.9802929804787124,late,late,0.0130740283545252,0.0940203456055419,0.8929056260389328,0.8929056260389328,late
291,230.9159037,230.9159037,0.9790172391067218,0.72091377,0.9823288350053482,late,late,0.0129144886243379,0.0934209784590342,0.8936645329156279,0.8936645329156279,late
292,231.0742389,231.0742389,0.979949806257534,0.7223503,0.9857437884186461,late,late,0.0128082281105296,0.0923176095157647,0.8948741623727057,0.8948741623727057,late
293,231.2325741,231.2325741,0.9808823734083459,0.72351897,0.9885219786447595,late,late,0.0126118354197234,0.0915028899288921,0.8958852746503844,0.8958852746503844,late
294,231.3909093,231.3909093,0.9818149405591582,0.7246454,0.9911997549343888,late,late,0.0125224402510201,0.090694086999567,0.8967834727484127,0.8967834727484127,late
295,231.5492445,231.5492445,0.9827475077099702,0.7262426,0.994996656907699,late,late,0.0123697730420168,0.0896172182139089,0.8980130087430742,0.8980130087430742,late
296,231.7075797,231.7075797,0.9836800748607823,0.72641045,0.9953956739351347,late,late,0.0123903376597538,0.0893114600194091,0.898298202319837,0.898298202319837,late
297,231.8659149,231.86591489999998,0.9846126420115944,0.7266068,0.9958624418430106,late,late,0.0123590291364841,0.0890963425508528,0.8985446283116632,0.8985446283116632,late
298,232.0242501,232.0242501,0.9855452091624065,0.72630125,0.9951360810879737,late,late,0.0124001586991944,0.0891507359140352,0.8984491053857704,0.8984491053857704,late
299,232.1825853,232.1825853,0.9864777763132186,0.72520447,0.9925287894862411,late,late,0.0125254608354837,0.089633012226036,0.8978415269374802,0.8978415269374802,late
300,232.3409205,232.3409205,0.9874103434640309,0.72427064,0.9903088665149562,late,late,0.0126531639551602,0.0901696278606382,0.8971772081832015,0.8971772081832015,late
301,232.4992557,232.4992557,0.9883429106148428,0.7245731,0.991027881648219,late,late,0.0125963977463777,0.0900967789267151,0.8973068233259072,0.8973068233259072,late
302,232.6575909,232.65759090000003,0.9892754777656552,0.72329277,0.9879842506042119,late,late,0.0127355691307607,0.0908062224980106,0.8964582083702286,0.8964582083702286,late
303,232.8159261,232.8159261,0.9902080449164672,0.7232041,0.9877734621632067,late,late,0.0127464694681696,0.0909078117993256,0.8963457187315047,0.8963457187315047,late
304,232.9742613,232.97426130000002,0.9911406120672793,0.7223003,0.985624927224891,late,late,0.0128327870672111,0.0915222359990483,0.8956449769327405,0.8956449769327405,late
305,233.1325965,233.1325965,0.9920731792180913,0.72282696,0.9868769159509514,late,late,0.0127786206067907,0.0912462489344999,0.8959751304577094,0.8959751304577094,late
306,233.2909317,233.29093170000002,0.9930057463689035,0.7219857,0.9848770525937843,late,late,0.0128683515994161,0.0917873513670289,0.8953442970325549,0.8953442970325549,late
307,233.4492669,233.44926689999997,0.9939383135197154,0.7219835,0.9848718227012593,late,late,0.012869665331799,0.0918114872187515,0.8953188474484494,0.8953188474484494,late
308,233.6076021,233.60760209999998,0.9948708806705275,0.7212323,0.983086052126284,late,late,0.0129403736284291,0.0922754312805029,0.894784195090068,0.894784195090068,late
309,233.7659373,233.7659373,0.9958034478213397,0.7216712,0.9841294156850653,late,late,0.0129113756057768,0.0919519895594525,0.8951366348337706,0.8951366348337706,late
310,233.9242725,233.9242725,0.9967360149721519,0.72109437,0.9827581616371913,late,late,0.0129792267514257,0.0922742499462709,0.8947465233013033,0.8947465233013033,late
311,234.0826077,234.08260769999998,0.9976685821229638,0.719422,0.9787825637451898,late,late,0.0131956351737775,0.0931968453695352,0.8936075194556873,0.8936075194556873,late
312,234.2409429,234.2409429,0.9986011492737761,0.7207617,0.9819673305706615,late,late,0.0130520482555923,0.0923711305798178,0.8945768211635898,0.8945768211635898,late
313,234.3992781,234.32011049999997,0.999067432849182,0.7187479,0.9771800771309846,late,late,0.0132888128161677,0.0935623398317087,0.8931488473511237,0.8931488473511237,late
314,234.5576133,234.3992781,0.9995337164245882,0.7188635,0.9774548842109462,late,late,0.013283805132699,0.0935007559401085,0.8932154389261924,0.8932154389261924,late
315,234.7159485,234.47844569999998,0.9999999999999941,0.716803,0.9725566144163019,late,late,0.0135470839151116,0.0948306834336335,0.8916222326502548,0.8916222326502548,late
