sample_id,split,condition,run_id,true_stage,true_stage_id,pred_stage,q_true,q_hat,p_E,p_M,p_L,uncertainty,entropy,misclassified,h_00,h_01,h_02,h_03,h_04,h_05,h_06,h_07,h_08,h_09,h_10,h_11,h_12,h_13,h_14,h_15,h_16,h_17,h_18,h_19,h_20,h_21,h_22,h_23,h_24,h_25,h_26,h_27,h_28,h_29,h_30,h_31,h_32,h_33,h_34,h_35,h_36,h_37,h_38,h_39,h_40,h_41,h_42,h_43,h_44,h_45,h_46,h_47,h_48,h_49,h_50,h_51,h_52,h_53,h_54,h_55,h_56,h_57,h_58,h_59,h_60,h_61,h_62,h_63
test_C6_00080,test_C6,C6,92,early,0,early,0.2963377620217843,0.3341951370239258,0.8760532736778259,0.1000717356801033,0.023875005543231964,0.12394672632217407,0.396363632865884,0,0.0,0.9773258566856384,2.045363187789917,0.0,0.0,1.6714321374893188,0.5051645040512085,1.691220760345459,1.0783934593200684,0.0,0.0,0.0,0.19346541166305542,0.30998197197914124,2.1194891929626465,1.142539620399475,0.0,0.2469242513179779,2.47245454788208,0.0,0.0,0.15252909064292908,0.0,1.5972797870635986,0.0,0.23250490427017212,0.0,0.0,0.0,0.0,0.0,2.5103631019592285,0.0,0.484430730342865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.00205659866333,0.0,0.12983450293540955,0.0,0.6675117611885071,0.07461318373680115,0.0,1.8818305730819702,0.0,0.9636781215667725,0.0,0.0,0.0,0.04875390976667404,0.08423805236816406,1.1240075826644897,0.9717917442321777,0.0,0.7385241389274597,0.0,0.0,0.0,1.4598731994628906
test_C6_00081,test_C6,C6,93,early,0,early,0.2973988580166796,0.33374735713005066,0.8918947577476501,0.08575873076915741,0.02234659157693386,0.10810524225234985,0.36193151176631166,0,0.0,1.0255213975906372,2.1207828521728516,0.0,0.0,1.7000466585159302,0.5292885303497314,1.7556190490722656,1.0479429960250854,0.0,0.0,0.0,0.16305571794509888,0.2974311411380768,2.1417315006256104,1.1435933113098145,0.006275758147239685,0.21825021505355835,2.482297897338867,0.0,0.0,0.09141954779624939,0.0,1.6450287103652954,0.0,0.25107622146606445,0.0,0.0,0.0,0.0014374330639839172,0.0,2.6005561351776123,0.0030349865555763245,0.5206249356269836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.035309076309204,0.0,0.05239733308553696,0.0,0.6008129119873047,0.05119119584560394,0.0,1.9372564554214478,0.0,0.932723343372345,0.0,0.0,0.0,0.05537117272615433,0.03960483893752098,1.181246042251587,1.0315489768981934,0.0,0.7513197064399719,0.0,0.0,0.0,1.4850754737854004
test_C6_00082,test_C6,C6,94,early,0,early,0.29834921808653586,0.3332902491092682,0.8463973999023438,0.12788647413253784,0.025716204196214676,0.15360260009765625,0.45357314345120964,0,0.025744307786226273,0.9026039838790894,1.959214448928833,0.0,0.0,1.6235252618789673,0.45351043343544006,1.6031357049942017,1.1223423480987549,0.0,0.0,0.0,0.24186021089553833,0.36710941791534424,2.1006059646606445,1.1324806213378906,0.0,0.30107539892196655,2.47417950630188,0.0,0.0,0.23249177634716034,0.0,1.5313082933425903,0.0,0.20558230578899384,0.0,0.0,0.0,0.0,0.0,2.374018430709839,0.0,0.42333465814590454,0.0,0.0,0.05172000825405121,0.0,0.019389864057302475,0.0,0.0,1.9621989727020264,0.0,0.20588621497154236,0.0,0.7732282280921936,0.13516177237033844,0.0,1.815463900566101,0.0,1.0132617950439453,0.0,0.0,0.0,0.0410563200712204,0.16697397828102112,1.0455378293991089,0.8636559844017029,0.0,0.7315292954444885,0.0,0.0,0.0,1.4245587587356567
test_C6_00083,test_C6,C6,95,early,0,early,0.2991904732089655,0.33522123098373413,0.8576709628105164,0.11727715283632278,0.02505180612206459,0.14232903718948364,0.4327220323552543,0,0.01524321362376213,0.9231942892074585,1.995729923248291,0.0,0.0,1.6445673704147339,0.48312488198280334,1.6294053792953491,1.1187629699707031,0.0,0.0,0.0,0.23211684823036194,0.3606377840042114,2.115267038345337,1.1230703592300415,0.0,0.31008389592170715,2.4626965522766113,0.0,0.0,0.18933288753032684,0.0,1.546911358833313,0.0,0.2375573217868805,0.0,0.0,0.0,0.0,0.0,2.429582357406616,0.0,0.46345290541648865,0.0,0.0,0.02347734570503235,0.0,0.0040092431008815765,0.0,0.0,1.9691386222839355,0.0,0.17760202288627625,0.0,0.739155113697052,0.12479139864444733,0.0,1.8283580541610718,0.0,0.9879231452941895,0.0,0.0,0.0,0.06432592123746872,0.14809390902519226,1.0938410758972168,0.9178203344345093,0.0,0.7373742461204529,0.0,0.0,0.0,1.454048752784729
test_C6_00084,test_C6,C6,96,middle,1,early,0.2999244579813612,0.3372643291950226,0.7871591448783875,0.18298539519309998,0.02985544316470623,0.21284085512161255,0.5497789337509804,1,0.06518092751502991,0.8032349348068237,1.8141570091247559,0.0,0.0,1.546015739440918,0.3993414640426636,1.4646790027618408,1.199750542640686,0.0,0.0,0.0,0.3249776065349579,0.43511685729026794,2.058781862258911,1.0838377475738525,0.0,0.3874484598636627,2.4489707946777344,0.0,0.0,0.35320955514907837,0.0,1.4185247421264648,0.0,0.1764933317899704,0.0,0.0,0.0,0.0,0.0,2.1783809661865234,0.0,0.36389851570129395,0.0,0.0,0.08262557536363602,0.0,0.10303810238838196,0.0,0.08462253212928772,1.8707083463668823,0.0,0.3394472002983093,0.0,0.9148278832435608,0.21711350977420807,0.0,1.667681336402893,0.021450728178024292,1.0534310340881348,0.0,0.0,0.0,0.030149560421705246,0.28123798966407776,0.9355975389480591,0.7400400042533875,0.0,0.717735230922699,0.0,0.0,0.0,1.3948408365249634
test_C6_00085,test_C6,C6,97,middle,1,early,0.30055320388966333,0.3408200144767761,0.7039474844932556,0.261661171913147,0.03439135104417801,0.2960525155067444,0.6497554650658155,1,0.08530327677726746,0.7210721373558044,1.6724931001663208,0.0,0.0,1.4888604879379272,0.3129124641418457,1.3418704271316528,1.22262442111969,0.0,0.0,0.0,0.40552324056625366,0.4883726239204407,1.9828338623046875,1.0304962396621704,0.0,0.47546249628067017,2.452702283859253,0.0,0.0,0.5140727162361145,0.0,1.3065683841705322,0.0,0.1140558123588562,0.0,0.0,0.0,0.0,0.0,1.9681801795959473,0.0,0.25318461656570435,0.0,0.0,0.1496208906173706,0.0,0.23847787082195282,0.0,0.1538834571838379,1.760332465171814,0.0,0.4760214686393738,0.0,1.0334736108779907,0.29934799671173096,0.0,1.4937957525253296,0.11283869296312332,1.0071229934692383,0.0,0.0,0.0,0.033569563180208206,0.4327572286128998,0.8038203716278076,0.5918555855751038,0.0,0.7808534502983093,0.0,0.0,0.0,1.31907057762146
test_C6_00086,test_C6,C6,98,middle,1,early,0.3010789330819709,0.3408096730709076,0.6411197185516357,0.3224782645702362,0.036402035504579544,0.35888028144836426,0.7013961867233816,1,0.1659044474363327,0.6647791266441345,1.5653557777404785,0.0,0.040253594517707825,1.4132723808288574,0.2647663354873657,1.2531818151474,1.2634689807891846,0.0,0.0,0.0,0.46519631147384644,0.5342901945114136,1.9565649032592773,0.9915613532066345,0.0,0.5023108720779419,2.433433771133423,0.0,0.0,0.625537097454071,0.0,1.2607427835464478,0.0,0.06835276633501053,0.0,0.0,0.0,0.0,0.0,1.8143136501312256,0.0,0.19572702050209045,0.0,0.0,0.16976693272590637,0.0,0.2435922771692276,0.0,0.19682396948337555,1.6956921815872192,0.0,0.5369216799736023,0.0,1.123855471611023,0.3652005195617676,0.0,1.3622498512268066,0.10176581889390945,1.0085104703903198,0.0,0.0,0.0,0.0,0.4932320713996887,0.6930776834487915,0.4913061857223511,0.0,0.7801235318183899,0.0068088918924331665,0.0,0.0,1.2677556276321411
test_C6_00087,test_C6,C6,99,middle,1,middle,0.30150405155316723,0.3495660126209259,0.37046557664871216,0.5897291898727417,0.039805229753255844,0.4102708101272583,0.7351310291719185,0,0.2947227358818054,0.39918968081474304,1.1624661684036255,0.0,0.14423444867134094,1.176007628440857,0.09896564483642578,0.8811149001121521,1.4145675897598267,0.0,0.03857322037220001,0.0,0.6587668061256409,0.6975740790367126,1.8112802505493164,0.8696812987327576,0.0,0.6905693411827087,2.3171145915985107,0.0,0.0,0.9410292506217957,0.0,0.9781773090362549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2670665979385376,0.0,0.03718232363462448,0.0,0.0,0.26504331827163696,0.0,0.4437551498413086,0.0,0.4062309265136719,1.4475839138031006,0.0,0.853707492351532,0.0,1.465919852256775,0.5929387211799622,0.0,0.9721195697784424,0.19514510035514832,1.129037857055664,0.0,0.0,0.0,0.0,0.7456314563751221,0.3828679025173187,0.1448860615491867,0.0,0.7441208958625793,0.19212625920772552,0.0,0.0,1.1053848266601562
test_C6_00088,test_C6,C6,100,middle,1,middle,0.30183114207712725,0.35292601585388184,0.30792561173439026,0.6524811387062073,0.039593249559402466,0.3475188612937927,0.7001077511954648,0,0.34426847100257874,0.3308775722980499,1.066814661026001,0.0,0.2032536119222641,1.1261755228042603,0.04802233725786209,0.784263551235199,1.4332911968231201,0.0,0.09093783050775528,0.0,0.7191649079322815,0.7368708848953247,1.7607766389846802,0.8262723088264465,0.0,0.7356926202774048,2.269606590270996,0.0,0.0,1.013892412185669,0.0,0.9130436778068542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.137917399406433,0.0,0.0,0.0,0.0,0.27414044737815857,0.0,0.4929535984992981,0.0,0.4492647051811218,1.357302188873291,0.0,0.9160612225532532,0.0,1.5353845357894897,0.6416370868682861,0.0,0.880433976650238,0.25256407260894775,1.1305463314056396,0.0,0.0,0.0,0.0,0.8163440823554993,0.32403048872947693,0.06503380835056305,0.0,0.759127140045166,0.21752424538135529,0.0,0.0,1.0669468641281128
test_C6_00089,test_C6,C6,101,middle,1,middle,0.3020690494932344,0.35894089937210083,0.2369355857372284,0.7236404418945312,0.03942391276359558,0.27635955810546875,0.6396443820809458,0,0.38069218397140503,0.2273065149784088,0.9063690900802612,0.0,0.2330305129289627,1.0231878757476807,0.0,0.6346624493598938,1.4489405155181885,0.0,0.15586969256401062,0.0,0.7539141774177551,0.8042123913764954,1.692164659500122,0.777732789516449,0.0,0.7966452836990356,2.1840591430664062,0.0,0.0,1.0996216535568237,0.0,0.7993542551994324,0.0,0.0,0.0,0.0,0.007868535816669464,0.0,0.0,0.9363827109336853,0.0,0.0,0.0,0.0,0.30145058035850525,0.0,0.5425769090652466,0.0,0.5268043279647827,1.257771372795105,0.0,1.0012868642807007,0.0,1.6283727884292603,0.7156105041503906,0.0,0.7576562166213989,0.2900952696800232,1.1579684019088745,0.0,0.0,0.0,0.0,0.9008296728134155,0.21691980957984924,0.0,0.0,0.7459394931793213,0.29387739300727844,0.0,0.0,0.9719102382659912
test_C6_00090,test_C6,C6,102,middle,1,middle,0.3022325432192163,0.36457300186157227,0.1920894831418991,0.7687240839004517,0.03918638452887535,0.23127591609954834,0.5880524894605671,0,0.4234037697315216,0.14417266845703125,0.7988801002502441,0.0,0.2873947024345398,0.9620020389556885,0.0,0.5392664074897766,1.483601689338684,0.0,0.2130299210548401,0.0,0.8278149366378784,0.8316783308982849,1.6316035985946655,0.7255241274833679,0.0,0.8240976929664612,2.121147632598877,0.0,0.0,1.1700549125671387,0.0,0.7207731604576111,0.0,0.0,0.0,0.0,0.00610506534576416,0.0,0.0,0.778908371925354,0.0,0.0,0.0,0.0,0.3191310465335846,0.0,0.5883845686912537,0.0,0.5648936033248901,1.1696481704711914,0.0,1.0753813982009888,0.0,1.6998683214187622,0.7771849036216736,0.0,0.6553137302398682,0.33074939250946045,1.173392415046692,0.0,0.0,0.0,0.0,0.9497087001800537,0.13764998316764832,0.0,0.0,0.7467250823974609,0.3258599042892456,0.0,0.0,0.9084004759788513
test_C6_00091,test_C6,C6,103,middle,1,middle,0.302336046771595,0.3776892423629761,0.13743659853935242,0.8232494592666626,0.03931394964456558,0.1767505407333374,0.5098260931980351,0,0.4667211174964905,0.03397674113512039,0.614288330078125,0.0,0.3218090534210205,0.8304537534713745,0.0,0.3480830788612366,1.5126309394836426,0.0,0.30781060457229614,0.0,0.887452244758606,0.8886871337890625,1.5430070161819458,0.6456523537635803,0.0,0.8979369401931763,1.993586540222168,0.0,0.0,1.2730528116226196,0.0,0.5705438852310181,0.0,0.0,0.008069850504398346,0.0,0.04526698216795921,0.0,0.0,0.5393767952919006,0.0,0.0,0.0,0.0,0.31969183683395386,0.0,0.6427087187767029,0.0,0.6459223031997681,1.0427048206329346,0.0,1.1908433437347412,0.0,1.8088210821151733,0.8359010815620422,0.0,0.4880183935165405,0.3785858452320099,1.1946061849594116,0.0,0.0,0.0,0.0,1.0286451578140259,0.033082276582717896,0.0,0.0,0.693020761013031,0.4020502269268036,0.0,0.0,0.808100700378418
test_C6_00092,test_C6,C6,104,middle,1,middle,0.30239361269184667,0.38474521040916443,0.11976169794797897,0.8397444486618042,0.04049382731318474,0.1602555513381958,0.48304569924366314,0,0.47252124547958374,0.0,0.5281761884689331,0.0,0.3405022919178009,0.7584042549133301,0.0,0.26072078943252563,1.5231341123580933,0.0,0.3291758894920349,0.0,0.899572491645813,0.9184048175811768,1.4754860401153564,0.5885856747627258,0.0,0.9209617376327515,1.9028615951538086,0.0,0.0,1.2892221212387085,0.0,0.4915274977684021,0.0,0.0,0.02141895890235901,0.0,0.059357788413763046,0.0,0.0,0.42448484897613525,0.0,0.0,0.0,0.0,0.3063563406467438,0.0,0.6590463519096375,0.0,0.6627872586250305,0.9768760204315186,0.0,1.2354187965393066,0.0,1.8365733623504639,0.874947726726532,0.0,0.39991235733032227,0.3999216556549072,1.1870310306549072,0.0,0.0,0.0,0.0,1.05318284034729,0.0,0.0,0.0,0.6650969386100769,0.4161173403263092,0.0,0.0,0.7598272562026978
test_C6_00093,test_C6,C6,105,middle,1,middle,0.302418898229824,0.38890817761421204,0.11622950434684753,0.8394744396209717,0.044295988976955414,0.16052556037902832,0.4870715991052741,0,0.4558097720146179,0.0,0.4770822525024414,0.0,0.33321669697761536,0.7016527652740479,0.0,0.21484315395355225,1.489863395690918,0.0,0.34392470121383667,0.0,0.8668559789657593,0.909859299659729,1.4170759916305542,0.5525028109550476,0.0,0.9038302302360535,1.8132243156433105,0.0,0.0,1.263026475906372,0.0,0.44096115231513977,0.0,0.0,0.030786074697971344,0.0,0.06945028901100159,0.0,0.0,0.3465128242969513,0.0,0.0,0.0,0.0,0.29831662774086,0.0,0.6450157761573792,0.0,0.6687458753585815,0.919333279132843,0.0,1.2244162559509277,0.0,1.8036187887191772,0.8976248502731323,0.0,0.3373936712741852,0.40921568870544434,1.145969271659851,0.0,0.0,0.0,0.0,1.0443365573883057,0.0,0.0,0.0,0.6322809457778931,0.4005754590034485,0.0,0.0,0.7011656761169434
test_C6_00094,test_C6,C6,106,middle,1,middle,0.3024251420368648,0.39391425251960754,0.11860702186822891,0.8331202864646912,0.04827266186475754,0.16687971353530884,0.5017975686492058,0,0.44487184286117554,0.0,0.4476770758628845,0.0,0.31105977296829224,0.6630319952964783,0.0,0.19552363455295563,1.4540436267852783,0.0,0.3330870270729065,0.0,0.8342628479003906,0.8911007046699524,1.3652969598770142,0.5254498720169067,0.0,0.889472484588623,1.7437984943389893,0.0,0.0,1.2404067516326904,0.0,0.40708330273628235,0.0,0.0,0.04552522301673889,0.0,0.0772530734539032,0.0,0.0,0.32258179783821106,0.0,0.0,0.0,0.0,0.2702970504760742,0.0,0.629778265953064,0.0,0.6657606959342957,0.8886414170265198,0.0,1.2120715379714966,0.0,1.7651617527008057,0.8735765814781189,0.0,0.30710887908935547,0.39853987097740173,1.096457839012146,0.0,0.0,0.0,0.0,1.0180699825286865,0.0,0.0,0.0,0.5968634486198425,0.39650171995162964,0.0,0.0,0.6756842732429504
test_C6_00095,test_C6,C6,107,middle,1,middle,0.3024251420368648,0.3973129093647003,0.11615408211946487,0.8331173658370972,0.050728507339954376,0.16688263416290283,0.5037330431743406,0,0.4342780113220215,0.0,0.4154908359050751,0.0,0.3061298429965973,0.6241594552993774,0.0,0.1771630048751831,1.4473851919174194,0.0,0.3504185080528259,0.0,0.8265849351882935,0.8863720893859863,1.3237085342407227,0.5053685903549194,0.0,0.879513680934906,1.6925318241119385,0.0,0.0,1.2260653972625732,0.0,0.37000641226768494,0.0,0.0,0.04810236394405365,0.0,0.07305994629859924,0.0,0.0,0.28042683005332947,0.0,0.0,0.0,0.0,0.2636992633342743,0.0,0.6242726445198059,0.0,0.6566522717475891,0.853527307510376,0.0,1.2086504697799683,0.0,1.746404767036438,0.8881912231445312,0.0,0.268659770488739,0.4005098342895508,1.087540626525879,0.0,0.0,0.0,0.0,1.0095077753067017,0.0,0.0,0.0,0.5692650079727173,0.3852787911891937,0.0,0.0,0.643709659576416
test_C6_00096,test_C6,C6,108,middle,1,middle,0.3024251420368648,0.3809111416339874,0.20683926343917847,0.7327818274497986,0.06037893518805504,0.2672181725502014,0.6583377108963494,0,0.3537761867046356,0.07640594989061356,0.6365029811859131,0.0,0.2569018602371216,0.7826306819915771,0.0,0.45635169744491577,1.3132168054580688,0.0,0.175174742937088,0.0,0.6441977620124817,0.7275117039680481,1.389108419418335,0.5349014401435852,0.0,0.6790376901626587,1.7542693614959717,0.0,0.0,1.0064232349395752,0.0,0.5854741930961609,0.0,0.0,0.0318353995680809,0.0,0.046357788145542145,0.0,0.0,0.5841464996337891,0.03005995601415634,0.0,0.0,0.0,0.20673009753227234,0.0,0.44628793001174927,0.0,0.5013260841369629,0.946151852607727,0.025392357259988785,0.9517268538475037,0.0,1.4597731828689575,0.7707422971725464,0.0,0.4661199748516083,0.32626989483833313,0.9861578941345215,0.0,0.0,0.0,0.0,0.8323221802711487,0.1107463389635086,0.0,0.0,0.5946129560470581,0.23482753336429596,0.0,0.0,0.6780160665512085
test_C6_00097,test_C6,C6,109,middle,1,middle,0.3024251420368648,0.3916327655315399,0.15039581060409546,0.7950858473777771,0.05451834574341774,0.2049141526222229,0.5696692792857889,0,0.3791848421096802,0.0,0.5165737867355347,0.0,0.25754696130752563,0.6807878017425537,0.0,0.3070916533470154,1.4065839052200317,0.0,0.2943751811981201,0.0,0.7480201125144958,0.8120372295379639,1.3575023412704468,0.5295676589012146,0.0,0.7892483472824097,1.7390494346618652,0.0,0.0,1.1307690143585205,0.0,0.4497063159942627,0.0,0.0,0.02740427851676941,0.0,0.03313908725976944,0.0,0.0,0.4157129228115082,0.0,0.0,0.0,0.0,0.24111053347587585,0.0,0.560602605342865,0.0,0.5904204845428467,0.9205239415168762,0.0,1.1138641834259033,0.0,1.6232315301895142,0.8345420956611633,0.0,0.3702186644077301,0.34941691160202026,1.070410132408142,0.0,0.0,0.0,0.0,0.9173414707183838,0.0016447976231575012,0.0,0.0,0.5501505732536316,0.32544127106666565,0.0,0.0,0.6753084659576416
test_C6_00098,test_C6,C6,110,middle,1,middle,0.3024251420368648,0.38744720816612244,0.1852438896894455,0.7579761147499084,0.05678005889058113,0.24202388525009155,0.6237429891029431,0,0.3123597800731659,0.029321257025003433,0.6241947412490845,0.0,0.2372615486383438,0.7546337842941284,0.0,0.4053580164909363,1.383703589439392,0.0,0.2570057809352875,0.0,0.7025517821311951,0.7700711488723755,1.3725329637527466,0.5688542723655701,0.0,0.7253115773200989,1.7634999752044678,0.0,0.0,1.0373080968856812,0.0,0.5011534690856934,0.0,0.0,0.0,0.0,0.0031635835766792297,0.0,0.0,0.5514810681343079,0.0,0.0,0.0,0.0,0.2145608365535736,0.0,0.5470371842384338,0.0,0.5190795063972473,0.9698748588562012,0.0,1.0374928712844849,0.0,1.5260893106460571,0.8125219941139221,0.0,0.46903103590011597,0.34409594535827637,1.0805494785308838,0.0,0.0,0.0,0.0,0.8514875769615173,0.09275582432746887,0.0,0.0,0.5630415678024292,0.2713172435760498,0.0,0.0,0.7390340566635132
test_C6_00099,test_C6,C6,111,middle,1,middle,0.3024251420368648,0.39590033888816833,0.14147695899009705,0.8049982190132141,0.05352483689785004,0.1950017809867859,0.5534174023297528,0,0.37193581461906433,0.0,0.4997585415840149,0.0,0.25750279426574707,0.6662775278091431,0.0,0.26597070693969727,1.4426333904266357,0.0,0.31775808334350586,0.0,0.7781795859336853,0.8319907784461975,1.341274380683899,0.5242518186569214,0.0,0.8128462433815002,1.7250890731811523,0.0,0.0,1.1438214778900146,0.0,0.4097275733947754,0.0,0.0,0.025018170475959778,0.0,0.04417349025607109,0.0,0.0,0.4102092385292053,0.0,0.0,0.0,0.0,0.22093087434768677,0.0,0.5927290320396423,0.0,0.6153335571289062,0.9039164781570435,0.0,1.1522325277328491,0.0,1.6630139350891113,0.8454395532608032,0.0,0.3430081903934479,0.3566167950630188,1.0897071361541748,0.0,0.0,0.0,0.0,0.9325602650642395,0.0011096708476543427,0.0,0.0,0.5380419492721558,0.34941691160202026,0.0,0.0,0.7109997868537903
test_C6_00100,test_C6,C6,112,middle,1,middle,0.3024251420368648,0.39131948351860046,0.1925230324268341,0.7500522136688232,0.05742475762963295,0.24994778633117676,0.6344297121817659,0,0.32183048129081726,0.0681687593460083,0.6574196815490723,0.0,0.23323477804660797,0.7880994081497192,0.0,0.4132317900657654,1.385109305381775,0.0,0.2432667464017868,0.0,0.7012802958488464,0.747016966342926,1.3803949356079102,0.5381371378898621,0.0,0.7499437928199768,1.74900221824646,0.0,0.0,1.0251151323318481,0.0,0.5153950452804565,0.0,0.0,0.0,0.0,0.03805392608046532,0.0,0.0,0.6136728525161743,0.00990162044763565,0.0,0.0,0.0,0.17051082849502563,0.0,0.5716236233711243,0.0,0.5282106399536133,0.9748343229293823,0.0,1.0557870864868164,0.0,1.5311287641525269,0.7708567976951599,0.0,0.46654415130615234,0.36039024591445923,1.045952320098877,0.0,0.0,0.0,0.0,0.837280809879303,0.15292200446128845,0.0,0.0,0.5748563408851624,0.27277466654777527,0.0,0.0,0.8016685247421265
test_C6_00101,test_C6,C6,113,middle,1,middle,0.3024251420368648,0.39978548884391785,0.12586133182048798,0.821550190448761,0.05258852243423462,0.178449809551239,0.5254169334995262,0,0.4047553539276123,0.0,0.44742655754089355,0.0,0.2733127474784851,0.6328256726264954,0.0,0.19354696571826935,1.4389524459838867,0.0,0.3423134386539459,0.0,0.8060795068740845,0.8414039015769958,1.3308683633804321,0.48972320556640625,0.0,0.8673481941223145,1.6928904056549072,0.0,0.0,1.19663667678833,0.0,0.3739614486694336,0.0,0.0,0.0447576567530632,0.0,0.05543355271220207,0.0,0.0,0.3429803252220154,0.0,0.0,0.0,0.0,0.23036083579063416,0.0,0.6234055757522583,0.0,0.6474204063415527,0.8806416988372803,0.0,1.1977949142456055,0.0,1.7247366905212402,0.832388162612915,0.0,0.2923363447189331,0.38535529375076294,1.0673460960388184,0.0,0.0,0.0,0.0,0.9835858345031738,0.0,0.0,0.006287626922130585,0.5527451634407043,0.3745891749858856,0.0,0.0,0.6793444156646729
test_C6_00102,test_C6,C6,114,middle,1,middle,0.3024251420368648,0.39963313937187195,0.1419430375099182,0.8038507103919983,0.05420622602105141,0.1961492896080017,0.5558309131289517,0,0.39577966928482056,0.0006266869604587555,0.5029403567314148,0.0,0.26485976576805115,0.6715332865715027,0.0,0.24387595057487488,1.4063529968261719,0.0,0.2882305383682251,0.0,0.7651232481002808,0.8215194344520569,1.353345513343811,0.4840758144855499,0.0,0.8443514704704285,1.6956660747528076,0.0,0.0,1.1485440731048584,0.0,0.4150765538215637,0.0,0.0,0.03983820229768753,0.0,0.059476692229509354,0.0,0.0,0.41048088669776917,0.0,0.0,0.0,0.0,0.1963731348514557,0.0,0.6074665188789368,0.0,0.6137934327125549,0.9193125367164612,0.0,1.153335690498352,0.0,1.6788897514343262,0.7947502136230469,0.0,0.3322800397872925,0.38894039392471313,1.0569396018981934,0.0,0.0,0.0,0.0,0.9496461749076843,0.03591129183769226,0.0,0.014519087970256805,0.5564620494842529,0.3463907241821289,0.0,0.0,0.7099388837814331
test_C6_00103,test_C6,C6,115,middle,1,middle,0.3024251420368648,0.40578773617744446,0.10138341784477234,0.8472448587417603,0.051371727138757706,0.15275514125823975,0.4778761148221529,0,0.45216941833496094,0.0,0.3366234302520752,0.0,0.30683398246765137,0.5457499623298645,0.0,0.07404345273971558,1.4685804843902588,0.0,0.3793918490409851,0.0,0.854300856590271,0.9018590450286865,1.2978352308273315,0.4398401975631714,0.0,0.9229456186294556,1.6325161457061768,0.0,0.0,1.260061502456665,0.0,0.30031684041023254,0.0,0.0,0.08358343690633774,0.0,0.0988774299621582,0.0,0.0,0.2083485722541809,0.0,0.0,0.0,0.0,0.22072157263755798,0.0,0.6458295583724976,0.0,0.7153312563896179,0.8150948882102966,0.0,1.2714240550994873,0.0,1.8143099546432495,0.8743390440940857,0.0,0.1982799768447876,0.41433045268058777,1.0774924755096436,0.0,0.0,0.0,0.0,1.0492066144943237,0.0,0.0,0.017674341797828674,0.5245744585990906,0.42202436923980713,0.0,0.0,0.6301255822181702
test_C6_00104,test_C6,C6,116,middle,1,middle,0.3024251420368648,0.405704140663147,0.11561708897352219,0.8325153589248657,0.05186757817864418,0.16748464107513428,0.5056588061465239,0,0.4511163830757141,0.0,0.4151429831981659,0.0,0.30918097496032715,0.600913941860199,0.0,0.14970824122428894,1.465623140335083,0.0,0.34463685750961304,0.0,0.8353296518325806,0.8974267244338989,1.3334871530532837,0.46696558594703674,0.0,0.8964707255363464,1.6498072147369385,0.0,0.0,1.2027273178100586,0.0,0.36321908235549927,0.0,0.0,0.0869993269443512,0.0,0.1419573724269867,0.0,0.0,0.3264002501964569,0.0005806609988212585,0.0,0.0,0.0,0.17537406086921692,0.0,0.6309881806373596,0.0,0.698151171207428,0.8564695715904236,0.0,1.214614748954773,0.0,1.7695027589797974,0.8642852902412415,0.0,0.26749563217163086,0.41297468543052673,1.0935641527175903,0.0,0.0,0.0,0.0,1.0100070238113403,0.0,0.0,0.02169906347990036,0.5325413942337036,0.4045286774635315,0.0,0.0,0.7015560865402222
test_C6_00105,test_C6,C6,117,middle,1,middle,0.3024251420368648,0.4111517667770386,0.09012534469366074,0.8591035008430481,0.050771139562129974,0.1408964991569519,0.4539177950720236,0,0.47383254766464233,0.0,0.2873649597167969,0.0,0.3210879862308502,0.4948262572288513,0.0,0.010893069207668304,1.4942913055419922,0.0,0.41818875074386597,0.0,0.8819716572761536,0.9354323744773865,1.2773908376693726,0.4248782694339752,0.0,0.9645028710365295,1.5828940868377686,0.0,0.0,1.276251196861267,0.0,0.24654464423656464,0.0,0.0,0.10676908493041992,0.0,0.12777279317378998,0.0,0.0,0.14348265528678894,0.0,0.0,0.0,0.0,0.2045082151889801,0.0,0.6625415086746216,0.0,0.75590980052948,0.7912618517875671,0.0,1.314366340637207,0.010087817907333374,1.8613241910934448,0.9018751382827759,0.0,0.1514788568019867,0.4298321306705475,1.0992509126663208,0.0,0.0,0.0,0.0,1.0809231996536255,0.0,0.0,0.024497590959072113,0.5014753341674805,0.46403995156288147,0.0,0.0,0.6085038185119629
