sample_id,split,condition,run_id,true_stage,pred_stage,q_true,q_hat,uncertainty,entropy,misclassified,PC1,PC2
final_train_00181,final_train,C1,260,late,late,0.7643887540075051,0.7216173410415649,0.0137555003166198,0.0745344870152824,0,4.59050083063898,1.5910036805285164
final_train_00182,final_train,C1,261,late,late,0.7695871692384717,0.722419798374176,0.0135800242424011,0.0737422494505392,0,4.242460757444532,1.1912229243023171
final_train_00183,final_train,C1,262,late,late,0.774773249479332,0.7217071652412415,0.0137096047401428,0.0743237490289547,0,3.927701909355703,1.0222639575277395
final_train_00184,final_train,C1,292,late,late,0.9178464122952298,0.730278491973877,0.0126625895500183,0.0695163607725924,0,8.575962086509165,4.828446112858394
final_train_00185,final_train,C1,293,late,late,0.9220480150676796,0.7303913831710815,0.0126516819000244,0.0694670163177903,0,7.799579320682513,4.054401439254024
final_train_00186,final_train,C1,294,late,late,0.9262089099272408,0.7304508090019226,0.01265549659729,0.069484879607228,0,7.364254566419818,3.743389245513702
final_train_00187,final_train,C1,295,late,late,0.9303292900597252,0.7308234572410583,0.0126292705535888,0.0693656079020872,0,7.399446211453027,3.562883209822731
final_train_00188,final_train,C1,296,late,late,0.9344094217830652,0.7307971119880676,0.0126400589942932,0.0694107001615675,0,7.518894878794249,3.8275164941598008
final_train_00189,final_train,C1,297,late,late,0.9384496451323708,0.7305770516395569,0.0126674771308898,0.069527699960117,0,7.237067000237791,3.691298297257996
final_train_00190,final_train,C1,298,late,late,0.942450373157863,0.7303614616394043,0.0126850605010986,0.0696087493800373,0,6.263849404246681,2.8545422339260975
final_train_00191,final_train,C1,299,late,late,0.9464120923929168,0.7302554845809937,0.0126887559890747,0.0696238524725118,0,6.1136534906357465,2.6147921449602265
final_train_00192,final_train,C1,300,late,late,0.9503353625030296,0.7298229336738586,0.0127222537994384,0.0697748087973386,0,5.894705409680156,2.5879698303219727
final_train_00193,final_train,C1,301,late,late,0.9542208161688076,0.7296549081802368,0.0127344131469726,0.0698351126582649,0,5.361624669162728,2.2888882104346946
final_train_00194,final_train,C1,302,late,late,0.9580691585009103,0.7294202446937561,0.012749433517456,0.06990886484985,0,5.542930998983521,2.1380385104432564
final_train_00195,final_train,C1,303,late,late,0.96188116704005,0.7293944954872131,0.0127424597740173,0.0698809102260602,0,5.767041931432889,2.4360640970610334
final_train_00196,final_train,C1,304,late,late,0.9656576908209002,0.7286743521690369,0.0128186345100402,0.0702298276058174,0,4.933934595423838,2.109473491878555
final_train_00197,final_train,C1,305,late,late,0.9693996503720966,0.7269611358642578,0.0129908919334411,0.071010122401882,0,4.2650246979946935,2.92061864086798
final_train_00198,final_train,C1,306,late,late,0.9731080368971564,0.7288615703582764,0.0127872824668884,0.070098586004755,0,5.319130824416653,0.9527987331823826
final_train_00199,final_train,C1,307,late,late,0.9767839112213766,0.7279880046844482,0.0128613114356994,0.0704360895970697,0,4.779670788381204,1.3977179163251394
final_train_00200,final_train,C1,308,late,late,0.9804284035578102,0.7276001572608948,0.0129406452178955,0.0708063154261106,0,4.220472050012937,1.7466825228622997
final_train_00201,final_train,C1,309,late,late,0.9840427123371532,0.7242879867553711,0.0132880210876464,0.0723727034664056,0,3.6080390115417695,2.4265140529408
final_train_00202,final_train,C1,310,late,late,0.9876281035056758,0.7278628349304199,0.0128997564315795,0.0706257225884353,0,4.928302895152231,1.3285040191810795
final_train_00203,final_train,C1,311,late,late,0.9911859094721192,0.72686767578125,0.0130167007446289,0.0711586372748494,0,4.879383605148969,1.5866336135353747
final_train_00204,final_train,C1,312,late,late,0.9947175279375836,0.7274536490440369,0.0129764080047607,0.070989573515399,0,5.042988327861005,1.7779375570916813
final_train_00205,final_train,C1,313,late,late,0.9964869913581388,0.7244110107421875,0.0133960247039794,0.0728885822442899,0,3.8066833084036897,2.63738107514479
final_train_00206,final_train,C1,314,late,late,0.998247695578776,0.7263217568397522,0.0131438374519348,0.0717383803642884,0,4.703589844708387,4.157002076871067
final_train_00207,final_train,C1,315,late,late,0.999999999999992,0.7218263745307922,0.0136963725090026,0.0742151925847522,0,2.687196571225303,5.088699337838124
final_train_00208,final_train,C4,12,early,early,0.1188624640006364,0.3078444004058838,0.0454209446907043,0.1947081729819199,0,-6.337015353632965,1.7884083616846627
final_train_00209,final_train,C4,13,early,early,0.1262312636682122,0.3089012503623962,0.0460386872291564,0.1967327740635431,0,-5.537908780549344,2.5900899789396394
final_train_00210,final_train,C4,14,early,early,0.1328133280108043,0.3082626461982727,0.0458623766899108,0.1961321633425173,0,-5.719417420878476,2.305342641224061
final_train_00211,final_train,C4,15,early,early,0.1386619425109555,0.308076798915863,0.0457639694213867,0.1958587749887539,0,-5.915939910671084,2.4855011752225886
final_train_00212,final_train,C4,16,early,early,0.1438280863265113,0.3076367080211639,0.0456212162971496,0.1954154887128215,0,-5.865939284668744,2.9524321057684735
final_train_00213,final_train,C4,17,early,early,0.1483605014066031,0.3072321712970733,0.0453379154205322,0.1945064819310932,0,-5.774337121378784,2.7144274721392647
final_train_00214,final_train,C4,18,early,early,0.1523057601291695,0.3068679869174957,0.0453081727027893,0.1944237709675464,0,-5.829961149461321,1.978756814177614
final_train_00215,final_train,C4,19,early,early,0.1557083314847973,0.3068930804729461,0.0454217791557312,0.1948764297058946,0,-4.996850033683391,1.8364320970628805
final_train_00216,final_train,C4,20,early,early,0.1586106457986189,0.3067602217197418,0.0455399751663208,0.1953289256807854,0,-4.519225215144449,2.3350857638524625
final_train_00217,final_train,C4,21,early,early,0.1610531581306812,0.3068680763244629,0.0454801321029663,0.1949523724223424,0,-3.6454246061797155,-1.8892348014788354
final_train_00218,final_train,C4,22,early,early,0.163074410156556,0.3066633641719818,0.0452582836151123,0.1941700227376295,0,-4.746241665297721,-1.6487100244895698
final_train_00219,final_train,C4,23,early,early,0.1647110908255349,0.3066835701465606,0.0454934835433959,0.1949424981059334,0,-5.04778132791299,-1.121656171125415
final_train_00220,final_train,C4,24,early,early,0.1659980955568836,0.3067207038402557,0.0456393361091613,0.195381267695926,0,-4.703808941075012,-1.0773532568156752
final_train_00221,final_train,C4,25,early,early,0.1669685841889017,0.3068078756332397,0.0457639694213867,0.1955143132586401,0,-5.2434553080316295,-0.8745656918409015
final_train_00222,final_train,C4,26,early,early,0.1676607797021075,0.307040125131607,0.0458200573921203,0.1956536659053242,0,-5.419912599956596,-0.6193528309355939
final_train_00223,final_train,C4,27,early,early,0.1681291090086903,0.307497888803482,0.0472505688667297,0.2001123537998724,0,-5.085100101894347,-0.44762693741136755
final_train_00224,final_train,C4,28,early,early,0.1684230304753408,0.3080857992172241,0.0480129718780517,0.2024268772897955,0,-5.3328126491162635,-0.40982013050840504
final_train_00225,final_train,C4,29,early,early,0.1685872815448066,0.3098204135894775,0.0519570708274841,0.2144349276785293,0,-4.844043987097761,-0.32401664928341306
final_train_00226,final_train,C4,30,early,early,0.1686621181722246,0.3102481365203857,0.0528268218040466,0.2169031812538639,0,-5.040483833610326,-0.1470971428522248
final_train_00227,final_train,C4,31,early,early,0.1686835464479116,0.3118994235992431,0.0566226243972778,0.2279536942233539,0,-4.911413004781436,-0.06443938433747362
final_train_00228,final_train,C4,32,early,early,0.1686835464479116,0.3116945326328277,0.0578749179840087,0.2313730831886123,0,-5.1702278748750965,-0.0721823222832438
final_train_00229,final_train,C4,33,early,early,0.1690157870445974,0.3111783564090729,0.0521361827850341,0.2150517876180414,0,-6.415215798957573,2.8573841214489253
final_train_00230,final_train,C4,34,early,early,0.1696886502689044,0.3114948570728302,0.0494593381881713,0.2070541745624759,0,-6.838735200949512,1.7096957641147976
final_train_00231,final_train,C4,35,early,early,0.1706966585387618,0.3120149970054626,0.048194408416748,0.2032877874698942,0,-6.704669112392413,1.8623692591161511
final_train_00232,final_train,C4,36,early,early,0.1720355573392184,0.3120852708816528,0.0472685694694519,0.2004482433212356,0,-7.025865345497535,1.8941304743554621
final_train_00233,final_train,C4,37,early,early,0.1737022061714959,0.3119347989559173,0.0469202995300293,0.1995204373601902,0,-6.936511429326987,1.8420628215966537
final_train_00234,final_train,C4,38,early,early,0.1756944746229676,0.310992956161499,0.0464230179786682,0.1979015377594866,0,-6.815247189937733,1.596836066700168
final_train_00235,final_train,C4,69,early,early,0.2523291154626168,0.3063967823982239,0.0447372794151306,0.1923533112818314,0,-6.799616821505225,1.7019828494454314
final_train_00236,final_train,C4,70,early,early,0.2550336224594365,0.3062128126621246,0.0446723103523254,0.1920873286653747,0,-6.598380766492109,1.6043698470397643
final_train_00237,final_train,C4,71,early,early,0.2577358206536911,0.3063241839408874,0.0447663068771362,0.1923901636412864,0,-6.240254309626445,1.619680382794101
final_train_00238,final_train,C4,72,early,early,0.2604330285054732,0.3062061667442322,0.044801115989685,0.192487265607182,0,-6.117210733250321,1.78817272018373
final_train_00239,final_train,C4,73,early,early,0.2631225272160081,0.3064993321895599,0.044950783252716,0.1929757458697557,0,-6.738206907156971,1.3074759890144527
final_train_00240,final_train,C4,74,early,early,0.265801571349446,0.3059129416942596,0.044832706451416,0.1925761480184844,0,-6.6638126431477955,1.0453338477469234
final_train_00241,final_train,C4,75,early,early,0.2684673989921181,0.3058254420757293,0.0448658466339111,0.1926778073611842,0,-6.5232729594217265,1.119542345449659
final_train_00242,final_train,C4,76,early,early,0.2711172413418845,0.3059918582439422,0.0448997616767883,0.1927815826288287,0,-6.117784752568326,1.131651230896958
final_train_00243,final_train,C4,77,early,early,0.2737483318845028,0.3061587512493133,0.0447776317596435,0.1923458512900389,0,-6.080886946966264,1.0178233853235863
final_train_00244,final_train,C4,78,early,early,0.2763579151157217,0.3064526617527008,0.0448538064956665,0.1925776535804644,0,-5.997314912154655,0.8456050347932076
final_train_00245,final_train,C4,79,early,early,0.278943254759541,0.3068218529224396,0.0449596643447876,0.1929142484101425,0,-6.243727939792442,0.45946895141804994
final_train_00246,final_train,C4,80,early,early,0.2815016415900144,0.3070874512195587,0.0449981689453125,0.193019529239767,0,-6.52553236132939,0.35313367427304926
final_train_00247,final_train,C4,81,early,early,0.2840304008152931,0.3072187304496765,0.0450241565704345,0.1930290780292614,0,-7.075775073941438,0.5397149739234424
final_train_00248,final_train,C4,82,early,early,0.2865268990073961,0.3071350753307342,0.0450044870376586,0.192887378876068,0,-6.506411306666364,0.18311338606771338
final_train_00249,final_train,C4,83,early,early,0.2889885507181158,0.3070358335971832,0.0450081825256347,0.1927555133484193,0,-6.4238082528671425,-0.047742686239531866
final_train_00250,final_train,C4,84,early,early,0.2914128245993511,0.3070250451564789,0.0451259016990661,0.1930406884892148,0,-6.306686126091326,-0.026122438061146166
final_train_00251,final_train,C4,85,early,early,0.2937972492095766,0.3067346215248108,0.0452354550361633,0.1932927277028302,0,-6.413779808219449,0.16597634044029044
final_train_00252,final_train,C4,86,early,early,0.2961394184155934,0.3066122531890869,0.0453128218650817,0.1934951240619717,0,-6.550775116269896,0.09531608668181782
final_train_00253,final_train,C4,87,early,early,0.2984369964638981,0.3064615428447723,0.0456258654594421,0.1943618937265329,0,-6.6101161659628405,-0.15828574402109152
final_train_00254,final_train,C4,88,early,early,0.3006877226638524,0.3063842058181762,0.0459996461868286,0.1954254851018234,0,-6.748308852104765,-0.23972414400325576
final_train_00255,final_train,C4,89,early,early,0.3028894157735082,0.3059724867343902,0.0466118454933166,0.1971457456455551,0,-6.886983363789123,-0.5629144344071371
final_train_00256,final_train,C4,90,early,early,0.305039978005494,0.3064764738082886,0.0474550724029541,0.1996491425640432,0,-6.4334020861218235,-0.47445529121262553
final_train_00257,final_train,C4,91,early,early,0.3071373987768532,0.306715190410614,0.0492438673973083,0.2050214759988524,0,-6.696038571148235,-0.6018799827192285
final_train_00258,final_train,C4,92,early,early,0.3091797580872045,0.3065922260284424,0.0502875447273254,0.2081260126196025,0,-6.828844021256158,-0.39095352019461627
final_train_00259,final_train,C4,93,early,early,0.3111652296491137,0.3064315915107727,0.0522462725639343,0.2139747411302814,0,-6.7096831613714585,-0.26390766937758753
final_train_00260,final_train,C4,94,early,early,0.3130920836633057,0.3064801096916199,0.0534130334854126,0.2174532539214008,0,-6.672378590232977,0.17703644800765628
final_train_00261,final_train,C4,95,early,early,0.3149586893956467,0.308630883693695,0.0583009719848632,0.2317186300084414,0,-6.786898246278155,0.16410057576384077
final_train_00262,final_train,C4,96,middle,early,0.3167635174237436,0.3091267347335815,0.0595046877861022,0.2350489331080757,1,-6.60793350036414,0.05601068756616677
final_train_00263,final_train,C4,97,middle,early,0.3185051416357572,0.3153875768184662,0.0871685147285461,0.3080557223132235,1,-5.400332220732129,-1.2618349417742705
final_train_00264,final_train,C4,98,middle,early,0.3201822409649101,0.3154994249343872,0.0895106196403503,0.3133142840913862,1,-5.424157846671836,-1.2919867068107698
final_train_00265,final_train,C4,99,middle,early,0.3217936009092444,0.3175103664398193,0.1895278692245483,0.5044426375936444,1,-5.873327025257093,-1.3068762048915439
final_train_00266,final_train,C4,100,middle,early,0.3233381147705563,0.3184706270694732,0.2333887219429016,0.5652406483763539,1,-5.849108660760426,-1.3119545277902462
final_train_00267,final_train,C4,101,middle,middle,0.3248147847281377,0.3247515559196472,0.4598354697227478,0.7270107602876628,0,-5.530479072394524,-0.88578094615452
final_train_00268,final_train,C4,102,middle,middle,0.3262227226151759,0.3259872198104858,0.3410965800285339,0.672308023962564,0,-5.858606192969675,-1.18499628403503
final_train_00269,final_train,C4,103,middle,middle,0.3275611505217001,0.3362471163272857,0.1498961448669433,0.4427381971172803,0,-6.163040316202349,-1.2150659154464178
final_train_00270,final_train,C4,104,middle,middle,0.3288294012158199,0.341265857219696,0.1066566705703735,0.3562620807674603,0,-6.151698758281023,-1.0544885733303944
final_train_00271,final_train,C4,105,middle,middle,0.3300269183254349,0.3512943387031555,0.0664891600608825,0.2574869065308913,0,-5.905609894531343,-1.1048716686759101
final_train_00272,final_train,C4,106,middle,middle,0.3311532563464947,0.3590908646583557,0.0562048554420471,0.2280630441394107,0,-5.922846673479157,-1.1100906968830322
final_train_00273,final_train,C4,107,middle,middle,0.3322080804860668,0.3667159378528595,0.0503765344619751,0.2104670801166855,0,-6.070749198165826,-1.154962701627822
final_train_00274,final_train,C4,108,middle,middle,0.3331911662989167,0.3731598258018493,0.0475326180458068,0.2016532625772906,0,-5.889888192205655,-1.088053778487323
final_train_00275,final_train,C4,109,middle,middle,0.3341023991919338,0.3722588121891022,0.0480903387069702,0.203404244723586,0,-6.464401134736003,-1.535184448472474
final_train_00276,final_train,C4,110,middle,middle,0.3349417737385883,0.3734268546104431,0.0475764274597168,0.2018175858510475,0,-6.291449490846771,-1.515578675013767
final_train_00277,final_train,C4,111,middle,middle,0.3357093928529754,0.3708719909191131,0.0485702157020568,0.2048702280561646,0,-6.048977513584784,-1.4046708767341054
final_train_00278,final_train,C4,112,middle,middle,0.3364054668234472,0.3723584115505218,0.0479970574378967,0.2031300696797791,0,-6.3130263628923515,-1.7250520151838535
final_train_00279,final_train,C4,113,middle,middle,0.3370303121975719,0.3729558289051056,0.0474937558174133,0.2015479546204233,0,-5.840415804367158,-1.4540540498048344
final_train_00280,final_train,C4,114,middle,middle,0.3375843505184215,0.3741416931152344,0.0469775795936584,0.1999604141124911,0,-5.096747942656898,-1.3802813949230996
final_train_00281,final_train,C4,115,middle,middle,0.3380681069617451,0.3751884698867798,0.0465714335441589,0.198643332216091,0,-5.580310505597271,-1.9364744706785932
final_train_00282,final_train,C4,116,middle,middle,0.3384822088409884,0.377864122390747,0.0456187725067138,0.1956393834119469,0,-5.531375310407533,-2.133745160306977
final_train_00283,final_train,C4,117,middle,middle,0.3388273839884205,0.3777197599411011,0.0453668236732482,0.1947911823451383,0,-5.660653689490117,-1.8997764377710227
final_train_00284,final_train,C4,118,middle,middle,0.339104459037146,0.3791122734546661,0.044996440410614,0.1936340155455269,0,-5.343658848110354,-1.738301623574024
final_train_00285,final_train,C4,119,middle,middle,0.3393143575874823,0.3794069290161133,0.0447230339050293,0.1927428042351291,0,-4.837952880202196,-1.7414064473418471
final_train_00286,final_train,C4,120,middle,middle,0.3394653074148558,0.3816584944725036,0.0441654920578002,0.1909928529240633,0,-4.736970929758652,-1.8026991123949465
final_train_00287,final_train,C4,121,middle,middle,0.3395671834736065,0.3808387517929077,0.0445145368576049,0.1921243030974227,0,-4.649956446042176,-1.4712781156913948
final_train_00288,final_train,C4,122,middle,middle,0.33962974210256,0.3807018399238586,0.0447102189064025,0.1927891375659713,0,-4.855051597469163,-1.882861766971753
final_train_00289,final_train,C4,123,middle,middle,0.3396626071324486,0.3797101378440857,0.0450042486190795,0.1937263295530538,0,-4.6428428881237185,-1.901325416861514
final_train_00290,final_train,C4,124,middle,middle,0.3396752563071992,0.3791705965995788,0.0454416871070861,0.1951877690724497,0,-4.239794977163319,-1.5833184512665335
final_train_00291,final_train,C4,125,middle,middle,0.3396770079447463,0.3782828450202942,0.0459861159324646,0.1969688760219654,0,-4.105871217283414,-1.619080508310617
final_train_00292,final_train,C4,126,middle,middle,0.3396770079447463,0.3781959116458893,0.0463923811912536,0.1982948692176521,0,-3.9257284175204488,-1.6660869337685091
final_train_00293,final_train,C4,127,middle,middle,0.3396770079447463,0.3779542446136474,0.0468121170997619,0.1996967508753008,0,-4.134555901324175,-1.8485522939027192
final_train_00294,final_train,C4,128,middle,middle,0.3396770079447463,0.3748384416103363,0.0482903122901916,0.2043972103220336,0,-4.026639105576259,-1.7946549850045028
final_train_00295,final_train,C4,129,middle,middle,0.3396770079447463,0.3865643441677093,0.0459738373756408,0.1973829462573141,0,-3.529112035372267,-1.8533730200431355
final_train_00296,final_train,C4,130,middle,middle,0.3397501471008,0.3897342085838318,0.0454961061477661,0.195808236935265,0,-3.6340779314089917,-2.4707983305267676
final_train_00297,final_train,C4,131,middle,middle,0.3400157251831445,0.3937278389930725,0.0440709590911865,0.1912201249649275,0,-2.796401576300672,-2.4791692879233933
final_train_00298,final_train,C4,132,middle,middle,0.3404641408848621,0.3951669037342071,0.0443208813667297,0.1921091525322732,0,-2.148335707341465,-2.2447012323405806
final_train_00299,final_train,C4,133,middle,middle,0.3410858678214882,0.3986356258392334,0.0431700944900512,0.1884228721879217,0,-2.1258599222367125,-2.1923483341090693
final_train_00300,final_train,C4,134,middle,middle,0.3418714683409915,0.4005330801010132,0.0431972742080688,0.1885777144902913,0,-2.374255178463084,-2.3876339460323983
final_train_00301,final_train,C4,135,middle,middle,0.3428116070364116,0.4032049477100372,0.0427203774452209,0.187067228915765,0,-2.1191667914149943,-2.1208284201280128
final_train_00302,final_train,C4,136,middle,middle,0.3438970639694122,0.4049524664878845,0.0427469015121459,0.1872095384319233,0,-1.898213257719008,-2.3456939554258907
final_train_00303,final_train,C4,137,middle,middle,0.3450456084239163,0.4068973958492279,0.0425489544868469,0.1865956082346425,0,-2.015268076747275,-2.4688091714606113
final_train_00304,final_train,C4,138,middle,middle,0.3461289900438028,0.4083710610866546,0.0428783893585205,0.1877751007551457,0,-1.5139039293878467,-1.8305138545763389
final_train_00305,final_train,C4,139,middle,middle,0.3471480127896889,0.4096300005912781,0.0432018637657165,0.1889213352758758,0,-1.6158877466181216,-1.7606584292055887
final_train_00306,final_train,C4,140,middle,middle,0.3481035708743843,0.4117978513240814,0.0440899133682251,0.1920132034742001,0,-1.3755095756535218,-1.6666732051869328
final_train_00307,final_train,C4,141,middle,middle,0.3489966465741079,0.4137891232967376,0.0452229380607605,0.1959148741270336,0,-0.7902054974604208,-1.5657986223757618
final_train_00308,final_train,C4,142,middle,middle,0.3498283079653699,0.4156002402305603,0.0471278429031372,0.2023792689785378,0,-0.7369752062580472,-1.6365935552504256
final_train_00309,final_train,C4,143,middle,middle,0.3505997066040348,0.4168478548526764,0.048525333404541,0.2070736926137294,0,-0.466928332078163,-1.6523801502838198
final_train_00310,final_train,C4,144,middle,middle,0.3513120752126458,0.4175274670124054,0.050460398197174,0.2134940599500363,0,-0.3483930933465853,-1.7740821917872618
final_train_00311,final_train,C4,145,middle,middle,0.3519667252521144,0.4191685020923614,0.0521237850189209,0.2189906768481088,0,-0.1555469774277833,-1.619591478895068
final_train_00312,final_train,C4,146,middle,middle,0.3525650445264485,0.4197016954421997,0.0543547868728637,0.2262325791714714,0,-0.4845406496287137,-2.0153444784450443
final_train_00313,final_train,C4,147,middle,middle,0.3531084947131448,0.4210614562034607,0.0557363629341125,0.2307010057462142,0,-0.5194146160295805,-2.2269931548478783
final_train_00314,final_train,C4,148,middle,middle,0.3535986088688019,0.4222884178161621,0.0572020411491394,0.2353995527223238,0,-0.3128805938773857,-2.100755789055364
final_train_00315,final_train,C4,186,middle,middle,0.3560326612905548,0.4171702861785888,0.0385732650756835,0.1729465902331207,0,1.4222288266150904,-4.622821317665253
final_train_00316,final_train,C4,187,middle,middle,0.3560326612905548,0.4166581928730011,0.038574993610382,0.1729440131450469,0,1.5108613910296724,-4.698676146171442
final_train_00317,final_train,C4,188,middle,middle,0.3560326612905548,0.4169573783874511,0.0386430025100708,0.1731924715626018,0,1.4530843314268724,-4.22260367694852
final_train_00318,final_train,C4,189,middle,middle,0.3560326612905548,0.416708379983902,0.0386727452278137,0.1732927338522932,0,1.480367332678726,-4.304442793485129
final_train_00319,final_train,C4,190,middle,middle,0.3560326612905548,0.4174962937831878,0.0387847423553466,0.1736991135142849,0,1.6348502852544347,-3.927250946562937
final_train_00320,final_train,C4,191,middle,middle,0.3560326612905548,0.4176555275917053,0.0388204455375671,0.1738260825745934,0,1.1613638992902433,-3.9431848171841173
final_train_00321,final_train,C4,192,middle,middle,0.3560326612905548,0.4175022840499878,0.0389729738235473,0.1743600280962371,0,1.1205572208669403,-3.826306650764877
final_train_00322,final_train,C4,193,middle,middle,0.3560326612905548,0.4204314351081848,0.0388827919960022,0.1740713535411098,0,0.961765368308664,-3.465416237508569
final_train_00323,final_train,C4,194,middle,middle,0.3560326612905548,0.4175919890403747,0.0390020012855529,0.1744487070532179,0,1.137235272604583,-4.144599319937018
final_train_00324,final_train,C4,195,middle,middle,0.3561167560154681,0.4192515611648559,0.0389921069145202,0.174448896943918,0,1.3752598257041793,-3.675398297766822
final_train_00325,final_train,C4,196,middle,middle,0.3562953916341614,0.4185054302215576,0.0390840172767639,0.1747634101978903,0,1.285899903560706,-4.19056029167807
final_train_00326,final_train,C4,197,middle,middle,0.3565774576613453,0.4192016124725342,0.0389986038208007,0.174481042726733,0,1.6544613984052108,-4.177498589167875
final_train_00327,final_train,C4,198,middle,middle,0.3569721049276327,0.419180154800415,0.0390990376472473,0.1748355144094703,0,1.2891471944736403,-4.102785807818052
final_train_00328,final_train,C4,199,middle,middle,0.3574887388645184,0.4198691248893738,0.0390777587890625,0.1747710465167616,0,1.31797912558437,-3.927756110496618
final_train_00329,final_train,C4,200,middle,middle,0.3581370125498305,0.421024739742279,0.0391427874565124,0.1750130079596463,0,1.1815219190266282,-3.771005212800156
final_train_00330,final_train,C4,201,middle,middle,0.358926819604511,0.421319842338562,0.0391598939895629,0.1750745596737452,0,0.9952826816955319,-3.604597423518358
final_train_00331,final_train,C4,202,middle,middle,0.3597841922323296,0.4219549596309662,0.0391761660575866,0.1751340497173852,0,1.2001602166201686,-3.4324499342162644
final_train_00332,final_train,C4,203,middle,middle,0.3607090371002784,0.4216273427009582,0.0392693877220153,0.1754589527053812,0,1.568720337176482,-3.4833309289716166
final_train_00333,final_train,C4,204,middle,middle,0.3617030358791867,0.4218021929264068,0.0393732190132141,0.1758262013195158,0,1.6359773079832551,-3.515326176083532
final_train_00334,final_train,C4,205,middle,middle,0.3627678195922731,0.4227121770381927,0.0395947098731994,0.1766143019797196,0,1.7259655687749023,-3.1419969191063783
final_train_00335,final_train,C4,206,middle,middle,0.3639049675496623,0.4240312278270721,0.0398087501525878,0.1773796157559026,0,1.9851963586505488,-3.100787095601175
final_train_00336,final_train,C4,207,middle,middle,0.3651160063407188,0.4246346354484558,0.040118932723999,0.1784778486203533,0,1.915548401894263,-2.9787413475838975
final_train_00337,final_train,C4,208,middle,middle,0.3664024089172359,0.425591379404068,0.0403617024421691,0.1793386096006161,0,1.9648134834067454,-2.930379053131626
final_train_00338,final_train,C4,209,middle,middle,0.3677655936435873,0.425974041223526,0.0408272743225097,0.1809747621277926,0,2.0610375033984694,-2.8764839792288037
final_train_00339,final_train,C4,210,middle,middle,0.3692069235368467,0.4271145462989807,0.0409603118896484,0.1814484851702385,0,1.5937939955323834,-3.350437446415525
final_train_00340,final_train,C4,211,middle,middle,0.370727705399535,0.4276783168315887,0.0414932966232299,0.1833137272635522,0,2.025186916002267,-2.821649070182513
final_train_00341,final_train,C4,212,middle,middle,0.372329189076259,0.4292941987514496,0.0417031049728393,0.1840554945929138,0,2.375484387331438,-2.896968904978936
final_train_00342,final_train,C4,213,middle,middle,0.3740125667268721,0.4303081035614013,0.0422971844673156,0.1861255066791213,0,2.4115095114531737,-2.95194154228642
final_train_00343,final_train,C4,214,middle,middle,0.3757789722813412,0.4318667948246002,0.0425260663032531,0.1869278355782166,0,2.65068511241241,-2.781289732044633
final_train_00344,final_train,C4,215,middle,middle,0.3776294807046481,0.43356654047966,0.0432192087173461,0.1893285830096397,0,2.673730517361586,-2.7059545942817618
final_train_00345,final_train,C4,216,middle,middle,0.3795651075094741,0.434974193572998,0.0436027646064758,0.1906521211898457,0,2.702643966117706,-2.921609987077179
final_train_00346,final_train,C4,217,middle,middle,0.3815868083267034,0.4354618489742279,0.0442721247673034,0.1929507616790615,0,2.4419619842981817,-2.961635300319678
final_train_00347,final_train,C4,218,middle,middle,0.3836954782446592,0.4373455643653869,0.0446494817733764,0.1942388716800637,0,2.7892564294703583,-2.8950454033120154
final_train_00348,final_train,C4,219,middle,middle,0.3858919516439112,0.4398583769798279,0.0457713603973388,0.1980490421426567,0,2.852377970148428,-2.4336224873853496
final_train_00349,final_train,C4,220,middle,middle,0.3881770017017033,0.4425069093704223,0.0471041798591613,0.2025190692247295,0,3.1611354702387486,-2.619126279015773
final_train_00350,final_train,C4,221,middle,middle,0.3906755923950607,0.4447354972362518,0.0487092733383178,0.2078455983099327,0,2.945732486625179,-3.0471895955986734
final_train_00351,final_train,C4,222,middle,middle,0.3934969847115437,0.449207067489624,0.0516252517700195,0.2173480002190192,0,3.380045747274363,-2.965317416896232
final_train_00352,final_train,C4,223,middle,middle,0.3966436319051303,0.4538163244724273,0.0553069114685058,0.2290285840953047,0,3.6337586046872308,-2.9249728559976362
final_train_00353,final_train,C4,224,middle,middle,0.4001177684341023,0.4575366973876953,0.0588581562042236,0.2400124318654125,0,3.4789806043277816,-3.1405945307733916
final_train_00354,final_train,C4,225,middle,middle,0.4039214090524924,0.4797894358634949,0.0777376294136047,0.294327872543887,0,3.826496936857817,-0.8703011096702546
final_train_00355,final_train,C4,226,middle,middle,0.4080563473233657,0.4887466430664062,0.0991113185882568,0.3494508098612257,0,3.8809430283852215,-1.5066084777576387
final_train_00356,final_train,C4,227,middle,middle,0.4125241551232438,0.5218375325202942,0.191552996635437,0.5303133465852161,0,3.851722290743279,-1.5807763967088784
final_train_00357,final_train,C4,228,late,middle,0.4172019293174694,0.5568604469299316,0.4256402254104614,0.7478882119364564,1,4.357468135045233,-1.3554372672793225
final_train_00358,final_train,C4,229,late,late,0.4219821848886883,0.6001491546630859,0.2357370853424072,0.5840712410407397,0,4.293340755855722,-1.0859594754599242
final_train_00359,final_train,C4,230,late,late,0.4268639589376045,0.6364235877990723,0.0849137306213378,0.3084589145241765,0,4.451476055647897,-0.6234020776736371
final_train_00360,final_train,C4,231,late,late,0.4318462212495231,0.6649714112281799,0.0419960021972656,0.1836856824543269,0,4.789175671920559,-0.49662373053461184
final_train_00361,final_train,C4,232,late,late,0.4369278752029013,0.684587299823761,0.0273584723472595,0.1313215586108303,0,5.020501649760146,-0.36712701065292447
